Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr14	89366	89372	7	107179135	107283180	-0.2154	-0.21542166829569	0	No
chr15	89373	89382	10	20450287	22319070	-0.4654	-0.465402126237823	0	No
chr15	89383	90347	963	22319134	35044253	-0.0818	-0.0825721862413216	0.00726895119418484	No
chr15	90348	90376	29	35044253	35168232	0.3104	0.310363580347783	0	No
chr15	90377	90615	239	35174707	40212500	-0.1215	-0.121548467835113	0	No
chr15	90616	91229	613	40212500	41865610	-0.0543	-0.0585072677197484	0.0065252854812398	No
chr15	91230	91236	7	41865907	41871533	-0.465	-0.464964271555697	0	No
chr15	91237	92687	1450	41961110	48760751	-0.0686	-0.0686372127531215	0.00758620689655172	No
chr15	92688	94241	1553	48762836	62942371	-0.1043	-0.103930316278117	0.00708306503541533	No
chr15	94242	94502	261	62944159	64039274	-0.0442	-0.0442449869255562	0	No
chr15	94503	94505	3	64039847	64042057	-0.6604	-0.660423214317581	0.333333333333333	No
chr15	94506	96078	1573	64045087	74631707	-0.0711	-0.0714149910363318	0.00572155117609663	No
chr15	96079	96081	3	74631970	74636331	0.5226	0.522599114995659	0	No
chr15	96082	96171	90	74637218	75047532	-0.0483	-0.0482624887924513	0	No
chr15	96172	96263	92	75080946	75310316	0.3886	0.388556876229598	0.0108695652173913	No
chr15	96264	96265	2	75310744	75311251	0.8902	0.890197949807456	0	No
chr15	96266	96533	268	75320606	76518263	0.3471	0.350644095096104	0.0186567164179104	No
chr15	96534	96864	331	76523523	78933527	-0.0698	-0.0698233308105878	0.00604229607250755	No
chr15	96865	96873	9	79044353	79083036	0.2581	0.25809566652114	0	No
chr15	96875	97621	743	79088881	86278925	-0.076	-0.0811977444072612	0.00942126514131898	No
chr15	97622	97714	93	86279167	88418232	-0.184	-0.183985695645652	0	No
chr15	97715	97957	243	88418232	90142787	-0.0481	-0.0481195719361747	0.00411522633744856	No
chr15	97958	97963	6	90143810	90150118	-0.3736	-0.373624180026618	0	No
chr15	97964	98390	426	90152009	91527426	-0.0361	-0.0348335041153329	0.00469483568075117	No
chr15	98391	98982	592	91527912	101775815	-0.0928	-0.0949035620004227	0.00168918918918919	No
chr15	98983	98984	2	101791318	101791884	0.6409	0.640930705062054	0	No
chr15	98985	99073	89	101791884	102389805	-0.0929	-0.0771455913396152	0.0449438202247191	No
chr16	99074	99077	4	96717	101716	-0.2783	-0.278322727300028	0	No
chr16	99078	99119	42	102922	162857	0.0033	0.00328173812994815	0	No
chr16	99120	99123	4	167266	175203	-0.4535	-0.453459682909089	0	No
chr16	99124	99128	5	180497	204564	0.3588	0.358796011759925	0	No
chr16	99129	99365	237	216020	685395	-0.0354	-0.0322205772546792	0.0253164556962025	No
chr16	99366	99367	2	685559	686309	0.5286	0.528627271015692	0	No
chr16	99368	99543	175	688042	820353	-0.0643	-0.0643122806925302	0.00571428571428571	No
chr16	99544	99545	2	820496	820936	0.727	0.727012315639562	0.5	CNV
chr16	99546	99605	60	822705	929741	-0.0067	-0.0066626751038334	0	No
chr16	99606	99607	2	942984	961191	-0.7964	-0.796358953440304	0.5	CNV
chr16	99608	100460	853	984163	2649294	-0.0402	-0.0379965919574758	0.0082063305978898	No
chr16	100461	100462	2	2649669	2650109	-0.7207	-0.720655538170894	0	No
chr16	100463	101465	1001	2650934	9210768	-0.0518	-0.0536163599129021	0.00699300699300699	No
chr16	101466	101552	87	9210768	10576586	-0.1612	-0.16118146645297	0	No
chr16	101553	101909	356	10576887	14762912	-0.0607	-0.0606777700877716	0.0112359550561798	No
chr16	101910	101920	11	14762912	15123999	-0.3469	-0.346890936294953	0	No
chr16	101921	102053	132	15125634	15853554	-0.0618	-0.06179863534565	0.00757575757575758	No
chr16	102054	102055	2	15854373	15857737	0.5714	0.571396716862631	0.5	CNV
chr16	102056	102322	266	15865466	19547570	-0.0527	-0.0496856697965654	0.0075187969924812	No
chr16	102323	102342	20	19547570	19564407	-0.261	-0.260953950062136	0	No
chr16	102343	104150	1806	19564407	30682199	-0.0592	-0.0586919158682174	0.00498338870431894	No
chr16	104151	104253	103	30712003	30833425	0.3281	0.328077691017542	0	No
chr16	104254	104263	10	30845326	30904607	-0.0727	-0.0726779639392894	0	No
chr16	104264	104268	5	30905207	30913691	0.2854	0.285386276124101	0.2	No
chr16	104269	104562	294	30913691	31435476	-0.0489	-0.0489347611179324	0.00340136054421769	No
chr16	104563	104565	3	31435709	31439337	0.3779	0.377858239923918	0	No
chr16	104566	104610	45	31439337	31500729	-0.0563	-0.0563453589137699	0	No
chr16	104611	104746	136	31500729	46694329	-0.1822	-0.177508425727689	0.0367647058823529	No
chr16	104747	105136	390	46694329	50362762	-0.0882	-0.0882043898022563	0.00512820512820513	No
chr16	105137	105138	2	50367601	50368888	-0.9148	-0.914760131581412	0	No
chr16	105139	105447	308	50373966	54320331	-0.1254	-0.125426672275754	0.012987012987013	No
chr16	105448	105449	2	54370886	54371258	1.0503	1.05027424127619	1	CNV
chr16	105450	105543	94	54509491	55807345	-0.1457	-0.157509310907696	0.0425531914893617	No
chr16	105544	105550	7	55844474	55855531	0.3949	0.394875789656477	0	No
chr16	105551	106335	785	55862757	58768137	-0.0579	-0.0595380808705852	0.00382165605095541	No
chr16	106336	106391	56	61685934	65831071	-0.1885	-0.188450263652363	0	No
chr16	106392	106525	134	65839520	66851365	-0.0599	-0.0599283995129901	0.00746268656716418	No
chr16	106526	106528	3	66852310	66857284	0.4525	0.452479031414123	0	No
chr16	106529	107412	884	66857382	69167517	-0.0433	-0.0441034415308889	0.00339366515837104	No
chr16	107413	107415	3	69170633	69173800	0.476	0.475992994168215	0	No
chr16	107416	107602	187	69177023	69975693	-0.0352	-0.0390640930141582	0	No
chr16	107603	107616	14	70016271	70191012	-0.4311	-0.43106668620895	0.0714285714285714	No
chr16	107617	107826	210	70284838	70817499	-0.0044	-0.000876066728629557	0.0142857142857143	No
chr16	107827	107828	2	70817945	70818764	-0.65	-0.650048916391312	0	No
chr16	107829	107862	34	70819618	70942282	0.0039	0.00385985271667741	0	No
chr16	107863	107985	123	70942604	71603952	-0.1484	-0.148359846689502	0	No
chr16	107986	108029	44	71604210	71724682	-0.0528	-0.0527911462623428	0.0227272727272727	No
chr16	108030	108031	2	71736542	71748678	-0.7405	-0.740503039639425	0.5	CNV
chr16	108032	110106	2074	71766980	90142308	-0.0543	-0.0543038122555822	0.00867888138862102	No
chr17	110107	111693	1587	6006	6498507	-0.2147	-0.216584197623541	0.0113421550094518	No
chr17	111694	111695	2	6499542	6502665	0.4352	0.435218465382752	0.5	CNV
chr17	111696	112794	1099	6503611	8349271	-0.2309	-0.230896067955072	0.00181983621474067	No
chr17	112795	114217	1416	8349985	18682732	-0.267	-0.267854618043788	0.0134180790960452	No
chr17	114218	114219	2	18694308	18702335	0.5772	0.577161669682752	0.5	CNV
chr17	114220	116617	2397	18769105	35972127	-0.2765	-0.27546487029078	0.0112640801001252	No
chr17	116618	116619	2	35972238	35972506	-1.0712	-1.07115640172421	0.5	CNV
chr17	116620	116657	38	35972540	36214156	-0.3066	-0.306579181289333	0	No
chr17	116658	116662	5	36351741	36385055	-1.0061	-1.00609488717063	0.4	CNV
chr17	116663	116845	182	36453173	36955729	-0.2551	-0.265265900561945	0.00549450549450549	No
chr17	116846	116847	2	36955729	36956182	0.2948	0.294813110665034	0	No
