Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
26	0	NPHP4	chr1	6011300	6011402	-0.342	-0.897871095975984	0.073	-0.36	102	0.503366871273064	0.999972164928834	loss	547.5	692.438	669.147	565.63	-0.477	-0.161	1
27	0	-	chr1	7503222	7503323	0.003	-0.306285919312765	0.061	0.009	101	0.688078651529047	0.999972164928834	loss	811.718	811.157	992.366	662.678	-0.118	0.101	2
28	0	-	chr1	9032969	9033070	0.12	0.0824729310298274	0.066	0.122	101	0.942268483291349	0.999972164928834	gain	1138.029	1045.218	1391.545	854.013	-0.019	0.234	2
29	0	-	chr1	10517883	10517985	-0.188	-0.480648010488633	0.028	-0.182	102	0.540828595351615	0.999972164928834	loss	772.886	879.729	944.863	718.733	-0.305	-0.129	2
30	0	MTOR	chr1	11167541	11167557	-0.223	-0.320177832321694	0.03	-0.233	16	0.761808231796005	0.999972164928834	loss	944	1101.632	1154.188	900.129	-0.271	-0.147	2
31	0	MTOR	chr1	11168237	11168343	0.023	-0.12987878215394	0.046	0.018	106	0.894487600361716	0.999972164928834	loss	970.106	954.866	1186.123	780.155	-0.053	0.104	2
32	0	MTOR	chr1	11169346	11169427	0.063	-0.0121924600115714	0.039	0.071	81	0.991048401734676	0.999972164928834	loss	1070.906	1024.407	1309.432	837.001	-0.027	0.12	2
33	0	MTOR	chr1	11169705	11169786	-0.119	-0.328311415318343	0.028	-0.123	81	0.715633940250324	0.999972164928834	loss	867.954	942.029	1061.16	769.661	-0.164	-0.055	2
34	0	MTOR	chr1	11172908	11172974	-0.06	-0.108359118863658	0.038	-0.069	66	0.923188573814611	0.999972164928834	loss	1056.099	1101.488	1291.318	900.012	-0.109	0.036	2
35	0	MTOR	chr1	11174374	11174510	-0.245	-0.874224268814206	0.101	-0.227	136	0.565342254827228	0.999972164928834	loss	523.27	621.266	639.507	507.451	-0.442	-0.07	1
36	0	MTOR	chr1	11174869	11174944	0.012	0.0234983161626725	0.039	0.023	75	0.984007452056873	0.999972164928834	gain	1157.225	1146.028	1415.027	936.421	-0.091	0.087	2
37	0	MTOR	chr1	11175452	11175525	-0.156	-0.296396083886582	0.093	-0.18	73	0.766141446445656	0.999972164928834	loss	922.996	1028.382	1128.493	840.251	-0.295	0.022	2
38	0	MTOR	chr1	11177060	11177143	-0.209	-0.296874769705733	0.028	-0.213	83	0.781270366748847	0.999972164928834	loss	958.59	1107.919	1172.036	905.269	-0.266	-0.151	2
39	0	MTOR	chr1	11181302	11181425	-0.097	-0.616901061767513	0.128	-0.133	123	0.622753129725789	0.999972164928834	loss	620.512	669.074	758.463	546.531	-0.263	0.145	2
40	0	MTOR	chr1	11182035	11182183	-0.011	-0.428740197169146	0.069	-0.017	148	0.669618731206331	0.999972164928834	loss	717.759	723.945	877.426	591.386	-0.137	0.141	2
41	0	MTOR	chr1	11184554	11184690	-0.226	-0.521055588368394	0.088	-0.218	136	0.505542201707707	0.999972164928834	loss	762.732	885.546	932.441	723.488	-0.371	-0.093	2
42	0	MTOR	chr1	11186678	11186853	-0.114	-0.355497761240901	0.059	-0.098	175	0.678166352813357	0.999972164928834	loss	839.768	907.734	1026.68	741.625	-0.233	0.003	2
43	0	MTOR	chr1	11187066	11187201	-0.2	-0.486655773754569	0.06	-0.196	135	0.540046676009334	0.999972164928834	loss	774.239	889.22	946.519	726.491	-0.327	-0.076	2
44	0	MTOR	chr1	11187680	11187863	0.007	-0.308233017340588	0.04	0.014	183	0.683033340271013	0.999972164928834	loss	808.135	804.24	987.984	657.024	-0.146	0.087	2
45	0	MTOR	chr1	11188060	11188183	-0.371	-0.870982488590192	0.065	-0.378	123	0.469949839464144	0.999972164928834	loss	573.618	744.311	701.098	608.034	-0.495	-0.169	2
46	0	MTOR	chr1	11188510	11188609	-0.296	-0.795169483493449	0.081	-0.282	99	0.508770368591363	0.999972164928834	loss	592.1	726.999	723.707	593.882	-0.49	-0.175	2
47	0	MTOR	chr1	11188911	11189008	-0.288	-0.513032270222809	0.036	-0.282	97	0.559660839455588	0.999972164928834	loss	801.668	977.523	980.072	798.675	-0.395	-0.212	2
48	0	MTOR	chr1	11189794	11189895	-0.33	-0.50293993973103	0.047	-0.324	101	0.597108162657989	0.999972164928834	loss	835.262	1048.019	1021.168	856.303	-0.449	-0.245	2
49	0	MTOR	chr1	11190585	11190834	-0.21	-0.803245795848077	0.139	-0.197	249	0.57507485254927	0.999972164928834	loss	551.355	639.02	673.863	521.963	-0.504	0.014	1
50	0	MTOR	chr1	11193136	11193254	-0.348	-0.779681210216261	0.047	-0.341	118	0.452937987958172	0.999972164928834	loss	624.823	795.11	763.737	649.56	-0.466	-0.254	2
51	0	MTOR	chr1	11194407	11194523	0.025	-0.435656330024526	0.069	0.036	116	0.694572471740096	0.999972164928834	loss	694.797	680.933	849.336	556.225	-0.196	0.117	2
52	0	MTOR	chr1	11199360	11199492	0.053	-0.302298787818226	0.028	0.052	132	0.722910537376942	0.999972164928834	loss	786.251	757.134	961.212	618.517	0.006	0.118	2
53	0	MTOR	chr1	11199589	11199715	-0.045	-0.876141955254079	0.06	-0.058	126	0.663386917933563	0.999972164928834	loss	452.561	465.597	553.008	380.197	-0.146	0.051	1
54	0	MTOR	chr1	11204704	11204812	-0.179	-0.550227077328337	0.057	-0.192	108	0.537070603072036	0.999972164928834	loss	710.523	806.262	868.574	658.677	-0.305	-0.057	2
55	0	MTOR	chr1	11205024	11205102	-0.168	-0.350940189559545	0.053	-0.144	78	0.708210390741256	0.999972164928834	loss	877.077	985.76	1072.321	805.409	-0.271	-0.075	2
56	0	MTOR	chr1	11206732	11206848	-0.194	-0.40310339289772	0.04	-0.199	116	0.654768351087999	0.999972164928834	loss	845.294	965.1	1033.44	788.52	-0.308	-0.095	2
57	0	MTOR	chr1	11210182	11210283	-0.118	-0.514452316296454	0.046	-0.11	101	0.589292855714945	0.999972164928834	loss	708.67	766.924	866.307	626.52	-0.202	-0.035	2
58	0	MTOR	chr1	11217208	11217348	-0.208	-0.563583182036947	0.044	-0.205	140	0.508933377979473	0.999972164928834	loss	717.113	825.793	876.636	674.642	-0.331	-0.132	2
59	0	MTOR	chr1	11227498	11227574	-0.05	-0.379349852515802	0.045	-0.046	76	0.630787042322502	0.999972164928834	loss	781.452	806.27	955.342	658.683	-0.204	0.034	2
60	0	MTOR	chr1	11259314	11259460	-0.026	-0.493756440814869	0.077	0	146	0.661252243739857	0.999972164928834	loss	676.325	688.785	826.74	562.644	-0.227	0.087	2
61	0	MTOR	chr1	11259597	11259760	-0.172	-0.475696959295606	0.184	-0.093	163	0.537060441225738	0.999972164928834	loss	776.418	856.387	949.184	699.652	-0.437	0.097	2
62	0	MTOR	chr1	11264617	11264760	-0.388	-1.11769079425354	0.045	-0.393	143	0.526707890968203	0.999972164928834	loss	444.277	581.391	542.874	474.854	-0.486	-0.258	1
63	0	MTOR	chr1	11269368	11269515	-0.381	-0.626283631010421	0.082	-0.354	147	0.462006629705978	0.999972164928834	loss	757.394	982.902	925.912	803.072	-0.597	-0.267	2
64	0	MTOR	chr1	11270870	11270963	-0.057	-0.188551902878364	0.037	-0.062	93	0.851729318512084	0.999972164928834	loss	966.349	1003.957	1181.527	820.284	-0.138	0.026	2
65	0	MTOR	chr1	11272368	11272531	-0.1	-0.500042585055639	0.106	-0.104	163	0.603089880940318	0.999972164928834	loss	709.056	760.767	866.779	621.486	-0.269	0.075	2
66	0	MTOR	chr1	11272852	11272965	-0.16	-0.47807745420212	0.035	-0.161	113	0.530292459715424	0.999972164928834	loss	758.899	848.478	927.752	693.186	-0.256	-0.071	2
67	0	MTOR	chr1	11273455	11273623	-0.089	-0.415362118955068	0.075	-0.067	168	0.595315922370145	0.999972164928834	loss	772.75	820.158	944.696	670.036	-0.243	0.021	2
68	0	MTOR	chr1	11276204	11276291	-0.23	-0.363645424338494	0.088	-0.26	87	0.717709827547903	0.999972164928834	loss	905.68	1060.129	1107.31	866.202	-0.342	-0.041	2
69	0	MTOR	chr1	11288724	11288975	-0.077	-0.592358271123256	0.035	-0.074	251	0.633653507364368	0.999972164928834	loss	630.917	665.079	771.191	543.265	-0.163	0.012	2
70	0	MTOR	chr1	11290981	11291111	-0.034	-0.257904182928995	0.096	-0.029	130	0.769727334312423	0.999972164928834	loss	881.72	899.663	1078	735.028	-0.208	0.139	2
71	0	MTOR	chr1	11291356	11291491	-0.136	-0.526099558713004	0.029	-0.136	135	0.574656184794129	0.999972164928834	loss	707.607	778.254	865.007	635.781	-0.195	-0.074	2
72	0	MTOR	chr1	11292492	11292585	-0.123	-0.254649094261938	0.021	-0.123	93	0.800678955691362	0.999972164928834	loss	943.117	1026.98	1153.108	839.105	-0.166	-0.066	2
73	0	MTOR	chr1	11293454	11293544	-0.292	-0.311355824084886	0.04	-0.283	90	0.789087498551219	0.999972164928834	loss	1001.187	1225.793	1224.144	1001.626	-0.388	-0.233	2
74	0	MTOR	chr1	11294199	11294322	0	-0.310865779319759	0.073	0.029	123	0.682805782509926	0.999972164928834	loss	810.322	809.757	990.659	661.534	-0.18	0.097	2
75	0	MTOR	chr1	11297899	11298105	-0.099	-0.961845749656153	0.104	-0.086	206	0.645413015412745	0.999972164928834	loss	430.761	456.169	526.34	372.49	-0.305	0.066	1
76	0	MTOR	chr1	11298458	11298674	-0.007	-0.87394249932799	0.118	-0.035	216	0.677335064786606	0.999972164928834	loss	438.567	444.406	535.889	362.875	-0.205	0.219	1
77	0	MTOR	chr1	11300359	11300604	-0.442	-1.02169323266893	0.115	-0.432	245	0.465460165641918	0.999972164928834	loss	516.646	691.468	631.404	564.837	-0.685	-0.226	1
78	0	MTOR	chr1	11301609	11301738	-0.122	-1.12771815106535	0.09	-0.108	129	0.643780608953636	0.999972164928834	loss	364.218	394.649	444.938	322.2	-0.317	0.025	1
79	0	MTOR	chr1	11303170	11303357	0	-0.366789064203415	0.039	-0.002	187	0.67702675828877	0.999972164928834	loss	761.733	762.417	931.219	622.835	-0.118	0.079	2
80	0	MTOR	chr1	11307681	11307790	0.053	-0.204799608702734	0.067	0.085	109	0.806052538858083	0.999972164928834	loss	874.505	842.179	1069.174	688.037	-0.081	0.155	2
81	0	MTOR	chr1	11307875	11308151	-0.098	-0.744153442847795	0.074	-0.087	276	0.633754469940016	0.999972164928834	loss	541.998	581.584	662.417	475.012	-0.322	0.048	1
82	0	MTOR	chr1	11313895	11314030	-0.347	-0.544335505855244	0.035	-0.34	135	0.553112811196826	0.999972164928834	loss	807.313	1026.484	986.978	838.699	-0.441	-0.269	2
83	0	MTOR	chr1	11316048	11316249	-0.026	-0.585893678369829	0.136	-0.081	201	0.664645078084998	0.999972164928834	loss	610.096	624.41	745.721	510.02	-0.206	0.201	1
84	0	MTOR	chr1	11316989	11317222	-0.19	-0.850190436948111	0.077	-0.182	233	0.594265138517178	0.999972164928834	loss	517.123	589.376	631.987	481.382	-0.438	-0.054	1
85	0	MTOR	chr1	11318541	11318650	-0.243	-0.424472262303601	0.064	-0.257	109	0.651484448531411	0.999972164928834	loss	853.949	1011.875	1044.028	826.757	-0.373	-0.115	2
86	0	MTOR	chr1	11319304	11319466	-0.188	-0.543711455496571	0.11	-0.181	162	0.524139850843969	0.999972164928834	loss	723.103	819.587	883.963	669.57	-0.395	-0.012	2
87	0	-	chr1	12042696	12042798	-0.381	-0.526141074574413	0.083	-0.365	102	0.595093572301688	0.999972164928834	loss	844.83	1096.468	1032.873	895.908	-0.637	-0.29	2
88	0	LRRC38	chr1	13801735	13801836	0.154	0.0364841156225567	0.038	0.161	101	0.971693851769	0.999972164928834	gain	1054.406	946.317	1289.248	773.166	0.063	0.238	2
89	0	-	chr1	15011474	15011576	0.104	0.00554436249265401	0.039	0.106	102	0.99580509769418	0.999972164928834	gain	1058.307	984.474	1294.02	804.357	0.014	0.202	2
90	0	-	chr1	16517124	16517226	-0.243	-0.358194799753685	0.085	-0.275	102	0.728372859196838	0.999972164928834	loss	917.576	1088.222	1121.863	889.168	-0.382	-0.074	2
91	0	-	chr1	18026148	18026250	-0.186	-0.528460430979573	0.058	-0.19	102	0.519918924584394	0.999972164928834	loss	733.528	831.636	896.716	679.419	-0.317	-0.07	2
92	0	UBR4	chr1	19504060	19504162	-0.252	-0.560872193166314	0.108	-0.247	102	0.462576189010604	0.999972164928834	loss	740.756	882.852	905.559	721.286	-0.432	-0.036	2
93	0	KIF17	chr1	21016486	21016587	0.051	-0.28714703956958	0.036	0.06	101	0.723207129235304	0.999972164928834	loss	801.836	770.714	980.277	629.618	-0.043	0.121	2
94	0	-	chr1	22404971	22405076	0.015	0.134579661290939	0.047	0.033	105	0.908602081246124	0.999972164928834	gain	1302.999	1288.636	1593.352	1052.997	-0.088	0.091	3
95	0	-	chr1	22408214	22408287	-0.166	-0.0472741421385555	0.031	-0.162	73	0.967832600055044	0.999972164928834	loss	1220.461	1368.76	1492.384	1118.495	-0.236	-0.114	3
96	0	-	chr1	22412931	22413041	-0.315	-0.348551948837002	0.08	-0.336	110	0.760677904344038	0.999972164928834	loss	976.092	1216.648	1193.445	994.15	-0.436	-0.133	2
97	0	-	chr1	22413161	22413359	-0.162	-0.363745265848555	0.109	-0.159	198	0.689904494350492	0.999972164928834	loss	861.915	963.077	1053.773	786.866	-0.39	0.021	2
98	0	-	chr1	22416435	22416525	-0.074	-0.0227426490775821	0.073	-0.047	90	0.984521680426176	0.999972164928834	loss	1172.562	1232.842	1433.789	1007.388	-0.245	0.024	2
99	0	-	chr1	22417920	22418010	-0.206	-0.56829049049584	0.055	-0.21	90	0.513441064024399	0.999972164928834	loss	712.915	818.737	871.5	668.874	-0.326	-0.099	2
100	0	-	chr1	22502280	22502382	0.032	-0.0254995624825814	0.049	0.044	102	0.981691995133859	0.999972164928834	loss	1081.428	1054.741	1322.304	861.798	-0.116	0.106	2
101	0	-	chr1	24013261	24013363	0.057	-0.389389554221373	0.081	0.073	102	0.71711379998558	0.999972164928834	loss	715.728	681.592	874.941	556.764	-0.148	0.199	2
102	0	-	chr1	25508081	25508183	0.092	0.0325184908355748	0.057	0.094	102	0.976596150863722	0.999972164928834	gain	1102.417	1029.136	1347.98	840.867	-0.012	0.185	2
103	0	-	chr1	27004289	27004391	-0.283	-0.676325192671127	0.069	-0.256	102	0.474328327170481	0.999972164928834	loss	667.754	812.885	816.255	664.091	-0.411	-0.189	2
104	0	-	chr1	27022894	27024031	-0.742	-3.95433044222224	0.471	-0.736	905	0.613086408578577	0.999972164928834	loss	26.235	42.03	31.482	33.949	-3.095	0.447	1
105	0	-	chr1	27056141	27056354	-0.433	-1.21294189354634	0.075	-0.433	213	0.520613294061091	0.999972164928834	loss	411.562	559.366	502.854	456.85	-0.592	-0.308	1
106	0	-	chr1	27057642	27058095	-0.414	-1.36829542077877	0.139	-0.42	453	0.554197074521722	0.999972164928834	loss	343.899	458.778	420.082	374.623	-0.652	-0.029	1
107	0	-	chr1	27059166	27059283	-0.404	-0.623851048838146	0.064	-0.402	117	0.481670445602569	0.999972164928834	loss	768.98	1020.301	940.085	833.644	-0.54	-0.27	2
108	0	-	chr1	27087346	27087587	-0.292	-1.08794527958919	0.138	-0.27	241	0.572392945292846	0.999972164928834	loss	432.43	521.686	528.382	426.048	-0.594	-0.066	1
109	0	-	chr1	27087874	27087964	-0.22	-0.845815673804014	0.092	-0.22	90	0.575957338450119	0.999972164928834	loss	529.822	618.98	647.522	505.581	-0.43	-0.064	1
110	0	-	chr1	27088642	27088810	-0.206	-0.784985941548261	0.062	-0.208	168	0.574472747945655	0.999972164928834	loss	561.125	647.922	685.815	529.24	-0.364	-0.068	1
111	0	-	chr1	27089463	27089776	-0.059	-1.01421930760816	0.098	-0.065	313	0.661388382202966	0.999972164928834	loss	393.293	408.575	480.505	333.584	-0.245	0.113	1
112	0	-	chr1	27092711	27092857	-0.156	-0.440944989625915	0.054	-0.158	146	0.579894230355341	0.999972164928834	loss	788.866	877.702	964.411	717.076	-0.254	-0.044	2
113	0	-	chr1	27092947	27093057	-0.236	-0.326559242767826	0.065	-0.258	110	0.759230120851153	0.999972164928834	loss	946.084	1114.379	1156.736	910.549	-0.328	-0.116	2
114	0	-	chr1	27094280	27094490	-0.412	-0.674301248665583	0.07	-0.424	210	0.415382492006288	0.999972164928834	loss	731.35	976.92	894.052	798.182	-0.535	-0.246	2
115	0	-	chr1	27097609	27097817	-0.366	-0.792201437926283	0.107	-0.358	208	0.439809230108723	0.999972164928834	loss	627.502	800.949	767.014	654.334	-0.568	-0.201	2
116	0	-	chr1	27098990	27099123	-0.329	-0.601989203064406	0.049	-0.335	133	0.459096214216876	0.999972164928834	loss	747.89	940.568	914.286	768.466	-0.435	-0.219	2
117	0	-	chr1	27099302	27099478	-0.15	-0.589089450595862	0.074	-0.16	176	0.57727593239939	0.999972164928834	loss	666.171	742.327	814.318	606.412	-0.275	0.001	2
118	0	-	chr1	27099836	27099987	-0.437	-1.24584755263989	0.122	-0.44	151	0.524723912314219	0.999972164928834	loss	400.703	540.071	489.57	441.076	-0.646	-0.231	1
119	0	-	chr1	27100070	27100208	-0.449	-1.17482660618224	0.05	-0.458	138	0.503514235499081	0.999972164928834	loss	434.588	595.415	531.022	486.318	-0.546	-0.32	1
120	0	-	chr1	27100292	27100389	-0.305	-0.83639785826344	0.031	-0.311	97	0.514140014800188	0.999972164928834	loss	569.855	703.65	696.495	574.796	-0.361	-0.214	2
121	0	-	chr1	27100819	27101711	-0.275	-1.8075786249703	0.153	-0.276	892	0.627363043688969	0.999972164928834	loss	193.878	233.12	236.561	190.157	-0.576	0.066	1
122	0	-	chr1	27102067	27102198	-0.196	-0.480457486777369	0.071	-0.193	131	0.546754193269689	0.999972164928834	loss	778.77	888.685	952.061	726.054	-0.319	-0.035	2
123	0	-	chr1	27105513	27107247	-0.268	-1.09684374796657	0.162	-0.271	1734	0.58479010433631	0.999972164928834	loss	421.347	499.117	514.824	407.599	-0.629	0.247	1
124	0	PTAFR	chr1	28517051	28517153	-0.144	-0.309020100936872	0.029	-0.146	102	0.748159220761257	0.999972164928834	loss	902.397	997.234	1103.294	814.788	-0.2	-0.077	2
125	0	-	chr1	30037599	30037701	0.062	-0.0397999798381535	0.04	0.067	102	0.969761488693285	0.999972164928834	loss	1039.553	995.785	1271.078	813.603	-0.046	0.15	2
126	0	PUM1	chr1	31502023	31502125	-0.207	-0.2005251585958	0.038	-0.208	102	0.864179579159319	0.999972164928834	loss	1063.364	1227.295	1300.206	1002.853	-0.29	-0.125	2
127	0	-	chr1	33008164	33008266	-0.16	-0.246953048277493	0.027	-0.162	102	0.817549783118071	0.999972164928834	loss	976.769	1091.82	1194.275	892.108	-0.225	-0.115	2
128	0	CSMD2	chr1	34500404	34500506	-0.031	-0.0892654698529463	0.066	-0.023	102	0.935912052106396	0.999972164928834	loss	1055.927	1078.457	1291.108	881.185	-0.178	0.083	2
129	0	KIAA0319L	chr1	36002729	36002831	-0.221	-0.250799961013514	0.026	-0.215	102	0.827290261295872	0.999972164928834	loss	1016.825	1184.913	1243.275	968.208	-0.298	-0.172	2
130	0	-	chr1	37501929	37502031	0.133	-0.236807467772373	0.059	0.133	102	0.789709308858316	0.999972164928834	loss	795.582	723.555	972.627	591.067	0.001	0.25	2
131	0	-	chr1	39038834	39038936	0.106	0.103414376365112	0.052	0.097	102	0.929704436416067	0.999972164928834	gain	1175.708	1092.41	1437.637	892.591	0.024	0.216	2
132	0	MYCL	chr1	40363043	40363642	-0.299	-0.9192316728181	0.164	-0.284	599	0.539632146836698	0.999972164928834	loss	517.643	638.182	632.623	521.278	-0.656	0.001	1
133	0	MYCL	chr1	40366485	40367560	-0.234	-2.20110178494398	0.189	-0.275	942	0.645394103464786	0.999972164928834	loss	120.824	144.915	147.193	118.053	-0.584	0.699	1
134	0	-	chr1	40531649	40531750	-0.306	-0.362363252293472	0.035	-0.311	101	0.744697383363714	0.999972164928834	loss	956.238	1182.582	1169.158	966.302	-0.369	-0.223	2
135	0	HIVEP3	chr1	42005558	42005660	-0.14	-0.360070745234865	0.058	-0.137	102	0.684559176753768	0.999972164928834	loss	852.091	936.761	1041.755	765.354	-0.261	-0.007	2
136	0	-	chr1	43501303	43501404	-0.446	-0.811910641450816	0.062	-0.454	101	0.355356180439891	0.999972164928834	loss	645.531	880.081	789.069	719.02	-0.559	-0.311	2
137	0	-	chr1	43814930	43815031	-0.503	-1.32462989730776	0.034	-0.501	101	0.505597215735041	0.999972164928834	loss	383.961	543.779	469.089	444.108	-0.62	-0.436	1
138	0	-	chr1	43817878	43817980	-0.023	-1.00881807914531	0.033	-0.03	102	0.672978718634452	0.999972164928834	loss	384.713	390.817	470.01	319.068	-0.078	0.057	1
139	0	-	chr1	43818185	43818444	-0.361	-1.14587337926763	0.077	-0.365	259	0.546483145210707	0.999972164928834	loss	423.356	542.36	517.282	442.948	-0.535	-0.21	1
140	0	-	chr1	45003559	45003661	0.192	0.0916025084736514	0.047	0.188	102	0.930603344737683	0.999972164928834	gain	1087.872	950.584	1330.186	776.654	0.076	0.276	2
141	0	PTCH2	chr1	45286360	45286376	-0.397	-0.707912719542748	0.025	-0.402	16	0.352039526206779	0.999972164928834	loss	699.324	920.672	854.875	752.202	-0.435	-0.344	2
142	0	PTCH2	chr1	45287937	45288341	-0.418	-1.75355940290926	0.227	-0.438	404	0.588712235660272	0.999972164928834	loss	223.949	305.49	273.347	249.316	-0.846	-0.039	1
143	0	PTCH2	chr1	45288740	45288840	-0.522	-1.89624944453495	0.097	-0.546	100	0.569918781384486	0.999972164928834	loss	209.034	298.513	255.1	243.613	-0.655	-0.281	1
144	0	PTCH2	chr1	45288914	45289057	-0.343	-1.45028793213081	0.111	-0.324	143	0.589295697642681	0.999972164928834	loss	301.439	377.796	368.14	308.424	-0.582	-0.139	1
145	0	PTCH2	chr1	45291921	45292059	-0.046	-0.940887650929216	0.049	-0.036	138	0.664362773989945	0.999972164928834	loss	422.036	434.412	515.667	354.705	-0.177	0.053	1
146	0	PTCH2	chr1	45292159	45292440	-0.468	-2.71855853444791	0.421	-0.442	281	0.61948077466163	0.999972164928834	loss	85.809	109.217	104.359	88.872	-1.302	0.067	1
147	0	PTCH2	chr1	45292573	45292754	-0.057	-1.26226933405386	0.106	-0.026	181	0.666112268821015	0.999972164928834	loss	299.554	310.791	365.834	253.65	-0.267	0.126	1
148	0	PTCH2	chr1	45292838	45292981	-0.191	-1.512183155094	0.308	-0.119	143	0.637375565081135	0.999972164928834	loss	251.894	285.918	307.531	233.317	-0.913	0.173	1
149	0	PTCH2	chr1	45293073	45293386	-0.512	-2.30774646426331	0.219	-0.516	313	0.597048037735613	0.999972164928834	loss	135.684	184.707	165.371	150.582	-1.013	-0.019	1
