Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr13	1653	1790	138	32890533	114011202	-0.6291	-0.629081972831111	0	No
chr14	1791	1809	19	19220934	24586630	-1.2452	-1.24520887441783	0	No
chr14	1810	1815	6	24586810	24588855	-0.5761	-0.576141976932551	0	No
chr14	1816	1821	6	24588845	25510917	0.6081	0.608133904373863	0	No
chr14	1822	1863	42	27002412	48011276	0.0802	0.0801604350993924	0	No
chr14	1864	2025	162	49503082	106509428	-0.1454	-0.156109455857731	0	No
chr15	2026	2132	107	20197802	75644612	-0.5561	-0.580281009764169	0.00934579439252336	No
chr15	2133	2240	108	75644560	89836129	0.669	0.654925917914325	0	No
chr15	2241	2251	11	89836088	89849454	1.7971	1.79708313182181	0	No
chr15	2252	2307	56	89850636	102006022	0.6407	0.640736684817933	0.0178571428571429	No
chr16	2308	2312	5	1521578	1825218	-1.3036	-1.30357384175003	0.2	No
chr16	2313	2348	36	1825154	2129233	-0.1983	-0.198268545190533	0	No
chr16	2349	2383	34	2129192	3642900	1.2101	1.21005594637512	0	No
chr16	2384	2388	5	3644407	3648030	0.3912	0.39115305425633	0	No
chr16	2389	2443	55	3650929	10528503	1.2218	1.22182443484755	0	No
chr16	2444	2454	11	11348319	14016100	0.094	0.0940442291262418	0	No
chr16	2455	2493	39	14020371	29466280	1.0863	1.08631372990095	0	No
chr16	2494	2630	137	29466643	90019692	0.2858	0.285842036541801	0.0145985401459854	No
chr17	2631	2655	25	1566340	7576963	-1.012	-1.01202017487813	0	No
chr17	2656	2702	46	7576931	21005537	0.1802	0.180194250108649	0	No
chr17	2703	2719	17	25324458	29422433	0.7208	0.720791051772283	0.117647058823529	No
chr17	2720	2920	201	29482987	59926648	1.1219	1.12191359946193	0	No
chr17	2921	2998	78	59934369	81004900	0.836	0.835994030053435	0	No
chr18	3000	3023	24	673355	20573604	-1.6007	-1.60073257102229	0	No
chr18	3024	3030	7	20573601	20602263	-0.6943	-0.694288742206388	0	No
chr18	3031	3152	122	20606058	63004045	-0.2177	-0.217685957184285	0	No
chr18	3153	3162	10	64504463	78001597	-0.8327	-0.832689897507173	0	No
chr19	3163	3202	40	1206871	7687359	-0.089	-0.0889576725891523	0	No
chr19	3203	3217	15	7687364	10600077	0.9838	0.983788371863912	0	No
chr19	3218	3231	13	10600274	11031287	1.5018	1.50179215517169	0	No
chr19	3232	3283	52	11031241	13216452	0.0348	0.0348398323597245	0	No
chr19	3284	3453	170	13218329	45872445	0.4927	0.492654267602264	0.0176470588235294	No
chr19	3454	3529	76	45873344	54008181	0.0896	0.0896400867221258	0	No
chr19	3530	3545	16	55481337	58508575	0.5916	0.591647255556091	0	No
chr2	3546	3571	26	1520801	17954460	-0.6436	-0.643611501517619	0	No
chr2	3572	3709	138	17954391	61726060	0.5133	0.51328305612381	0	No
chr2	3710	3735	26	61726801	84011488	1.3111	1.31105181214617	0	No
chr2	3736	3769	34	85509576	86327317	1.7284	1.72835277750059	0	No
chr2	3770	3815	46	86332759	124503628	1.1375	1.13754416437583	0.0217391304347826	No
chr2	3816	3842	27	126007338	140992478	0.3873	0.387300517446672	0	No
chr2	3843	3971	129	140995674	177000547	0.8198	0.819842934739629	0	No
chr2	3972	4001	30	178077466	199510550	0.0531	0.0530953697549812	0	No
chr2	4002	4090	89	201017831	241713700	0.5221	0.522083512676157	0	No
chr20	4091	4210	120	1515184	61502452	0.3431	0.343146255124572	0	No
chr21	4211	4253	43	9518301	48028899	-0.4719	-0.471941680250775	0	No
chr22	4254	4408	154	17100868	42524028	-0.2237	-0.223710771785995	0	No
chr22	4409	4419	11	42524113	51013042	0.5753	0.575301134187062	0	No
chr3	4420	4519	100	1511087	14190267	-0.4841	-0.484132720352165	0	No
chr3	4520	4585	66	14190225	41274970	0.6307	0.630711115662514	0	No
chr3	4586	4623	38	41274933	52436745	1.6181	1.61806703974282	0	No
chr3	4624	4638	15	52436702	52443955	0.5325	0.532505760076072	0	No
chr3	4639	4848	210	52525821	196502233	1.3128	1.31278795364745	0	No
chr4	4849	4873	25	891852	1803287	-1.1069	-1.10693330168779	0	No
chr4	4874	4882	9	1803260	1807924	0.105	0.105034196075896	0	No
chr4	4883	4959	77	1807885	55594133	1.0172	1.01717648424854	0	No
chr4	4960	5173	214	55594086	190505304	-0.0417	-0.0416507153312823	0	No
chr5	5174	5273	99	1253849	49599363	-1.5732	-1.57315136770063	0	No
chr5	5274	5358	85	49599275	70700604	-0.0865	-0.086483963587561	0	No
chr5	5359	5470	112	70746134	131895088	-0.4663	-0.466263757910644	0	No
chr5	5471	5517	47	131911422	149435732	-0.2117	-0.211674870139622	0	No
chr5	5518	5576	59	149435696	170818841	0.9795	0.979461801362793	0	No
chr5	5577	5640	64	170819660	180058811	-8e-04	-0.000838077017421086	0	No
chr6	5642	5774	133	1504017	117650627	-0.9469	-0.963674918615301	0.0075187969924812	No
chr6	5775	5783	9	117650627	117654236	-2.2704	-2.27035783589978	0	No
chr6	5784	5798	15	117657132	126319311	-0.9953	-0.995325356318909	0	No
chr6	5799	5898	100	126319278	169540990	0.2419	0.241867738080833	0	No
chr7	5899	5937	39	1558538	26236147	-0.7317	-0.731726834363205	0	No
chr7	5938	6084	147	26236099	98547237	-7e-04	-0.000696275032106188	0	No
chr7	6085	6119	35	98547201	98608912	1.2781	1.27806832482912	0	No
chr7	6120	6279	159	98608876	150763878	0.4377	0.427938654704414	0	No
chr7	6280	6305	26	150763887	159033771	0.991	0.990976892838768	0	No
chr8	6306	6374	69	1512231	38271843	-1.2883	-1.2883195599554	0	No
chr8	6375	6591	217	38272011	145514696	-0.9438	-0.943840663374	0	No
chr9	6592	6686	95	1520418	19506029	-1.6425	-1.64245525459611	0	No
chr9	6687	6692	6	21001084	22513943	-6.9634	-6.9633580916527	1	CNV
chr9	6693	6748	56	24002989	69001780	-1.5769	-1.66843003326218	0.0178571428571429	No
chr9	6749	6766	18	71043883	73536839	-2.5093	-2.509256814199	0	No
chr9	6767	6785	19	75000268	87317198	-1.6252	-1.62515422927209	0	No
chr9	6786	6845	60	87317196	98244533	-0.4092	-0.409150143746598	0	No
chr9	6846	6884	39	98247913	116172620	-0.9398	-0.93981648598403	0	No
chr9	6885	6922	38	117000452	135772775	0.4747	0.474668759613489	0	No
chr9	6923	6974	52	135772722	139414049	-0.4324	-0.432389609264347	0	No
chr9	6975	6980	6	139417253	139982948	0.7716	0.771557912900542	0.166666666666667	No
chr9	6981	6994	14	140149915	141005886	-0.1342	-0.13419358960615	0	No
chrX	6995	7137	143	2709785	154504486	-0.6311	-0.631086102441338	0	No
chrY	7138	7156	19	2654544	28514209	-7.1383	-6.85508914827934	0.894736842105263	CNV
