Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr1	5043	5102	60	25666942	26080076	0.1514	0.151350814120975	0	No
chr1	5103	5106	4	26085054	26098296	0.6143	0.61432748156575	0	No
chr1	5107	5345	238	26104505	26648770	0.1873	0.187284419191037	0.0126050420168067	No
chr1	5346	5347	2	26650558	26654915	0.9282	0.928181329251612	0.5	CNV
chr1	5348	5978	631	26655242	28920791	0.2108	0.214822234020767	0.00950871632329636	No
chr1	5979	5980	2	28921077	28921585	1.1474	1.14735585315579	0.5	CNV
chr1	5981	6851	867	28921705	33832989	0.1995	0.199257670011241	0.0196078431372549	No
chr1	6852	6927	76	33834154	34100896	0.0614	0.0614453588028942	0.0131578947368421	No
chr1	6928	7328	400	34102019	36509186	0.1344	0.130107504565055	0.0075	No
chr1	7329	7491	163	36520552	36938019	0.2176	0.217612385562569	0	No
chr1	7492	7624	133	36938019	38158623	0.1252	0.11755657026482	0.0150375939849624	No
chr1	7625	7629	5	38161531	38169098	-0.2713	-0.271314748227346	0	No
chr1	7630	7767	138	38171003	38463005	0.1984	0.193164579000011	0.0217391304347826	No
chr1	7768	8710	942	38463005	43698261	0.1192	0.119203525175863	0.0106157112526539	No
chr1	8711	9641	929	43699901	47108959	0.175	0.176441622820057	0.00861141011840689	No
chr1	9642	10704	1063	47110792	54709111	0.1047	0.106689780924922	0.0188146754468485	No
chr1	10705	10710	6	54717330	54867720	-0.1972	-0.0920819540577043	0.333333333333333	No
chr1	10711	10902	192	54870319	55538608	0.1965	0.200252610342166	0.0260416666666667	No
chr1	10903	11158	255	55539397	59812040	0.003	0.00298703222101553	0.00392156862745098	No
chr1	11159	11788	629	59844367	66731938	-0.2884	-0.288424992528142	0.0111287758346582	No
chr1	11789	13798	2009	66732301	91991258	-0.158	-0.157383628859083	0.00945744151319064	No
chr1	13799	13922	124	92100431	92811551	-0.0921	-0.0812060525701987	0.00806451612903226	No
chr1	13923	13924	2	92829352	92846398	0.6323	0.632291095097463	0.5	CNV
chr1	13925	14172	247	92852512	94471221	-0.0947	-0.0946537570195767	0.0121457489878543	No
chr1	14173	15015	843	94473217	109315493	-0.1473	-0.147322835201351	0.0177935943060498	No
chr1	15016	15418	403	109318905	110216152	-0.0153	-0.01530694259789	0	No
chr1	15419	15422	4	110230340	110233134	-6.2707	-6.27073920896022	1	CNV
chr1	15423	15613	191	110254854	111061782	-0.0141	-0.0182130445029309	0.0104712041884817	No
chr1	15614	15716	103	111136255	111861382	-0.162	-0.162026163762581	0	No
chr1	15717	16182	466	111861681	114483600	-0.0553	-0.0513298420076664	0.0171673819742489	No
chr1	16183	16914	729	114483600	119934845	-0.1222	-0.12389149600839	0.0123456790123457	No
chr1	16915	16990	76	119935166	120381872	-0.0476	-0.0476346607944632	0.0131578947368421	No
chr1	16991	16992	2	120382770	120384170	0.5517	0.55165503750394	0	No
chr1	16993	17162	170	120384943	145441725	-0.1042	-0.104158709389455	0.00588235294117647	No
chr1	17163	17312	150	145441725	145688573	0.0189	0.018852825989459	0.0133333333333333	No
chr1	17313	17447	135	145688573	147231334	-0.1005	-0.100486128638288	0.0148148148148148	No
chr1	17448	17960	511	147380058	151090701	0.016	0.016039867406449	0.00978473581213307	No
chr1	17961	17993	32	151090701	151109524	0.1576	0.157595660286505	0.03125	No
chr1	17994	18020	27	151110199	151142303	0.011	0.0109524869327016	0	No
chr1	18021	18038	18	151142303	151170641	0.2213	0.221275407298028	0	No
chr1	18039	18096	58	151171092	151271613	-0.0143	-0.014265932888196	0	No
chr1	18097	18099	3	151274302	151276102	0.6149	0.614864108045169	0	No
chr1	18100	18340	241	151278651	151824961	0.0178	0.0177567410852637	0.012448132780083	No
chr1	18341	18478	138	151825841	152552209	-0.1479	-0.147945101892056	0.0217391304347826	No
chr1	18479	18480	2	152573275	152586639	-2.8233	-6.35178075396414	1	CNV
chr1	18481	18596	116	152595229	153507271	-0.0664	-0.0663887458479498	0	No
chr1	18597	19147	549	153507580	154709701	0.0191	0.0190582783365725	0.00546448087431694	No
chr1	19148	19150	3	154728128	154728912	0.5709	0.570875537362272	0.333333333333333	No
chr1	19151	19509	359	154744314	155309307	0.0583	0.0582674528925131	0.00278551532033426	No
chr1	19510	19548	39	155311664	155452272	-0.1063	-0.106303564902708	0	No
chr1	19549	19555	7	155490918	155533058	0.153	0.153048174397072	0	No
chr1	19556	19561	6	155533058	155583866	0.4697	0.46965545526309	0	No
chr1	19562	20200	638	155584397	156911351	0.0562	0.0549158711132549	0.0125391849529781	No
chr1	20201	20699	499	156911693	159810995	-0.1073	-0.10726573167448	0.0100200400801603	No
chr1	20700	20912	213	159824126	160210136	3e-04	0.000284192619575999	0.00469483568075117	No
chr1	20913	21105	193	160213700	160793618	-0.087	-0.0870416585370871	0.0155440414507772	No
chr1	21106	21353	248	160793944	161309417	0.045	0.0524942835819755	0.0201612903225806	No
chr1	21354	21357	4	161310389	161334753	0.4918	0.491788271063005	0	No
chr1	21358	21636	279	161334753	163114420	-0.0837	-0.0837480696142204	0	No
chr1	21637	21706	70	163114420	165173249	-0.221	-0.221022850999561	0.0142857142857143	No
chr1	21707	22133	427	165175148	169094224	-0.0626	-0.0610714092443753	0.0187353629976581	No
chr1	22134	22431	298	169096528	171251399	-0.1779	-0.177858676808119	0.00335570469798658	No
chr1	22432	22504	73	171252143	171669637	-0.0048	-0.00476346932103447	0	No
chr1	22505	22744	240	171669637	173735468	-0.1688	-0.16880903525297	0.00833333333333333	No
chr1	22745	23620	876	173743350	180601458	-0.0634	-0.063350748860975	0.0136986301369863	No
chr1	23621	23651	31	180651427	180858153	-0.2527	-0.252721202796405	0	No
chr1	23652	23736	85	180858153	181060032	0.0152	0.0152059791498406	0.0235294117647059	No
chr1	23737	23944	208	181452771	182823404	-0.0915	-0.091485632315726	0	No
chr1	23945	23968	24	182825529	182856962	-0.2945	-0.294458038541364	0	No
chr1	23969	24201	232	182869038	183942964	-0.0673	-0.0672775139151593	0.0172413793103448	No
chr1	24202	24810	609	183944177	196395131	-0.1676	-0.167619801529142	0.00492610837438424	No
chr1	24811	24814	4	196397222	196436962	-0.7986	-0.798563726420668	0.25	No
chr1	24815	24845	31	196438105	196716704	-0.1713	-0.171259813788607	0	No
chr1	24846	24862	17	196743864	196857450	0.1954	0.195431833664879	0.117647058823529	No
chr1	24863	25223	361	196871498	200550493	-0.2102	-0.21021347068024	0.00277008310249307	No
chr1	25224	25239	16	200555236	200583625	-0.1097	-0.109687974657491	0	No
chr1	25240	25251	12	200584442	200613460	0.1171	0.117100017927696	0	No
chr1	25252	25296	45	200613460	200829542	-0.1372	-0.137161377760652	0	No
chr1	25297	25799	501	200829542	202386133	0.017	0.0169729851738721	0.00798403193612774	No
chr1	25800	25960	161	202396294	202933929	-0.0761	-0.0723413485884773	0.0124223602484472	No
chr1	25961	26203	243	202934535	203820369	0.0122	0.0122289529933866	0.00411522633744856	No
chr1	26204	26205	2	203823059	203823348	-0.7306	-0.730586369385216	0.5	CNV
chr1	26206	27000	795	203830767	207103561	-0.0028	-0.00402781923144289	0.00880503144654088	No
chr1	27001	27763	763	207103561	212989679	-0.0888	-0.088255489165765	0.0104849279161206	No
chr1	27764	27768	5	212989679	213032283	0.4133	0.413306240770244	0.2	No
chr1	27769	28007	239	213032283	215793622	-0.0861	-0.0861318145716882	0.00836820083682008	No
chr1	28008	28272	265	215793622	220192478	-0.1749	-0.1749209403554	0.00377358490566038	No
chr1	28273	28817	545	220193297	225140566	-0.0663	-0.0662770624939162	0.018348623853211	No
chr1	28818	28966	148	225142642	225978176	-0.1766	-0.187182598498014	0.0135135135135135	No
chr1	28967	29019	53	226016396	226129263	0.1141	0.114077414908595	0	No
chr1	29020	29226	207	226170433	227213934	-0.0276	-0.0275565726340205	0	No
chr1	29227	29248	22	227216288	227307701	-0.2633	-0.263297276668373	0	No
chr1	29249	29527	279	227316806	228560282	-0.002	-0.00199654958899033	0	No
chr1	29528	29578	51	228560282	228680950	0.1332	0.133189379020892	0	No
chr1	29579	29612	34	228681439	229431662	-0.0241	-0.0240881232471545	0	No
chr1	29613	29637	25	229433200	229462785	-0.2141	-0.214124867124792	0	No
chr1	29638	29790	151	229463120	230800411	-0.0222	-0.0135650999277435	0.033112582781457	No
chr1	29791	30415	625	230804387	235643577	-0.0957	-0.0970325225554326	0.0128	No
chr1	30416	30421	6	235647709	235714395	0.3484	0.627677935372897	0.333333333333333	No
chr1	30422	30519	98	235714850	236189383	-0.1602	-0.160181941838149	0.0102040816326531	No
chr1	30520	30521	2	236192879	236195981	0.5958	0.595846768594328	0	No
chr1	30522	30649	128	236201318	236761352	-0.0872	-0.0871988347158756	0.0078125	No
chr1	30650	30686	37	236762768	236966994	0.0556	0.0556112360603671	0.027027027027027	No
chr1	30687	30888	202	236969388	240075572	-0.1959	-0.195940605117498	0.00495049504950495	No
chr1	30889	31275	386	240075627	245026119	-0.1141	-0.114123027622587	0.0077720207253886	No
chr1	31276	31527	251	245026119	247614867	-0.0157	-0.0120694942203189	0.0239043824701195	No
chr1	31528	31656	128	247614867	248570505	-0.1515	-0.151541461577126	0	No
chr1	31657	31727	71	248616321	249214102	-0.0171	-0.0171164526045958	0	No
chr10	31728	33314	1585	225903	18807329	-0.2437	-0.247223598733548	0.0126182965299685	No
chr10	33315	33491	177	18807842	21633167	-0.3484	-0.348359697899977	0.0282485875706215	No
chr10	33492	33830	338	21660316	25465341	-0.2474	-0.244315899735939	0.0414201183431953	No
chr10	33831	33892	62	25509939	26465864	-0.4361	-0.436138242088213	0	No
chr10	33893	34483	590	26482113	33135001	-0.2716	-0.271363541531018	0.0203389830508475	No
chr10	34484	34485	2	33135170	33136893	-1.4302	-1.43020629037906	0	No
chr10	34486	34645	160	33137451	35860388	-0.3013	-0.301325140362593	0.025	No
chr10	34646	34663	18	35860388	35929838	-0.0322	-0.0321706811932959	0	No
chr10	34664	34811	146	35929838	43090050	-0.3094	-0.318929898929999	0.0410958904109589	No
chr10	34812	34921	110	43109616	44104300	-0.1565	-0.156537119849184	0.00909090909090909	No
chr10	34922	35107	185	44104587	48370708	-0.2795	-0.279463582099853	0.00540540540540541	No
chr10	35108	35486	378	48370708	51028302	-0.1097	-0.108089483390515	0.00264550264550265	No
chr10	35487	35597	110	51040750	54058089	-0.2272	-0.227184916715283	0.0181818181818182	No
chr10	35598	36162	564	54074063	64572790	-0.3495	-0.357453161685713	0.00886524822695036	No
chr10	36163	36323	161	64572790	69750943	-0.2815	-0.281481373735227	0.0124223602484472	No
chr10	36324	37700	1376	69751941	76154141	-0.1885	-0.188341730675297	0.00872093023255814	No
chr10	37701	37745	45	76158203	76792311	-0.4046	-0.404601082280013	0.0222222222222222	No
chr10	37746	37814	68	76797646	78317217	-0.1891	-0.189055388062326	0.0147058823529412	No
chr10	37815	37845	31	78637377	78785282	-0.4284	-0.428401972289256	0	No
chr10	37846	38066	219	78787571	81841797	-0.1824	-0.18841770784316	0.0136986301369863	No
chr10	38067	38068	2	81841906	81850145	-1.075	-1.07503948485973	0	No
chr10	38069	38178	109	81850596	82369419	-0.169	-0.168965195266444	0.0275229357798165	No
chr10	38179	38334	156	82393965	87379875	-0.2892	-0.284615781257425	0.0128205128205128	No
chr10	38335	38476	140	87407031	89265326	-0.1813	-0.181347048182758	0.0142857142857143	No
chr10	38477	38542	66	89267901	89717861	-0.3416	-0.341565394862431	0.0151515151515152	No
chr10	38543	38544	2	89720547	89725770	0.7035	0.703453299139999	0.5	CNV
chr10	38545	38909	364	89726133	93242875	-0.3243	-0.328248238375002	0.0192307692307692	No
chr10	38910	39464	555	93244066	96361569	-0.1149	-0.114931550035549	0.0036036036036036	No
chr10	39465	39650	185	96361569	97697887	-0.2236	-0.22743284161703	0.00540540540540541	No
chr10	39651	39662	12	97698307	97776108	-0.5756	-0.57561929536653	0.0833333333333333	No
chr10	39663	39727	65	97778956	97969677	-0.3092	-0.309155284028998	0	No
chr10	39728	39734	7	97974935	98006847	0.1174	0.117447022511653	0	No
chr10	39735	39990	256	98007069	99030539	-0.2425	-0.242479619607998	0.0078125	No
chr10	39991	40212	222	99052338	99790584	-0.1319	-0.131908797835906	0.00900900900900901	No
chr10	40213	40731	519	99922980	102743370	-0.2311	-0.231147329365795	0.00770712909441233	No
chr10	40732	40842	111	102743370	102989551	-0.1296	-0.129645512524122	0	No
chr10	40843	40859	17	102991985	103310665	-0.3898	-0.389788345898981	0	No
chr10	40860	41280	421	103338544	104622800	-0.1418	-0.141847522372899	0.0142517814726841	No
chr10	41281	41392	112	104623089	105169624	-0.2606	-0.260589028698806	0	No
chr10	41393	41511	119	105172935	105527013	-0.1386	-0.138645746559961	0.00840336134453781	No
chr10	41512	42873	1362	105561045	120819331	-0.2785	-0.278006503410683	0.0066079295154185	No
chr10	42874	42882	9	120819531	120833445	-0.476	-0.475993257073993	0	No
chr10	42883	42947	65	120840111	121335069	-0.1154	-0.115407190451041	0.0153846153846154	No
chr10	42948	43149	202	121335069	123681994	-0.2791	-0.27913190194896	0.0297029702970297	No
chr10	43150	43211	62	123683676	124009143	-0.1123	-0.112261032669078	0.0161290322580645	No
chr10	43212	43493	281	124013430	126187432	-0.2664	-0.266433869789105	0.00711743772241993	No
chr10	43494	43516	23	126205628	126355968	0.079	0.079013952581314	0	No
chr10	43517	43977	461	126359668	132760930	-0.0963	-0.0938546835966087	0.0108459869848156	No
chr10	43978	44444	467	132890702	135381924	0.0384	0.0406929082891027	0.00642398286937901	No
chr11	44445	44725	281	193065	621935	0.1899	0.189885020454655	0.00711743772241993	No
chr11	44726	44847	121	624204	804433	0.2841	0.284083731411431	0.00826446280991736	No
chr11	44848	45672	824	809931	4116260	0.181	0.183870712893923	0.0121359223300971	No
chr11	45673	45814	142	4123223	4968116	0.0135	0.0135071612074544	0.00704225352112676	No
chr11	45815	45816	2	4975975	4976729	1.4213	1.42128640141917	0	No
chr11	45817	46007	191	4976867	5777007	0.0157	0.0156606519958066	0	No
chr11	46008	46012	5	5798822	5809361	0.4688	0.468799723733927	0	No
chr11	46013	46094	82	5809361	6244299	0.0134	0.0133897096403663	0	No
chr11	46095	46387	293	6244299	6704602	0.1116	0.111587996792689	0	No
chr11	46388	46438	51	6735811	6942738	7e-04	0.000736497678991167	0	No
chr11	46439	46479	41	6942738	7091716	-0.1237	-0.123725522785439	0	No
chr11	46480	46720	241	7092386	8497088	0.0469	0.0468829048362883	0.004149377593361	No
chr11	46721	47032	312	8497088	9772163	0.1421	0.139599339250672	0.0256410256410256	No
chr11	47033	47674	641	9772163	16424404	0.0336	0.0336364098560178	0.0046801872074883	No
chr11	47675	47991	316	16760118	17809898	0.1185	0.118505070223036	0	No
chr11	47992	48053	62	17868157	18231529	-0.0164	-0.0163514661753756	0	No
chr11	48054	48057	4	18232233	18253189	0.6229	0.622949273700847	0.5	CNV
chr11	48058	48134	75	18253985	18478360	0.0852	0.0851765005938677	0	No
chr11	48135	48136	2	18485612	18487400	-0.7007	-0.700667590973048	0	No
chr11	48137	48231	95	18497056	18885128	0.1182	0.118248060294138	0	No
chr11	48232	48234	3	18955529	18956369	0.7784	0.778424959222078	0	No
chr11	48235	48369	135	18978447	20409788	0.0631	0.0630782034468735	0	No
chr11	48370	48987	616	20411215	32413621	-0.0234	-0.02162737628396	0.00649350649350649	No
chr11	48988	49007	20	32414216	32617712	0.253	0.252999954172115	0	No
chr11	49008	49104	97	32622176	32999760	-0.0405	-0.040493755558165	0.0103092783505155	No
chr11	49105	49275	170	32999760	33766594	0.0689	0.0688872547756804	0.0176470588235294	No
chr11	49276	49294	19	33766594	33792410	-0.1586	-0.158601119638855	0.0526315789473684	No
chr11	49295	49361	67	33795868	34174135	0.0704	0.0703982001468828	0	No
chr11	49362	49381	20	34175753	34379484	0.2563	0.256314183679956	0	No
chr11	49382	49554	173	34460431	35547518	0.0316	0.0315809469619084	0.00578034682080925	No
chr11	49555	49556	2	35639751	35640264	0.7349	0.734919568544807	0	No
chr11	49557	49779	221	35640264	43954787	0.0382	0.0382390353629906	0.0135746606334842	No
chr11	49780	49783	4	43963848	43964909	0.3721	0.372133697482683	0	No
chr11	49784	49973	190	43964909	45892118	0.1086	0.108561018407612	0	No
chr11	49974	50647	674	45892314	48146843	0.2015	0.203736315262338	0.0118694362017804	No
chr11	50648	50743	95	48149278	55340468	-0.0086	-0.00859568636522791	0.0421052631578947	No
chr11	50744	50754	11	55370793	55419133	0.3843	0.384346373579089	0	No
chr11	50755	50909	155	55419133	56958976	-0.0756	-0.0756337508722509	0	No
chr11	50910	51147	238	56958976	57576866	0.1339	0.133899084764221	0.0126050420168067	No
chr11	51148	51616	469	57577525	60511472	0.0081	0.00666524219435604	0.0149253731343284	No
chr11	51617	51676	60	60511472	60696497	0.0887	0.0886654658863055	0	No
chr11	51677	52022	346	60697893	61920101	0.1586	0.160056712523419	0.0173410404624277	No
chr11	52023	52110	88	61920132	62334554	0.0214	0.0213963799908766	0	No
chr11	52111	52422	311	62334990	62768388	0.1787	0.17874521529554	0.0128617363344051	No
chr11	52423	52486	64	62782056	63258463	-0.032	-0.0319837645650233	0	No
chr11	52487	53354	868	63273903	65266593	0.1781	0.178050286820696	0.01036866359447	No
chr11	53355	53382	28	65266593	65274038	-0.0432	-0.043189827403341	0	No
chr11	53383	54146	764	65292554	66483401	0.1648	0.164761613794239	0.00523560209424084	No
chr11	54147	54148	2	66488467	66512464	0.8065	0.806524186445153	0	No
chr11	54149	54284	135	66515821	67056466	0.1441	0.14414917088872	0.0148148148148148	No
chr11	54285	54286	2	67056466	67056974	0.9997	0.999706441953951	0.5	CNV
chr11	54287	54571	285	67057191	67923257	0.1815	0.181477140215932	0	No
chr11	54572	54614	43	67923309	68154021	-0.0239	-0.0238759315837147	0.0232558139534884	No
chr11	54615	54633	19	68154021	68214058	0.279	0.278989662786873	0	No
chr11	54634	54695	62	68216323	68562440	0.0304	0.0304465134770628	0	No
chr11	54696	55418	722	68564232	73718094	0.1288	0.127170702973769	0.0124653739612188	No
chr11	55419	56361	942	73724452	82535008	0.0694	0.0681538571736829	0.0180467091295117	No
chr11	56362	56537	176	82535008	83172897	-0.0042	-0.00420473656354792	0.0113636363636364	No
chr11	56538	56591	54	83172897	85372578	-0.1392	-0.139240584689195	0.0185185185185185	No
chr11	56592	56901	310	85372578	89058903	-0.0026	-0.00059121690352524	0.00967741935483871	No
chr11	56902	56904	3	89059097	89059599	0.6053	0.605338995438005	0.666666666666667	CNV
chr11	56905	56927	23	89059657	89420729	0.021	0.0210044346063608	0.0869565217391304	No
chr11	56928	56948	21	89429683	89903421	-0.319	-0.318955769241069	0.0952380952380952	No
chr11	56949	56958	10	89906994	89926022	-0.0554	-0.0553832874167187	0	No
chr11	56959	56960	2	89934252	89934627	1.248	1.24802858864614	0.5	CNV
chr11	56961	56964	4	89935141	89939015	0.2351	0.235116046260781	0.5	No
chr11	56965	57175	211	89939015	93480434	-0.0498	-0.0498457183247099	0.004739336492891	No
chr11	57176	57366	191	93480434	94908788	0.0639	0.0638801768893929	0.00523560209424084	No
chr11	57367	57417	51	94910883	95595513	-0.0969	-0.0968999846945027	0	No
chr11	57418	57451	34	95598672	96076359	0.0627	0.0627256365553616	0	No
chr11	57452	57509	58	96086003	100229541	-0.1015	-0.101461057765902	0.0172413793103448	No
chr11	57510	57513	2	100558525	100730465	-1.111	-1.11103543030769	0.5	CNV
chr11	57514	57652	139	100784258	101857737	-0.0769	-0.0769138695625253	0.0215827338129496	No
chr11	57653	57784	132	101863500	102576527	0.0406	0.0406106249526144	0	No
chr11	57785	58202	418	102582500	107647468	-0.0671	-0.0670752311941115	0.00956937799043062	No
chr11	58203	58234	31	107650441	107944228	0.1972	0.197184421484949	0	No
chr11	58235	58600	366	107948897	110561768	-0.016	-0.0160240224978211	0	No
chr11	58601	59153	552	110582365	115102253	0.0416	0.0444481014338158	0.0217391304347826	No
chr11	59154	59215	62	115109234	116729122	0.1337	0.13372655266701	0	No
chr11	59216	59228	13	116729122	116741057	-0.1535	-0.153524299636608	0	No
chr11	59229	59434	206	116744099	117342839	0.1416	0.141576983061308	0.00485436893203883	No
chr11	59435	59436	2	117351094	117352045	0.7708	0.77075142947182	0	No
chr11	59437	60136	699	117352668	119077397	0.1239	0.123936443538401	0.00858369098712446	No
chr11	60137	60178	42	119103210	119179507	-0.0169	-0.0168969507091454	0	No
chr11	60179	60325	147	119179507	120096473	0.1487	0.148672093156504	0	No
chr11	60326	61808	1482	120097484	130749713	0.0368	0.037567156274079	0.00742240215924426	No
chr11	61809	61810	2	130750663	130763768	1.5776	1.57757543850192	1	CNV
chr11	61811	62066	256	130773257	134257925	0.045	0.0450464805423199	0.00390625	No
chr12	62067	62585	518	208320	3724650	-0.0192	-0.0213157591895413	0.0154440154440154	No
chr12	62586	62779	193	3725762	6092539	-0.1395	-0.139491905832667	0.00518134715025907	No
chr12	62780	63047	267	6094204	6788012	0.0253	0.0151999743308698	0.0224719101123595	No
chr12	63048	63050	3	6788150	6804381	0.6752	0.675175487132441	0	No
chr12	63051	63296	246	6804555	7294778	0.0322	0.032240032423259	0.0121951219512195	No
chr12	63297	63469	172	7295396	8687365	-0.0921	-0.0920944956927136	0.0290697674418605	No
chr12	63470	63527	58	8688583	9021313	0.0246	-0.00351328820517132	0.0344827586206897	No
chr12	63528	63768	240	9021694	10573080	-0.1496	-0.149625833266792	0.0125	No
chr12	63769	63771	2	10583596	10586869	-0.9447	-0.944709426463599	0	No
chr12	63772	63876	104	10599030	11460941	-0.1847	-0.18471418136343	0.0384615384615385	No
chr12	63877	64042	166	11461088	13241905	-0.0295	-0.0294672684006775	0.0120481927710843	No
chr12	64043	65096	1054	13242030	31132724	-0.1564	-0.157297131470047	0.0161290322580645	No
chr12	65097	65114	17	31135370	31359127	0.4365	0.436543003708433	0.0588235294117647	No
chr12	65115	65288	174	31435771	33049768	-0.0629	-0.0629018546896499	0.0229885057471264	No
chr12	65289	65643	355	33529697	41966647	-0.2349	-0.234911414772253	0.0140845070422535	No
chr12	65644	65668	25	41966647	42711786	0.0428	0.0427720660485257	0	No
chr12	65669	65964	296	42716205	47581659	-0.1894	-0.189380547665563	0.0236486486486486	No
chr12	65965	67821	1850	47628883	54856624	-0.0034	-0.00673318155586152	0.00972972972972973	No
chr12	67822	67851	30	54856932	54936444	-0.1947	-0.194745461698989	0	No
chr12	67852	67872	21	54943651	54982272	0.0598	0.0597537981836631	0	No
chr12	67873	67971	99	55002050	56031351	-0.2016	-0.201553213228609	0.0202020202020202	No
chr12	67972	69038	1067	56031351	59276844	0.019	0.0201785753481513	0.0112464854732896	No
chr12	69039	69780	740	59277228	72163727	-0.1284	-0.131701910380439	0.0189189189189189	No
chr12	69781	70655	875	72164301	93258769	-0.2023	-0.202315960365181	0.0125714285714286	No
chr12	70656	70926	269	93285380	96900894	-0.0827	-0.0827008291805609	0.0185873605947955	No
chr12	70927	71008	82	96906647	98389236	-0.2564	-0.256418544226224	0.0365853658536585	No
chr12	71009	71436	428	98848951	102590920	-0.1237	-0.125992570509776	0.00934579439252336	No
chr12	71437	71445	9	102591298	102791750	-0.5495	-0.549476805106958	0	No
chr12	71446	71469	24	102791750	103233098	-0.2176	-0.217559239160935	0	No
chr12	71470	71675	205	103234090	104697917	-0.0589	-0.0588545176679859	0.024390243902439	No
chr12	71676	71792	117	104697917	105601077	-0.2129	-0.212924615870712	0.0427350427350427	No
chr12	71793	72280	488	105601662	110013901	-0.0373	-0.035014000032665	0.0184426229508197	No
chr12	72281	72335	55	110017506	110386694	0.1348	0.134805282629578	0	No
chr12	72336	72428	93	110388953	110873114	-0.0432	-0.0432264448724428	0	No
chr12	72429	72433	5	110873995	110883466	-0.541	-0.73671644082797	0.2	No
chr12	72434	73441	1005	110888097	120582208	-0.0033	-0.00223599996155895	0.0248756218905473	No
chr12	73442	73909	467	120582406	122761013	0.0741	0.0740871196698799	0.0107066381156317	No
chr12	73910	74523	612	122762679	125811232	-0.0067	-0.00672467550766904	0.0147058823529412	No
chr12	74524	74637	114	125833923	130897416	-0.1186	-0.125144820708616	0.0087719298245614	No
chr12	74638	74720	81	130898711	132262822	-0.0395	-0.0394774334680246	0.0123456790123457	No
chr12	74721	74767	47	132269667	132445486	0.1503	0.15032269785092	0.0212765957446809	No
chr12	74768	75087	320	132446276	133811026	0	0.0068873748372226	0.025	No
chr13	75088	75331	244	19601053	21723265	-0.1041	-0.104092630636932	0.0245901639344262	No
chr13	75332	75349	18	21727753	21752021	0.2436	0.243626416907636	0	No
chr13	75350	75523	173	21752088	24468740	-0.1534	-0.153384871444437	0.0115606936416185	No
chr13	75524	75620	97	24471026	25338475	-0.0192	-0.0192169298270006	0.0103092783505155	No
chr13	75621	76297	675	25341392	31526967	-0.137	-0.139151841217844	0.0177777777777778	No
chr13	76298	77173	875	31530960	41675325	-0.0395	-0.0404269127564669	0.0102857142857143	No
