Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr1	4576	4588	13	23648051	23687884	0.1757	0.175732014482766	0	No
chr1	4589	4596	8	23687884	23693634	0.0693	0.0692513404534529	0	No
chr1	4597	4770	174	23694394	24255770	0.3179	0.31792394644931	0.00574712643678161	No
chr1	4771	4783	13	24288395	24296842	-0.0016	-0.00155730902520417	0.0769230769230769	No
chr1	4784	5032	249	24297510	25573457	0.212	0.21548311943399	0.00803212851405622	No
chr1	5033	5042	10	25611070	25656885	0.9199	0.919917592901314	0.4	CNV
chr1	5043	5162	120	25666942	26185869	0.184	0.136530792226754	0.025	No
chr1	5163	5346	183	26187611	26650752	0.2865	0.286539645053073	0	No
chr1	5347	5358	12	26654736	26669586	0.5159	0.515904997659094	0.0833333333333333	No
chr1	5359	5451	92	26669586	27056056	0.3	0.300043409028929	0	No
chr1	5452	5490	39	27056056	27124550	0.1778	0.177835416966032	0	No
chr1	5491	5934	444	27124550	28823266	0.3193	0.319322261079685	0	No
chr1	5935	6026	91	28823266	29138943	0.4315	0.431521246944864	0.021978021978022	No
chr1	6027	6085	59	29138943	29585367	0.319	0.318996530921582	0.0169491525423729	No
chr1	6086	6448	362	29585720	32509554	0.2242	0.227660310709612	0.0110497237569061	No
chr1	6449	6459	11	32538423	32573712	0.4979	0.497858511919748	0	No
chr1	6460	6532	73	32608470	32676929	0.2653	0.265313271890133	0	No
chr1	6533	6570	38	32677371	32751848	0.4036	0.403636297797349	0.0263157894736842	No
chr1	6571	6572	2	32757590	32768440	0.9068	0.906797095387583	0.5	CNV
chr1	6573	6690	117	32782299	33237150	0.3271	0.337138096856929	0.0427350427350427	No
chr1	6691	6834	144	33237150	33778621	0.2443	0.244263797661555	0	No
chr1	6835	6854	20	33786572	33836771	0.2095	0.209455122162654	0.05	No
chr1	6855	7013	159	33837934	35321388	0.0813	0.0812644204624197	0.00628930817610063	No
chr1	7014	7187	174	35321388	36040097	0.1766	0.18465381416943	0.0114942528735632	No
chr1	7188	7288	101	36040490	36381109	0.2477	0.247747807106029	0.0099009900990099	No
chr1	7289	7328	40	36383094	36509186	0.1211	0.121110453640383	0	No
chr1	7329	7478	150	36520552	36929564	0.3364	0.336441097351474	0	No
chr1	7479	7659	181	36929769	38201032	0.1794	0.179416210139461	0.00552486187845304	No
chr1	7660	7855	196	38218602	39697002	0.2978	0.297797929958349	0.0102040816326531	No
chr1	7856	7869	14	39715636	39753298	0.0948	0.0947810749354079	0	No
chr1	7870	7879	10	39757485	39768697	0.3293	0.329347168146582	0	No
chr1	7880	7915	36	39775204	39806454	0.0606	0.0606006028859663	0	No
chr1	7916	7966	51	39806454	39893231	0.2449	0.244854622173924	0	No
chr1	7967	8031	65	39893639	40041736	0.1094	0.109387479904359	0	No
chr1	8032	8035	4	40041736	40090040	0.541	0.540950958868036	0	No
chr1	8036	8051	16	40090040	40125212	0.2518	0.251794112544922	0	No
chr1	8052	8055	4	40126814	40131864	0.7048	0.704793576535818	0	No
chr1	8056	8217	162	40137497	40767033	0.1799	0.179912354653698	0.00617283950617284	No
chr1	8218	8244	27	40767497	40859187	0.3622	0.362223260385193	0	No
chr1	8245	8901	657	40872428	44084469	0.1707	0.172787423668416	0.0091324200913242	No
chr1	8902	9102	201	44084643	45162904	0.228	0.228035362635921	0.00497512437810945	No
chr1	9103	9211	109	45163657	45468392	0.3543	0.354312809634373	0	No
chr1	9212	9315	104	45468392	45960891	0.2176	0.217569690100782	0	No
chr1	9317	9349	33	45961918	46066117	0.3886	0.388569328844624	0	No
chr1	9350	9479	130	46067890	46646919	0.1732	0.168647868591033	0.0307692307692308	No
chr1	9480	9569	90	46649901	46877905	0.3156	0.315608034689771	0.0111111111111111	No
chr1	9570	9582	13	46878659	47013174	0.1374	0.137410505593905	0	No
chr1	9583	9612	30	47013174	47074717	0.2797	0.279670693790698	0	No
chr1	9613	9637	25	47074717	47100785	0.1503	0.150276500752766	0	No
chr1	9638	9737	100	47100785	47615497	0.0582	0.0582226378579725	0.01	No
chr1	9738	9836	99	47649213	48699417	0.2183	0.218270261027221	0	No
chr1	9837	9939	103	48701348	50883403	-0.0184	-0.0183981782217635	0.029126213592233	No
chr1	9940	10086	147	50883403	52082840	0.1263	0.130284953125591	0.0136054421768707	No
chr1	10087	10147	61	52117590	52344395	0.0269	0.0269441583638002	0.0327868852459016	No
chr1	10148	10164	17	52373592	52378504	0.4582	0.458158836205661	0	No
chr1	10165	10439	275	52378504	53427310	0.2177	0.217720203557171	0.00727272727272727	No
chr1	10440	10465	26	53440321	53517417	0.0153	0.0153244278696215	0	No
chr1	10466	10518	53	53527776	53694759	0.1734	0.173425170935239	0	No
chr1	10519	10539	21	53699237	53738379	0.0411	0.0411265821907815	0	No
chr1	10540	10902	363	53740310	55538608	0.2039	0.203924225889519	0.0247933884297521	No
chr1	10903	11269	366	55539397	61926842	-0.0301	-0.0300873058755411	0.00273224043715847	No
chr1	11270	11397	128	61926842	62953178	0.1825	0.176381065197657	0	No
chr1	11398	11470	73	62954552	63331160	-0.0743	-0.0743140304535133	0	No
chr1	11471	11714	243	63788708	65891195	0.0291	0.0291338738034364	0.00823045267489712	No
chr1	11715	11978	264	65893300	67648647	-0.0393	-0.0393264910035905	0.00378787878787879	No
chr1	11979	12060	82	67666408	68591536	0.1078	0.116355712466404	0.0121951219512195	No
chr1	12061	12115	55	68591536	68955375	-0.0812	-0.0811997523827189	0.0181818181818182	No
chr1	12116	12119	4	68960340	70144226	0.444	0.443951471610799	0.25	No
chr1	12120	12214	95	70181807	70728558	-0.0833	-0.0832889372496215	0	No
chr1	12215	12248	34	70736536	71328171	0.1925	0.192510959464688	0.0294117647058824	No
chr1	12249	12272	24	71331289	71475784	-0.1648	-0.164763147865296	0	No
chr1	12273	12298	26	71475784	71538015	-0.0341	-0.0340830126925395	0	No
chr1	12299	12474	176	71538146	75231160	-0.1967	-0.196653542542491	0	No
chr1	12475	12478	4	75231160	75232326	-0.5985	-0.598477780470199	0.25	No
chr1	12479	12527	49	75595949	76108002	-0.1723	-0.172308426959735	0	No
chr1	12528	12565	38	76143307	76288246	0.0344	0.0344486895971118	0	No
chr1	12566	12656	91	76313842	77676247	-0.2066	-0.206648825116243	0	No
chr1	12657	12763	107	77684890	78401692	0.0904	0.0903933962878086	0	No
chr1	12764	12820	57	78407700	78959279	-0.0675	-0.0675080500359381	0	No
chr1	12821	12974	154	78963421	84679960	-0.2046	-0.204558985067271	0	No
chr1	12975	13084	110	84700797	85136507	-0.1127	-0.103227610923673	0.0181818181818182	No
chr1	13085	13195	111	85136824	85785592	-0.0132	-0.0131752284646184	0.00900900900900901	No
chr1	13196	13384	189	85785592	87170677	-0.1202	-0.120196341647729	0	No
chr1	13385	13553	169	87181383	89575976	-0.0413	-0.0412533410273365	0	No
chr1	13554	13580	27	89578175	89650067	-0.1531	-0.153142808932761	0	No
chr1	13581	13582	2	89650347	89650759	-0.7078	-0.707837026867708	0.5	CNV
chr1	13583	13715	133	89650759	90493658	-0.132	-0.131951970242104	0	No
chr1	13716	13725	10	90493658	91182871	0.1197	0.11968884551502	0	No
chr1	13726	13759	34	91380792	91742648	-0.2224	-0.222412150179702	0	No
chr1	13760	13811	52	91778893	92161412	-0.0434	-0.0434073084632034	0	No
chr1	13812	13824	13	92163521	92251918	-0.2187	-0.26052083827898	0	No
chr1	13825	14326	501	92262892	95658114	-0.0208	-0.0161916906643614	0.00798403193612774	No
chr1	14327	14524	198	95658114	100389549	-0.157	-0.157027179910802	0.00505050505050505	No
chr1	14525	14653	129	100436115	100933665	0.0081	0.008059280906638	0.0155038759689922	No
chr1	14654	14740	87	100949828	101707040	-0.1065	-0.106485116354361	0.0114942528735632	No
chr1	14741	14838	98	102268121	104118258	-0.2508	-0.250829605219687	0.0102040816326531	No
chr1	14839	15014	176	107599380	109302717	-0.0871	-0.087082439248364	0.00568181818181818	No
chr1	15015	15085	71	109315281	109529287	0.0548	0.0548041255913143	0	No
chr1	15086	15113	28	109533813	109639628	0.1849	0.184947495950333	0	No
chr1	15114	15127	14	109642736	109715183	0.3376	0.337587726938623	0	No
chr1	15128	15225	98	109716031	109840997	0.1526	0.152621868211469	0	No
chr1	15226	15418	193	109849458	110216152	0.0788	0.0788410729427353	0	No
chr1	15419	15422	4	110230340	110233134	-6.9744	-6.97439338854941	1	CNV
chr1	15423	15620	198	110254854	111146172	0.0635	0.0704411937629161	0.0101010101010101	No
chr1	15621	15780	159	111146172	112026359	-0.0644	-0.0643950793615192	0	No
chr1	15781	15824	44	112028260	112302235	0.0795	0.0795481001781637	0	No
chr1	15825	15855	31	112303132	112317154	-0.0891	-0.0890712785475604	0	No
chr1	15856	16036	181	112317154	113667885	0.0895	0.0894509795944027	0.0110497237569061	No
chr1	16037	16111	75	113933386	114311033	-0.0329	-0.03288525355398	0.0133333333333333	No
chr1	16112	16189	78	114319793	114499923	0.1078	0.10780248300465	0.0128205128205128	No
chr1	16190	16206	17	114500654	114518095	-0.1887	-0.18874806721836	0	No
chr1	16207	16224	18	114518095	114634816	0.0545	0.0545379966490953	0	No
chr1	16225	16270	46	114636345	115007074	-0.1218	-0.121774394809587	0	No
chr1	16271	16313	43	115053100	115217460	0.131	0.131049893623537	0	No
chr1	16314	16411	98	115218148	115592197	-0.1012	-0.101229978796021	0.0204081632653061	No
chr1	16412	16716	303	115592197	117910873	-0.0303	-0.0323175202768277	0.0033003300330033	No
chr1	16717	16847	131	117910873	118550777	-0.1488	-0.148782539286183	0	No
chr1	16848	17021	174	118554891	120458853	-0.0707	-0.070652558373995	0.00574712643678161	No
chr1	17022	17123	102	120458853	144946667	-0.1868	-0.186800533447732	0.00980392156862745	No
chr1	17124	17182	59	144994620	145477511	0.0437	0.0437010562441772	0	No
chr1	17183	17287	105	145487213	145589111	0.1257	0.132834362617369	0	No
chr1	17288	17333	46	145589111	145816654	0.0331	0.0330955687381317	0.0217391304347826	No
chr1	17334	17451	118	145818648	147381138	-0.1356	-0.135584137987397	0	No
chr1	17452	17550	99	147381138	150054050	0.079	0.0789904068935227	0.0101010101010101	No
chr1	17551	17555	5	150054735	150082821	-0.3037	-0.303658159079557	0	No
chr1	17556	17651	96	150115093	150437271	0.1552	0.155193828946831	0	No
chr1	17652	17674	23	150442959	150448999	-0.0045	-0.00447980763959034	0	No
chr1	17675	17687	13	150459787	150477113	0.3296	0.329637487715843	0	No
chr1	17688	17766	79	150477113	150619908	0.1176	0.117569821013409	0.0253164556962025	No
chr1	17767	17846	80	150619963	150833786	0.02	0.0200291046225823	0.0125	No
chr1	17847	17885	39	150849065	150941074	0.1455	0.145455957022198	0	No
chr1	17886	17972	87	150941444	151095631	0.2203	0.220283752703027	0.0114942528735632	No
chr1	17973	17974	2	151095930	151096669	1.1711	1.17111925142815	0.5	CNV
chr1	17975	18217	243	151096899	151555396	0.1565	0.156458707523969	0	No
chr1	18218	18344	127	151555700	151846877	0.0581	0.0581009787289492	0	No
chr1	18345	18346	2	151849590	151860951	0.6217	0.621656576972389	0	No
chr1	18347	18407	61	151861815	152130426	-0.0773	-0.0773308678396439	0	No
chr1	18408	18431	24	152184496	152282682	0.1036	0.158660685412743	0.0416666666666667	No
chr1	18432	18478	47	152283552	152552209	-0.1345	-0.134460030384651	0	No
chr1	18479	18480	2	152573275	152586639	1.0068	1.00681825597119	0.5	CNV
chr1	18481	18597	117	152595229	153507792	-0.1028	-0.102803078376234	0	No
chr1	18598	18838	240	153509697	153955220	0.1435	0.143474106993931	0	No
chr1	18839	18866	28	153955708	154031213	0.3217	0.321657653665926	0	No
chr1	18867	19031	165	154032921	154441985	0.1411	0.141144271634997	0	No
chr1	19032	19155	123	154451985	154841757	0.0188	0.0187786236822616	0.00813008130081301	No
chr1	19156	19207	52	154841757	154941368	0.1052	0.105238755195036	0	No
chr1	19208	19354	147	154941863	155158511	0.1509	0.150862204913877	0	No
chr1	19355	19365	11	155158511	155165187	0.4298	0.429757645157116	0	No
chr1	19366	19523	158	155165300	155340836	0.1624	0.162432686464653	0	No
chr1	19524	19550	27	155347990	155491423	-0.0193	-0.0193482513466559	0	No
chr1	19551	19892	342	155531900	156351903	0.1848	0.184775399121531	0.0087719298245614	No
chr1	19893	20242	350	156351903	157069300	0.0874	0.0874049985119124	0.00571428571428571	No
chr1	20243	20456	214	157069300	158326082	-0.1033	-0.103256558322852	0	No
chr1	20457	20515	59	158326232	158609840	-0.2541	-0.254084900455069	0.0169491525423729	No
chr1	20516	20517	2	158612151	158612709	0.3145	0.314504888006416	0	No
chr1	20518	20661	144	158613135	159682396	-0.1859	-0.185936526484816	0.00694444444444444	No
chr1	20662	20667	6	159682396	159684013	-0.0766	-0.0766280054426107	0	No
chr1	20668	20673	6	159684255	159772356	0.1014	0.101356902749969	0	No
chr1	20674	20700	27	159776295	159824399	-0.1688	-0.168767841659028	0	No
chr1	20701	20992	292	159824399	160390934	0.0014	0.00141240216719653	0	No
chr1	20993	21121	129	160393865	160811669	-0.1141	-0.114069064618482	0.00775193798449612	No
chr1	21122	21362	240	160832441	161475306	0.1211	0.121118418629289	0.00416666666666667	No
chr1	21363	21574	212	161475611	162567657	-0.0933	-0.0933218142069566	0	No
chr1	21575	21667	93	162569117	163325564	-0.1848	-0.184763603063161	0.010752688172043	No
chr1	21668	21670	3	164245868	164529305	0.2125	0.212481721960191	0	No
chr1	21671	21730	60	164532348	165533248	-0.1505	-0.150511858512833	0	No
chr1	21731	22113	383	165601341	168283346	-0.0605	-0.0604824482251851	0.010443864229765	No
chr1	22114	22432	319	168283346	171252352	-0.1868	-0.186842972217601	0.00313479623824451	No
chr1	22433	22506	74	171254287	171670160	-0.0627	-0.0626966622139859	0	No
chr1	22507	22697	191	171670160	173458020	-0.188	-0.188044863063489	0	No
chr1	22698	22861	164	173469550	174221806	-0.0022	-0.00215145498314563	0.00609756097560976	No
chr1	22862	22924	63	174241466	174980184	-0.1724	-0.172381742846316	0.0158730158730159	No
chr1	22925	22968	44	174980184	175323746	-0.0121	-0.0121075676565351	0	No
chr1	22969	23250	282	175324570	178887615	-0.1656	-0.168497390122275	0.0177304964539007	No
chr1	23251	23388	138	178887615	179414316	0.0313	0.0313255453656401	0	No
chr1	23389	23431	43	179418238	179660345	-0.1775	-0.177465197954965	0	No
chr1	23432	23500	69	179782198	179966361	-0.0173	-0.0172654329946726	0	No
chr1	23501	23562	62	179972262	180124342	-0.1427	-0.142692493992685	0	No
chr1	23563	23602	40	180135503	180217602	0.039	0.0390094709391363	0	No
chr1	23603	23622	20	180235596	180757030	-0.0423	-0.0423315034652752	0	No
chr1	23623	23626	4	180772480	180780725	-0.3813	-0.381252808288057	0	No
chr1	23627	23656	30	180793889	180859478	-0.0811	-0.081118285696282	0	No
chr1	23657	23696	40	180882262	180942411	0.1112	0.11115192528447	0.025	No
chr1	23697	23714	18	180942411	180974537	-0.1659	-0.165866011452945	0	No
chr1	23715	23736	22	180991694	181060032	0.0498	0.0498418711995306	0.0454545454545455	No
chr1	23737	23823	87	181452771	182023993	-0.1772	-0.177161913151372	0	No
chr1	23824	23919	96	182023993	182636118	-0.0318	-0.0318355436627003	0	No
chr1	23920	23968	49	182638679	182856962	-0.1591	-0.159125048962011	0	No
chr1	23969	23983	15	182869038	182993320	0.1367	0.136748631868217	0	No
chr1	23984	24122	139	183072379	183536709	-0.0878	-0.0877863196526481	0.0143884892086331	No
chr1	24123	24127	5	183538240	183546917	0.2161	0.216101734456562	0	No
chr1	24128	24207	79	183555913	184023673	-0.1141	-0.114073377702646	0	No
chr1	24208	24216	9	184023904	184043384	-0.3735	-0.373484424086752	0	No
chr1	24217	24257	41	184446489	184598256	-0.1148	-0.114796167875076	0	No
chr1	24258	24291	34	184659714	184718731	-0.2729	-0.272868610066526	0	No
chr1	24292	24388	97	184723628	185266084	-0.0932	-0.0932165070825971	0	No
chr1	24389	24845	457	185266084	196716704	-0.2397	-0.239701980447697	0.00218818380743982	No
chr1	24846	24861	16	196743864	196801389	-1.0082	-1.00820357360101	0.4375	CNV
chr1	24862	25046	185	196857330	197611989	-0.2934	-0.293428176658596	0.00540540540540541	No
chr1	25047	25068	22	197614755	197890731	-0.0584	-0.0584015285073544	0	No
chr1	25069	25160	92	197896793	198828290	-0.2554	-0.255434461829711	0	No
chr1	25161	25204	44	199996702	200378634	-0.1398	-0.139794099117492	0	No
chr1	25205	25272	68	200378634	200816926	-0.0122	-0.012231570405478	0	No
chr1	25273	25297	25	200817160	200829803	-0.177	-0.177017475484174	0	No
chr1	25298	25671	373	200842002	201915661	0.0292	0.0292114183035838	0.00804289544235925	No
chr1	25672	25769	98	201924541	202194727	0.1677	0.167707847567928	0.0102040816326531	No
chr1	25770	25889	120	202197044	202704696	-0.087	-0.0870232405932994	0	No
chr1	25890	25911	22	202705345	202777522	0.0086	0.00863205363175789	0	No
chr1	25912	25939	28	202777522	202866194	0.1744	0.201122052344519	0.0357142857142857	No
chr1	25940	26141	202	202878187	203691796	0.0037	0.00367118947556681	0.00495049504950495	No
chr1	26142	26144	3	203692941	203697461	0.5259	0.525874529852371	0	No
chr1	26145	26652	508	203698670	205577567	0.0374	0.0351261164059057	0.00393700787401575	No
chr1	26653	26681	29	205577567	205585561	-0.1138	-0.113821438224339	0	No
chr1	26682	26706	25	205585561	205682362	0.094	0.0940180784647538	0	No
chr1	26707	26726	20	205682506	205688904	-0.1665	-0.1665329768041	0	No
chr1	26727	26804	78	205689604	205899246	0.0527	0.0527359285003024	0.0128205128205128	No
chr1	26805	27003	199	205901050	207106021	-0.0283	-0.0240207194288715	0.0100502512562814	No
chr1	27004	27593	590	207106317	211844732	-0.115	-0.115032724017688	0.00847457627118644	No
chr1	27594	27595	2	211847030	211847771	0.5355	0.535486491717698	0	No
chr1	27596	27674	79	211847823	212278325	-0.1321	-0.132089699993161	0	No
chr1	27675	27744	70	212458927	212912994	-0.0257	-0.0257235567015811	0.0142857142857143	No
chr1	27745	27770	26	212939627	213037196	0.2421	0.2420672827216	0	No
chr1	27771	27963	193	213045974	214826957	-0.1084	-0.108442715593746	0.0103626943005181	No
chr1	27964	28070	107	214828600	216173849	-0.1939	-0.193920983617285	0	No
chr1	28071	28138	68	216219768	217601485	-0.2937	-0.293715516958295	0	No
chr1	28139	28206	68	217601485	218511301	-0.1804	-0.180353560333444	0	No
chr1	28207	28321	115	218519638	220321391	-0.0478	-0.0477747875604915	0.00869565217391304	No
chr1	28322	28392	71	220321574	220836739	-0.2214	-0.221366311256511	0.0140845070422535	No
chr1	28393	28467	75	220836739	222734924	-0.0138	-0.0138474685090019	0	No
chr1	28468	28582	115	222736509	223284732	-0.1521	-0.152137410607821	0	No
chr1	28583	28630	48	223284732	223804838	-0.0586	-0.124834770294727	0.0416666666666667	No
chr1	28631	28718	88	223804838	224349416	-0.0153	-0.0152864763238216	0.0227272727272727	No
chr1	28719	28758	40	224349416	224559199	0.1548	0.15482076438551	0	No
chr1	28759	28811	53	224563452	224927820	-0.02	-0.0199886343884016	0	No
chr1	28812	28958	146	224927820	225755145	-0.1607	-0.160741683262525	0.0136986301369863	No
chr1	28959	29022	64	225840319	226171164	0.1561	0.15612974878595	0	No
chr1	29023	29207	185	226171164	227179540	0.036	0.0360215061495447	0	No
chr1	29208	29272	65	227179540	227919159	-0.1762	-0.176209945620266	0	No
chr1	29273	29378	106	227919196	228364457	0.0771	0.0770621558482441	0	No
chr1	29379	29431	53	228364488	228465612	0.19	0.189994079639118	0	No
chr1	29432	29588	157	228466457	228873563	0.0912	0.0911534832430033	0	No
chr1	29589	29790	199	228878959	230800411	-0.029	-0.0289617236435692	0.0100502512562814	No
chr1	29791	29801	11	230804387	230825914	-0.3238	-0.323831213617272	0.0909090909090909	No
chr1	29802	29851	50	230827074	231004403	-0.0161	-0.0161179488502845	0	No
chr1	29852	29884	33	231042036	231133098	-0.2031	-0.203056167348405	0.0303030303030303	No
chr1	29885	29944	60	231154636	231401202	0.0325	0.0325491097683761	0.0333333333333333	No
chr1	29945	30050	106	231401404	231903032	-0.086	-0.0859608289349543	0	No
chr1	30051	30064	14	231906502	232162334	0.0986	0.0986217308606825	0.0714285714285714	No
chr1	30065	30135	71	232172472	232946056	-0.2133	-0.213251639166238	0.0140845070422535	No
chr1	30136	30290	155	233086297	234599755	-0.0846	-0.0846435612974582	0	No
chr1	30291	30361	71	234601378	235359493	0.1017	0.101726871750198	0	No
chr1	30362	30376	15	235377045	235424105	-0.1466	-0.146555503412443	0	No
chr1	30377	30425	48	235490106	235747237	0.1378	0.137764625810076	0.0416666666666667	No
chr1	30426	30498	73	235824373	236016366	-0.185	-0.184970516337434	0	No
chr1	30499	30531	33	236139154	236306389	0.0876	0.0876044859151834	0	No
chr1	30532	30563	32	236331931	236413352	-0.1264	-0.126368416523924	0	No
chr1	30564	30591	28	236415222	236707036	0.0918	0.0917901057769129	0	No
chr1	30592	30791	200	236708056	237804273	-0.1161	-0.116142336085876	0.005	No
chr1	30792	30899	108	237806655	240078689	-0.2308	-0.230821810350052	0.00925925925925926	No
chr1	30900	30918	19	240254916	240421388	0.0559	0.0559442059137838	0	No
chr1	30919	31004	86	240458055	241767838	-0.1463	-0.146283481480668	0	No
chr1	31005	31030	26	241779147	241799172	-0.3066	-0.306639134761859	0	No
chr1	31031	31270	239	241803108	245021596	-0.099	-0.098971022755014	0.00836820083682008	No
chr1	31271	31346	76	245021914	246720099	0.0337	0.033652840950438	0	No
chr1	31347	31421	75	246720734	247062955	-0.0789	-0.0789484948229532	0.0266666666666667	No
chr1	31422	31529	107	247063503	247615376	0.0256	0.0256332375712071	0.0186915887850467	No
chr1	31530	31727	198	247654410	249214102	-0.1188	-0.118812709224096	0.0101010101010101	No
chr10	31728	31759	32	225903	322489	-0.1841	-0.184114102231373	0	No
chr10	31760	31938	179	322489	2930848	-0.0335	-0.0334896416142416	0.00558659217877095	No
chr10	31939	31951	13	3109730	3150987	0.2287	0.228678913402344	0	No
chr10	31952	32032	81	3151443	4889874	-0.0093	-0.0093424310625502	0	No
chr10	32033	32050	18	4889874	5032174	-0.1778	-0.177843350971548	0	No
chr10	32051	32062	12	5040917	5141754	-0.4529	-0.452921148797442	0	No
chr10	32063	32112	50	5144289	5500364	-0.1523	-0.152262599624032	0	No
chr10	32113	32176	64	5540607	5808331	-0.0185	-0.0184857140164175	0.015625	No
chr10	32177	32306	130	5808503	6473010	0.1016	0.101581713407955	0.00769230769230769	No
chr10	32307	32507	201	6483872	11368018	-0.0215	-0.0214544702728495	0	No
chr10	32508	32552	45	11370938	11574369	-0.148	-0.147980956329105	0	No
chr10	32553	32608	56	11639533	12077832	0.0442	0.0441917188335784	0	No
chr10	32609	32632	24	12110949	12172820	0.3013	0.301305510931088	0	No
chr10	32633	32781	149	12175248	13325909	0.0362	0.0362266865360709	0.00671140939597315	No
chr10	32782	32801	20	13330275	13387106	0.3488	0.348847444367797	0.05	No
chr10	32802	32841	40	13480562	13656048	-0.0802	-0.0801947129507548	0	No
chr10	32842	32900	59	13658444	14880113	0.0216	0.0216326509586997	0	No
chr10	32901	32948	48	14880129	14965265	-0.1495	-0.149515960617292	0.0208333333333333	No
chr10	32949	33026	77	14965265	15413094	0.0954	0.095438279530357	0	No
chr10	33027	33042	16	15555981	15600164	-0.05	-0.0499601661913301	0	No
chr10	33043	33280	238	15614140	17757965	-0.1387	-0.141757178156446	0.00840336134453781	No
chr10	33281	33282	2	17841744	17875912	0.646	0.646000163897815	0.5	CNV
chr10	33283	33485	203	17891530	21415172	-0.1695	-0.161307057416816	0.00985221674876847	No
chr10	33486	33533	48	21435244	21903891	0.1657	0.165748059805061	0.0416666666666667	No
chr10	33534	33668	135	21906003	23410864	-0.1502	-0.150154972301604	0.0296296296296296	No
