Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr1	2741	2780	40	15361137	15547036	0.3802	0.380171912052332	0	No
chr1	2781	2858	78	15573763	15812613	0.5385	0.538481359181063	0.0384615384615385	No
chr1	2859	2905	47	15813710	15901968	0.3953	0.395267342901029	0.0212765957446809	No
chr1	2906	3000	95	15901968	16255087	0.5745	0.574468805072551	0	No
chr1	3001	3037	37	16255087	16267013	0.3391	0.339084715875503	0	No
chr1	3038	3168	131	16268279	16563450	0.5109	0.510853716498047	0.0152671755725191	No
chr1	3169	3182	14	16573379	16577071	0.2328	0.232846610774708	0	No
chr1	3183	3236	54	16577071	16786413	0.5078	0.507820742092466	0	No
chr1	3237	3250	14	16786413	17091101	0.7898	0.789781995239972	0	No
chr1	3251	3266	16	17248469	17275526	1.5187	1.51867684305344	0.25	No
chr1	3267	3274	8	17277557	17287693	0.778	0.777986713535355	0.25	No
chr1	3275	3316	42	17292270	17332302	0.5389	0.538947785783601	0	No
chr1	3317	3321	5	17338150	17354401	0.7626	0.762592114437602	0	No
chr1	3322	3480	158	17354990	18153413	0.4828	0.482827214713692	0.00632911392405063	No
chr1	3481	3482	2	18434189	18434629	1.335	1.33504885113742	0.5	CNV
chr1	3483	3591	109	18554362	19247734	0.4054	0.405437716053169	0	No
chr1	3592	3595	4	19282230	19283215	1.0695	1.06953769744365	0	No
chr1	3596	3722	127	19400927	19547435	0.4053	0.405321013040318	0.015748031496063	No
chr1	3723	3863	141	19549179	20233191	0.5314	0.537213058504874	0.0212765957446809	No
chr1	3864	3913	50	20234124	20471278	0.4087	0.408720585372244	0	No
chr1	3914	3966	53	20474679	20664612	0.2948	0.294813629102962	0	No
chr1	3967	3981	15	20668985	20810222	0.4962	0.496160113820938	0	No
chr1	3982	3985	4	20811699	20812696	1.0325	1.03246361083431	0.25	No
chr1	3986	4528	539	20826017	23411066	0.4946	0.494644439279771	0.00742115027829314	No
chr1	4529	4615	87	23411066	23745763	0.3345	0.334520074970829	0	No
chr1	4616	4670	55	23750994	23954427	0.4869	0.486887270277122	0	No
chr1	4671	4672	2	23955080	23956108	1.1288	1.12878697769187	0.5	CNV
chr1	4673	5005	333	23965578	25227811	0.4638	0.460345074899252	0.00900900900900901	No
chr1	5006	5259	253	25228195	26488003	0.6052	0.605236307780413	0.00395256916996047	No
chr1	5260	5262	3	26488003	26488705	1.1474	1.14742971372997	0	No
chr1	5263	5444	182	26488745	26901559	0.6378	0.637772751382732	0.010989010989011	No
chr1	5445	5450	6	27022453	27023992	1.0941	1.09405445572451	0	No
chr1	5451	5491	41	27055808	27124827	0.5663	0.566282020970252	0	No
chr1	5492	5493	2	27153271	27153693	1.3127	1.31267902491614	0	No
chr1	5494	5505	12	27158989	27181967	0.5876	0.5875808561312	0	No
chr1	5506	5514	9	27182001	27206222	0.6964	0.696358555029682	0	No
chr1	5515	5520	6	27210681	27216684	0.9934	0.99337000454691	0	No
chr1	5521	5555	35	27216902	27320657	0.6553	0.655343282047269	0	No
chr1	5556	5557	2	27320657	27321131	1.2741	1.27407662891676	0	No
chr1	5558	5724	167	27331461	27878769	0.659	0.65901653760992	0	No
chr1	5725	5873	149	27938498	28477491	0.4641	0.464105577109342	0	No
chr1	5874	6099	225	28527192	29631378	0.5594	0.555059564043451	0.0133333333333333	No
chr1	6100	6425	325	29631843	32374646	0.4531	0.460113365070513	0.00615384615384615	No
chr1	6426	6427	2	32375650	32377515	1.1462	1.14615413100571	0	No
chr1	6428	6589	160	32378440	32800795	0.4698	0.469762156232866	0.0125	No
chr1	6590	6594	5	32801617	32827800	1.1333	1.13333790583683	0.2	No
chr1	6595	6675	80	32827800	33161457	0.4845	0.4845385164368	0.0375	No
chr1	6676	6680	5	33161457	33219816	0.9191	0.919067657163526	0	No
chr1	6681	6769	89	33231279	33415309	0.4399	0.439928583168869	0	No
chr1	6770	6771	2	33429669	33430334	1.1071	1.10714031779669	0	No
chr1	6772	6785	14	33473530	33487200	0.312	0.311975329002807	0	No
chr1	6786	6796	11	33487270	33567572	0.5003	0.50025460695823	0	No
chr1	6797	6809	13	33583524	33624029	0.3002	0.300223324804214	0	No
chr1	6810	6852	43	33625351	33834336	0.5617	0.561706236575216	0	No
chr1	6853	7014	162	33836018	35321646	0.3859	0.385876193370267	0	No
chr1	7015	7031	17	35331048	35442136	0.5975	0.597536031002955	0	No
chr1	7032	7034	3	35442136	35442893	1.0864	1.08642284650186	0	No
chr1	7035	7098	63	35447052	35657198	0.4509	0.450906914263816	0	No
chr1	7099	7102	4	35657884	35734799	1.1217	1.1217310918112	0	No
chr1	7103	7260	158	35790838	36319418	0.4866	0.486584145593456	0.0126582278481013	No
chr1	7261	7273	13	36319418	36323294	0.28	0.280019367050631	0	No
chr1	7274	7292	19	36323294	36385447	0.4674	0.467352679722643	0	No
chr1	7293	7306	14	36385493	36389139	0.2449	0.244921704469183	0	No
chr1	7307	7372	66	36389139	36605530	0.49	0.489953513927603	0	No
chr1	7373	7388	16	36605588	36644631	0.7926	0.792590685623238	0	No
chr1	7389	7412	24	36644804	36771031	0.3991	0.399067945472757	0	No
chr1	7413	7495	83	36771968	36941266	0.5288	0.528817098833729	0	No
chr1	7496	7651	156	36945049	38186531	0.398	0.398042558433211	0.00641025641025641	No
chr1	7652	7859	208	38187258	39734420	0.5216	0.521624896759436	0.00961538461538462	No
chr1	7860	8011	152	39734420	39952657	0.423	0.423009433100768	0	No
chr1	8012	8013	2	39957243	39957763	1.129	1.12898624788028	0	No
chr1	8014	8143	130	39988788	40435711	0.4088	0.408820405319454	0.00769230769230769	No
chr1	8144	8238	95	40525043	40781362	0.6232	0.623164142338125	0.0105263157894737	No
chr1	8239	8242	4	40782167	40839904	1.2101	1.21006179428367	0	No
chr1	8243	8250	8	40840309	40881023	0.6962	0.696191747747212	0	No
chr1	8251	8422	172	40881893	41651978	0.5747	0.574700109457397	0.00581395348837209	No
chr1	8423	8429	7	41827530	41848708	0.8938	0.893830551382689	0	No
chr1	8430	8507	78	41848743	42655467	0.4906	0.490591717863843	0	No
chr1	8508	8638	131	42656886	43305939	0.6322	0.640603008119054	0	No
chr1	8639	8961	323	43308099	44401828	0.5552	0.560990177503467	0.0123839009287926	No
chr1	8962	8963	2	44401828	44402380	1.1345	1.13454600468314	0	No
chr1	8964	9057	94	44402380	44685667	0.5636	0.563581587885787	0	No
chr1	9058	9419	362	44685667	46379695	0.6958	0.69577157699803	0.0110497237569061	No
chr1	9420	9443	24	46382944	46498428	0.1956	0.195566434891696	0	No
chr1	9444	9464	21	46499385	46509149	0.0182	0.0182088896578819	0	No
chr1	9465	9557	93	46509201	46827923	0.2164	0.21635065281456	0.010752688172043	No
chr1	9558	9559	2	46859918	46867916	0.9697	0.969712712051289	0	No
chr1	9560	9617	58	46870583	47079025	0.1568	0.156754819192684	0	No
chr1	9618	9641	24	47079025	47108959	-0.0524	-0.0523513541572432	0	No
chr1	9642	9807	166	47110792	47902734	0.1569	0.156879096868392	0.00602409638554217	No
chr1	9808	9816	9	47902734	47905390	0.5685	0.568489869317521	0	No
chr1	9817	9943	127	47905501	50884474	0.0739	0.0739192598277953	0.031496062992126	No
chr1	9944	9948	5	50884474	50887158	0.6449	0.644860949819652	0	No
chr1	9949	10063	115	50887158	51868191	0.1049	0.113690845031715	0.00869565217391304	No
chr1	10064	10416	352	51869089	53358913	0.2014	0.201426399018087	0.00852272727272727	No
chr1	10417	10418	2	53358913	53359526	-0.5697	-0.569703268521773	0.5	CNV
chr1	10419	10445	27	53359756	53459232	0.2346	0.234639355150034	0	No
chr1	10446	10465	20	53459232	53517417	-0.0756	-0.0756190265813486	0	No
chr1	10466	10541	76	53527776	53741394	0.2023	0.202258594443382	0	No
chr1	10542	10549	8	53742276	53925668	0.629	0.62902034311203	0	No
chr1	10550	10705	155	53927086	54717450	0.1775	0.177539084912224	0.0193548387096774	No
chr1	10706	10707	2	54717499	54722986	-0.5607	-0.560718491368753	0.5	CNV
chr1	10708	10878	171	54723806	55521788	0.2106	0.210567175119691	0.0409356725146199	No
chr1	10879	10963	85	55522971	55643774	0.1244	0.124416543799253	0.0117647058823529	No
chr1	10964	10966	3	55680405	55691415	0.6691	0.669078755840132	0	No
chr1	10968	11247	280	56960359	61892518	0.1113	0.111265130580265	0	No
chr1	11248	11258	11	61920975	61923908	-0.181	-0.181043653272289	0	No
chr1	11259	11261	3	61923908	61924709	0.1568	0.156818667044637	0	No
chr1	11262	11274	13	61924709	61928176	-0.0332	-0.0332143929893917	0	No
chr1	11275	11279	5	61928176	62165872	0.0943	0.0943358466741104	0	No
chr1	11280	11488	209	62166563	63881673	0.1979	0.197945523860366	0	No
chr1	11489	11498	10	63884990	63904277	-0.1761	-0.176060550883095	0	No
chr1	11499	11554	56	63912408	64624797	0.2347	0.234656547736248	0.0357142857142857	No
chr1	11555	11578	24	64643009	64698438	0.0064	0.00640426914875123	0	No
chr1	11579	11623	45	64707329	65273144	0.2255	0.225538003975041	0	No
chr1	11624	12007	384	65278373	67862530	0.0982	0.102371686937034	0.0078125	No
chr1	12008	12032	25	67873441	68152303	-0.1955	-0.195547948944095	0.08	No
chr1	12033	12214	181	68153356	70728558	-0.3335	-0.333525789202732	0.0220994475138122	No
chr1	12215	12255	41	70736536	71419492	-0.1486	-0.148615294502253	0.0487804878048781	No
chr1	12256	12467	212	71436425	75214558	-0.3863	-0.386281715666342	0	No
chr1	12468	12478	11	75217888	75232326	-0.7323	-0.732286297509873	0.0909090909090909	No
chr1	12479	12506	28	75595949	75679626	-0.383	-0.383033482862771	0.0357142857142857	No
chr1	12507	12593	87	75680271	77093269	-0.2289	-0.228916739086302	0	No
chr1	12594	12649	56	77094289	77620355	-0.4822	-0.482238377715475	0	No
chr1	12650	12789	140	77626892	78470836	-0.2069	-0.206896593537573	0	No
chr1	12790	13294	504	78470836	86591643	-0.3046	-0.306798271202561	0.00595238095238095	No
chr1	13295	13313	19	86591643	86824636	-0.5399	-0.539860160062543	0	No
chr1	13314	13578	265	86826096	89649507	-0.2989	-0.298862180279469	0.00377358490566038	No
chr1	13579	13581	3	89649651	89650467	-0.9036	-0.903569704817159	0.333333333333333	No
chr1	13582	13621	40	89650534	89847457	-0.2714	-0.271439427277378	0	No
chr1	13622	13681	60	89848162	90185169	-0.4278	-0.427826952382565	0	No
chr1	13682	13798	117	90309081	91991258	-0.2955	-0.295499384415998	0	No
chr1	13799	14093	293	92100431	94000508	-0.2357	-0.235733324738357	0.0102389078498294	No
chr1	14094	14915	821	94001836	108313364	-0.2994	-0.299444851447888	0.0170523751522534	No
chr1	14916	15522	606	108315319	110607621	-0.2398	-0.239763121000338	0.0033003300330033	No
chr1	15523	15587	65	110612907	110918221	-0.0553	-0.0553234720683876	0	No
chr1	15588	15600	13	110919607	110950497	0.171	0.171044308942919	0	No
chr1	15601	15861	260	110993811	112318963	-0.3234	-0.323410102948799	0.00384615384615385	No
chr1	15862	16193	332	112319700	114508847	-0.2329	-0.232946241694498	0.0210843373493976	No
chr1	16194	16224	31	114510435	114634816	-0.3756	-0.375551692778422	0	No
chr1	16225	16259	35	114636345	114952956	-0.1233	-0.123335700150196	0	No
chr1	16260	16355	96	114962967	115312782	0.12	0.120012765973857	0	No
chr1	16356	16546	191	115313006	116927630	-0.0857	-0.0856588459981686	0.0104712041884817	No
chr1	16547	16731	183	116929986	118057970	-0.2325	-0.23247904543976	0.0109289617486339	No
chr1	16732	16792	61	118057970	118449232	-0.4456	-0.445555897835923	0	No
chr1	16793	16882	90	118454574	119427219	-0.2498	-0.249783990739997	0	No
chr1	16883	16939	57	119427219	120165337	-0.0362	-0.036210962337287	0.0175438596491228	No
chr1	16940	17053	114	120165337	120529797	0.2086	0.208613582373947	0	No
chr1	17054	17166	113	120539313	145456480	0.0313	0.0313495159390112	0.00884955752212389	No
chr1	17167	17307	141	145456480	145682173	0.1585	0.158533608095279	0.00709219858156028	No
chr1	17308	17613	306	145683570	150256374	0.0542	0.0541851657626196	0.00980392156862745	No
chr1	17614	17754	141	150256881	150597464	0.1424	0.142367585118865	0.00709219858156028	No
chr1	17755	17757	3	150597495	150598365	0.6933	0.693252108037278	0.666666666666667	CNV
chr1	17758	17980	222	150598860	151104583	0.1371	0.137127608345395	0.00900900900900901	No
chr1	17981	17985	5	151104583	151105948	0.6804	0.680435549249771	0	No
chr1	17986	18326	341	151106329	151804307	0.1471	0.147116214823348	0.00586510263929619	No
chr1	18327	18331	5	151810235	151811635	0.6063	0.606343168165824	0	No
chr1	18332	18358	27	151818495	152009476	0.1885	0.188463157820318	0.037037037037037	No
chr1	18359	18478	120	152056674	152552209	-0.0373	-0.0660253525956354	0.00833333333333333	No
chr1	18479	18480	2	152573275	152586639	-3.3752	-6.98376605921463	1	CNV
chr1	18481	18503	23	152595229	152749280	-0.0897	-0.0896658323258707	0	No
chr1	18504	18505	2	152760453	152760967	-6.2131	-6.21314513535822	1	CNV
chr1	18506	18541	36	152771197	153177319	-0.1696	-0.169602632506328	0	No
chr1	18542	18654	113	153177319	153638175	0.071	0.0710066819964241	0	No
chr1	18655	18735	81	153639841	153777404	0.2116	0.22250334754815	0.0123456790123457	No
chr1	18736	18830	95	153777404	153947385	0.0592	0.059237988076144	0	No
chr1	18831	19017	187	153948226	154438130	0.1953	0.195300566362911	0.0106951871657754	No
chr1	19018	19044	27	154438188	154455620	0.0076	0.00758180773504215	0.037037037037037	No
chr1	19045	19093	49	154455620	154544674	0.1616	0.161641163405255	0	No
chr1	19094	19119	26	154548252	154557629	-0.0618	-0.0617574709411652	0	No
chr1	19120	19147	28	154557629	154709701	0.1601	0.160071376619186	0.0357142857142857	No
chr1	19148	19149	2	154728128	154728737	-0.7728	-0.772824405449273	1	CNV
chr1	19150	19207	58	154728792	154941368	0.0687	0.0687128952826467	0	No
chr1	19208	19766	559	154941863	156108613	0.1712	0.171151492856644	0.0035778175313059	No
chr1	19767	19903	137	156108814	156390237	0.1003	0.100301658093025	0.0218978102189781	No
chr1	19904	20244	341	156396481	157069680	0.0554	0.0554237495123486	0.00586510263929619	No
chr1	20245	20789	545	157091010	160012255	-0.0454	-0.0454022718704399	0.0036697247706422	No
chr1	20790	20794	5	160053629	160057617	0.3901	0.390072028810008	0	No
chr1	20795	20925	131	160057617	160249716	-0.0088	-0.00883722988523177	0	No
chr1	20926	20927	2	160249868	160251940	-0.7149	-0.714914855744201	0.5	CNV
chr1	20928	20992	65	160252215	160390934	0.0486	0.0485741405848778	0	No
chr1	20993	21035	43	160393865	160515415	-0.1526	-0.152626669508399	0.0232558139534884	No
chr1	21036	21228	192	160515695	161092134	-0.0029	-0.00291201385914619	0.00520833333333333	No
chr1	21229	21372	144	161092134	161495503	0.0863	0.0862502913809415	0.0138888888888889	No
chr1	21373	21677	305	161496293	164790846	-0.0582	-0.0581768199109347	0.00327868852459016	No
chr1	21678	21706	29	164815807	165173249	-0.2633	-0.263307444883036	0	No
chr1	21707	21779	73	165175148	166135412	0.0319	0.031886836369104	0	No
chr1	21780	21781	2	166135412	166135923	0.8294	0.82944290616262	0	No
chr1	21782	21811	30	166590035	166826537	-0.1127	-0.112724325550309	0.0666666666666667	No
chr1	21812	21839	28	166826607	166963382	0.1312	0.131189659611047	0	No
chr1	21840	21896	57	166973318	167384948	-0.0241	-0.0240576275634408	0	No
chr1	21897	21944	48	167384948	167403414	-0.1643	-0.164275917685402	0	No
chr1	21945	21955	11	167404564	167515514	0.0555	0.0554664305353003	0	No
chr1	21956	21959	4	167517165	167599663	0.5473	0.547278534217636	0	No
chr1	21960	21975	16	167653012	167741793	0.0796	0.0796422601493485	0	No
chr1	21976	23049	1074	167742505	176812009	-0.018	-0.0179510687503206	0.0111731843575419	No
chr1	23050	23067	18	176812009	176832131	-0.2926	-0.292639764897705	0	No
chr1	23068	23165	98	176832131	178435180	0.038	0.0379632748082264	0.0204081632653061	No
chr1	23166	23257	92	178436352	179013078	-0.1056	-0.105575141430187	0.0217391304347826	No
chr1	23258	23785	528	179013078	181763006	0.003	0.00298609873676031	0.00757575757575758	No
chr1	23786	23795	10	181764055	181770028	-0.0998	-0.0997869341083597	0	No
chr1	23796	23815	20	181770028	181775410	-0.2552	-0.25521542067599	0	No
chr1	23816	23828	13	181775410	182025357	-0.1299	-0.129946715696305	0	No
chr1	23829	23833	5	182025357	182026720	0.2648	0.264805169444028	0	No
chr1	23834	23861	28	182026720	182419469	-0.1828	-0.182794186376218	0	No
chr1	23862	23977	116	182422967	182920627	0.0235	0.0234897913834594	0	No
chr1	23978	23982	5	182920920	182993097	0.6605	0.660531877840207	0	No
chr1	23983	24167	185	182993097	183895487	0.0016	0.00867305497800571	0.0162162162162162	No
chr1	24168	24199	32	183895487	183933699	-0.1334	-0.133383229127261	0	No
chr1	24200	24210	11	183938329	184039923	0.1709	0.170853690243507	0	No
chr1	24211	24272	62	184041198	184663646	-0.1533	-0.153346286139825	0	No
chr1	24273	24293	21	184670605	184724095	0.1246	0.124647301809804	0	No
chr1	24294	24744	451	184759908	193091020	-0.0947	-0.0947078755790714	0.00665188470066519	No
chr1	24745	24753	9	193091172	193119593	0.2065	0.206490464826287	0	No
chr1	24754	24845	92	193121453	196716704	-0.1308	-0.130775447185928	0.0108695652173913	No
chr1	24846	24855	10	196743864	196763072	0.0986	0.0985724042324173	0.1	No
chr1	24856	24863	8	196794543	196871671	0.1705	0.170469009759646	0	No
chr1	24864	25047	184	196876124	197614934	-0.2082	-0.2081613996208	0.00543478260869565	No
chr1	25048	25058	11	197616084	197875112	0.1714	0.171398831593845	0	No
chr1	25059	25094	36	197876266	197904628	-0.2476	-0.247578329114103	0	No
chr1	25095	25103	9	198201631	198262191	0.0302	0.0302487247647349	0	No
chr1	25104	25131	28	198266228	198672512	-0.1982	-0.19824523279082	0	No
chr1	25132	25288	157	198673588	200827454	-0.0757	-0.0756745547241623	0	No
chr1	25289	25297	9	200827454	200829803	-0.3809	-0.380917340814133	0	No
chr1	25298	25313	16	200842002	200882767	0.1782	0.178220892482301	0	No
chr1	25314	25816	502	200883225	202544227	-0.0522	-0.0497063018597976	0.00796812749003984	No
chr1	25817	25870	54	202549657	202568500	-0.2356	-0.235592249392809	0	No
chr1	25871	25927	57	202569503	202850391	-0.0334	-0.033421980020543	0	No
chr1	25928	25929	2	202858005	202860363	1.0088	1.00878753793884	0.5	CNV
chr1	25930	25959	30	202860563	202932882	-0.0807	-0.0807475375792602	0	No
chr1	25960	25969	10	202933750	202985415	0.3089	0.308948688059314	0	No
chr1	25970	26413	444	202987685	204919780	-0.0506	-0.0506077255903353	0.0045045045045045	No
chr1	26414	26475	62	204921151	205028401	-0.1556	-0.155641194659652	0	No
chr1	26476	26487	12	205028594	205039283	0.0388	0.0388016949886962	0	No
chr1	26488	26522	35	205039569	205057997	-0.2011	-0.20108292915677	0	No
chr1	26523	26645	123	205064008	205570448	-0.0176	-0.0175587584462841	0	No
chr1	26646	26725	80	205570448	205687561	-0.1846	-0.184632888668119	0	No
chr1	26726	26911	186	205688704	206767085	-0.0843	-0.0842619013677402	0.00537634408602151	No
chr1	26912	26941	30	206769029	206903413	0.0778	0.116463894427036	0.0333333333333333	No
chr1	26942	26986	45	206904045	207078420	-0.1161	-0.116142696483227	0.0222222222222222	No
chr1	26987	26988	2	207082771	207083316	0.6647	0.664653176630677	0	No
chr1	26989	27503	515	207083567	211276933	-0.1161	-0.116120922946389	0.0058252427184466	No
chr1	27504	27510	7	211280536	211444682	0.314	0.314015758044491	0.142857142857143	No
chr1	27511	27674	164	211444813	212278325	-0.1031	-0.10307805863405	0.0121951219512195	No
chr1	27675	27677	3	212458927	212459711	0.4057	0.405728797779256	0	No
chr1	27678	27690	13	212475395	212534185	-0.0608	-0.0607542287641425	0	No
chr1	27691	27698	8	212534185	212538464	-0.3532	-0.353203367976028	0	No
chr1	27699	27749	51	212538464	212961039	-0.0824	-0.0595851749095803	0.0392156862745098	No
chr1	27750	27769	20	212964771	213032587	0.1535	0.153514533176963	0.05	No
chr1	27770	28227	458	213037020	218617970	-0.0942	-0.0942252146494353	0.00655021834061135	No
chr1	28228	28229	2	218683308	218696903	0.5581	0.558124494370106	0	No
chr1	28230	28246	17	218698680	220100484	-0.133	-0.132995737697521	0	No
chr1	28247	29360	1113	220101077	228336737	-0.0294	-0.0294378540865127	0.00808625336927224	No
chr1	29361	29365	5	228345480	228346778	0.5143	0.514250175418123	0	No
chr1	29366	29399	34	228346778	228393282	-0.0735	-0.0735150608122073	0	No
chr1	29400	29405	6	228399484	228402162	0.4203	0.420347309292142	0	No
chr1	29406	29610	205	228402449	229422438	-0.0026	-0.00264316860005812	0	No
chr1	29611	29635	25	229424483	229460901	-0.2998	-0.299815030285729	0	No
chr1	29636	29694	59	229460901	229729172	0.0869	0.0869053564162106	0.0677966101694915	No
chr1	29695	29888	193	229729172	231155823	-0.0823	-0.0764729400800906	0.0103626943005181	No
chr1	29889	29896	8	231161740	231299580	0.364	0.363958416498589	0.125	No
chr1	29897	30006	110	231299580	231556969	-0.0861	-0.0861257232398388	0.00909090909090909	No
chr1	30007	30011	5	231556969	231558316	0.4478	0.447839479833914	0	No
chr1	30012	30197	186	231558316	233397983	-0.1019	-0.101911613261364	0.010752688172043	No
chr1	30198	30204	7	233398709	233464659	0.4407	0.440702482118663	0	No
chr1	30205	30295	91	233482225	234614114	-0.0889	-0.088893025120445	0	No
chr1	30296	30298	3	234614114	234614825	0.5755	0.575514399234102	0	No
chr1	30299	30313	15	234739999	234744386	-0.1851	-0.185143979019895	0	No
chr1	30314	30417	104	234744386	235652595	0.0487	0.0486803936279201	0.0192307692307692	No
chr1	30419	30420	2	235659602	235667849	0.9265	0.92652776395532	0.5	CNV
chr1	30421	30526	106	235714275	236212376	0.0132	0.0132167638944447	0.00943396226415094	No
chr1	30527	30532	6	236227799	236332128	0.4399	0.439943255326791	0	No
chr1	30533	30550	18	236341738	236381891	-0.091	-0.0909573365137263	0	No
chr1	30551	30569	19	236383503	236558921	0.2022	0.202204321968154	0	No
chr1	30570	30617	48	236572420	236719579	-0.112	-0.1119647489778	0	No
chr1	30618	30713	96	236720541	237052733	0.0471	0.0470755815781108	0.0104166666666667	No
chr1	30714	30739	26	237054370	237067284	-0.1974	-0.197405406687594	0	No
chr1	30740	30883	144	237205551	240074046	0.0016	0.00155921625636719	0.00694444444444444	No
chr1	30884	30899	16	240074113	240078689	-0.2408	-0.240827253774355	0	No
chr1	30900	31098	199	240254916	243291557	0.0956	0.0956102516925364	0.0100502512562814	No
chr1	31099	31111	13	243303151	243438019	-0.3558	-0.355805514664066	0.0769230769230769	No
chr1	31112	31466	351	243449569	247274305	0.0935	0.0934731725305635	0.00854700854700855	No
chr1	31467	31471	5	247274452	247275747	0.6776	0.677646517005834	0	No
chr1	31472	31662	191	247319177	248685904	0.0474	0.0474499321361893	0.00523560209424084	No
chr1	31663	31670	8	248756051	248790411	-0.6356	-0.635595181267865	0	No
chr1	31671	31691	21	248814068	249141576	0.1102	0.110227536584176	0	No
chr1	31692	31695	4	249141576	249142637	0.6677	0.667745182184993	0	No
chr1	31696	31727	32	249142637	249214102	0.0657	0.0657433214714045	0	No
chr10	31728	31741	14	225903	294485	-0.4854	-0.485418918014863	0	No
chr10	31742	31765	24	294822	329458	-0.7568	-0.75683373451019	0	No
chr10	31766	31997	232	332218	3215110	-0.4539	-0.453873278994587	0.00431034482758621	No
chr10	31998	32070	73	3818120	5202254	-0.634	-0.634038158112338	0	No
chr10	32071	32184	114	5202774	5842681	-0.4616	-0.461558118045562	0.0087719298245614	No
chr10	32185	32197	13	5853702	5932409	-0.0872	-0.0872445586424558	0.0769230769230769	No
chr10	32198	32550	353	5936306	11567513	-0.4996	-0.499601640632424	0.0084985835694051	No
chr10	32551	32632	82	11569447	12172820	-0.3466	-0.346605381756297	0.0121951219512195	No
chr10	32633	32800	168	12175248	13380939	-0.4887	-0.493843216605587	0.0238095238095238	No
chr10	32801	32836	36	13386986	13639678	-0.7179	-0.717918395530786	0	No
chr10	32837	33280	443	13642228	17757965	-0.4867	-0.487707440654957	0.018058690744921	No
chr10	33281	33282	2	17841744	17875912	0.7844	0.784430061394104	0.5	CNV
chr10	33283	33356	74	17891530	18966454	-0.5566	-0.63922432262917	0.0405405405405405	No
chr10	33357	33365	9	18966454	18968891	-0.9079	-0.907871296444124	0	No
chr10	33366	33416	51	18968891	20453474	-0.4816	-0.481608278040205	0	No
chr10	33417	33449	33	20465911	21097595	-0.7184	-0.718394651452623	0	No
chr10	33450	33696	246	21098675	23633841	-0.4864	-0.481144023171657	0.0569105691056911	No
chr10	33697	33703	7	23639615	23729175	0.0467	0.046707596537295	0.142857142857143	No
chr10	33704	33845	141	23729175	25888216	-0.5216	-0.521560300276178	0.0212765957446809	No
chr10	33846	33850	5	25888216	25889515	-0.9889	-0.988901532969004	0	No
chr10	33851	33869	19	25889515	26312394	-0.7052	-0.705234251611249	0	No
chr10	33870	34199	330	26312889	28966942	-0.4769	-0.475211652384412	0.0242424242424242	No
chr10	34200	34351	151	28970099	31166014	-0.5477	-0.547704040161143	0.0132450331125828	No
chr10	34352	34353	2	31607999	31610515	0.2547	0.254727166817053	0.5	No
chr10	34354	34675	321	31749989	37423033	-0.5226	-0.522550137132136	0.0218068535825545	No
