Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
21	0	-	chr1	2431079	2431159	-0.156	-1.3199231774284	0.023	-0.155	80	0.497542270507769	0.818133375444748	loss	449.363	500.476	796.563	281.737	-0.221	-0.116	1
22	0	-	chr1	2433550	2433848	-0.513	-3.12536506890399	0.105	-0.492	298	0.631644171860715	0.840817501983126	loss	79.77	114.444	140.674	64.208	-0.787	-0.326	1
23	0	-	chr1	2435360	2436652	-0.364	-2.9285373767012	0.274	-0.31	1292	0.645606307522134	0.846517489623422	loss	92.77	111.895	163.744	62.771	-1.295	0.071	1
24	0	-	chr1	3003428	3003530	-0.049	-0.274962119611063	0.036	-0.05	102	0.392133218804672	0.782656838441762	loss	1304.418	1350.566	2313.961	760.763	-0.108	0.03	2
25	0	-	chr1	4510054	4510156	0.122	-0.248145129530351	0.028	0.119	102	0.43994057361869	0.803021371368186	loss	1181	1085.938	2094.941	611.645	0.066	0.192	2
26	0	NPHP4	chr1	6011300	6011402	-0.371	-0.961097436203759	0.037	-0.38	102	0.00277892020709899	0.0401090331374228	loss	777.097	1004.28	1378.167	565.63	-0.434	-0.262	1
27	0	-	chr1	7503222	7503323	-0.043	-0.392589948767743	0.019	-0.043	101	0.221766542089867	0.653480090602661	loss	1142.079	1176.504	2025.871	662.678	-0.089	-0.003	2
28	0	-	chr1	9032969	9033070	-0.042	-0.159643397918623	0.025	-0.043	101	0.619292951801239	0.837521826028014	loss	1473.563	1516.05	2614.129	854.013	-0.088	0.002	2
29	0	-	chr1	10517883	10517985	-0.166	-0.47583819961266	0.069	-0.186	102	0.138623923253586	0.531989691356703	loss	1145.842	1275.979	2032.549	718.733	-0.268	-0.045	2
30	0	MTOR	chr1	11167541	11167557	-0.149	-0.25175221926715	0.011	-0.151	16	0.433321936824727	0.799466260886263	loss	1440.913	1597.888	2556.188	900.129	-0.17	-0.132	2
31	0	MTOR	chr1	11168237	11168343	-0.143	-0.374569143669396	0.023	-0.144	106	0.243712024329713	0.678897201847585	loss	1253.741	1384.979	2224.028	780.155	-0.203	-0.096	2
32	0	MTOR	chr1	11169346	11169427	-0.019	-0.148565456373357	0.031	-0.023	81	0.643812302071227	0.846517489623422	loss	1464.947	1485.86	2598.84	837.001	-0.074	0.045	2
33	0	MTOR	chr1	11169705	11169786	-0.062	-0.28126309221135	0.037	-0.056	81	0.381375083150599	0.776800200585235	loss	1308.19	1366.357	2320.654	769.661	-0.145	0.019	2
34	0	MTOR	chr1	11172908	11172974	-0.141	-0.24084890009697	0.04	-0.141	66	0.453504227232421	0.805887816190794	loss	1450.805	1597.68	2573.742	900.012	-0.222	-0.062	2
35	0	MTOR	chr1	11174374	11174510	-0.321	-0.996352025452249	0.032	-0.312	136	0.0134488089012848	0.127159462713017	loss	721.449	901.033	1279.412	507.451	-0.4	-0.272	1
36	0	MTOR	chr1	11174869	11174944	-0.049	-0.0848996236537088	0.021	-0.046	75	0.791602553523429	0.909708483210648	loss	1607.498	1662.293	2851.813	936.421	-0.084	-0.016	2
37	0	MTOR	chr1	11175452	11175525	-0.247	-0.44138664880486	0.02	-0.25	73	0.169530949750849	0.583959829025628	loss	1256.836	1491.627	2229.521	840.251	-0.28	-0.204	2
38	0	MTOR	chr1	11177060	11177143	-0.17	-0.273982407695449	0.028	-0.173	83	0.393822339067714	0.782656838441762	loss	1427.697	1607.01	2532.735	905.269	-0.218	-0.115	2
39	0	MTOR	chr1	11181302	11181425	-0.255	-0.843727697846662	0.024	-0.256	123	0.0086418995907998	0.0930415934028341	loss	813.668	970.385	1443.065	546.531	-0.319	-0.209	1
40	0	MTOR	chr1	11182035	11182183	-0.128	-0.606040334968671	0.077	-0.113	148	0.0592735947846396	0.337502342830216	loss	964.147	1049.986	1710.108	591.386	-0.276	-0.019	1
41	0	MTOR	chr1	11184554	11184690	-0.131	-0.428230003739457	0.035	-0.132	136	0.182608757246785	0.603156529920346	loss	1171.098	1284.418	2077.368	723.488	-0.2	-0.057	2
42	0	MTOR	chr1	11186678	11186853	-0.026	-0.267680129833106	0.09	-0.02	175	0.404793025742968	0.785747678596368	loss	1293.038	1316.605	2293.766	741.625	-0.18	0.112	2
43	0	MTOR	chr1	11187066	11187201	-0.068	-0.34156530906653	0.042	-0.068	135	0.287762911068625	0.724012815970579	loss	1230.283	1289.747	2182.4	726.491	-0.15	0.025	2
44	0	MTOR	chr1	11187680	11187863	-0.361	-0.810651346682146	0.059	-0.379	183	0.0116370856397432	0.115732235844032	loss	911.311	1166.469	1616.344	657.024	-0.456	-0.257	1
45	0	MTOR	chr1	11188060	11188183	-0.315	-0.825109126508936	0.048	-0.306	123	0.0102299310479395	0.104467829036049	loss	865.047	1079.531	1534.244	608.034	-0.419	-0.239	1
46	0	MTOR	chr1	11188510	11188609	-0.208	-0.708043507737954	0.063	-0.208	99	0.0275511144082582	0.204952645837488	loss	911.731	1054.416	1617.091	593.882	-0.307	-0.097	1
47	0	MTOR	chr1	11188911	11189008	-0.318	-0.578750140313421	0.039	-0.333	97	0.0716675502525328	0.372140658946447	loss	1137.824	1417.847	2018.32	798.675	-0.363	-0.19	2
48	0	MTOR	chr1	11189794	11189895	-0.269	-0.452322891252682	0.02	-0.271	101	0.159205404463158	0.564619696843076	loss	1261.876	1520.114	2238.465	856.303	-0.313	-0.222	2
49	0	MTOR	chr1	11190585	11190834	-0.556	-1.26777981715182	0.136	-0.569	249	0.0144115488722512	0.133174142836497	loss	632.2	926.787	1121.028	521.963	-0.77	-0.285	1
50	0	MTOR	chr1	11193136	11193254	-0.451	-0.93641168799741	0.073	-0.472	118	0.00356416402219058	0.0482380759185657	loss	844.705	1153.223	1498.144	649.56	-0.555	-0.299	1
51	0	MTOR	chr1	11194407	11194523	-0.218	-0.78031437709447	0.025	-0.218	116	0.0151595165259567	0.137888477516279	loss	848.86	987.589	1505.517	556.225	-0.274	-0.172	1
52	0	MTOR	chr1	11199360	11199492	-0.137	-0.578272341577718	0.031	-0.142	132	0.0719021507558985	0.372293358358319	loss	998.814	1098.133	1771.629	618.517	-0.207	-0.081	2
53	0	MTOR	chr1	11199589	11199715	-0.365	-1.31647724668765	0.057	-0.379	126	0.301809303158169	0.735921950402813	loss	523.634	675.206	928.365	380.197	-0.449	-0.23	1
54	0	MTOR	chr1	11204704	11204812	-0.13	-0.512361485490961	0.035	-0.121	108	0.110800579511628	0.475001861647544	loss	1067.389	1169.402	1893.324	658.677	-0.198	-0.075	2
55	0	MTOR	chr1	11205024	11205102	-0.051	-0.22463802861526	0.058	-0.083	78	0.484468776133103	0.814811088818686	loss	1381.878	1429.796	2451.423	805.409	-0.135	0.086	2
56	0	MTOR	chr1	11206732	11206848	-0.094	-0.301198569092074	0.022	-0.095	116	0.348547715689471	0.756689211017904	loss	1310.318	1399.825	2324.431	788.52	-0.137	-0.043	2
57	0	MTOR	chr1	11210182	11210283	-0.157	-0.591779024713379	0.05	-0.176	101	0.065508281264035	0.354942251567489	loss	999.586	1112.336	1773	626.52	-0.234	-0.061	2
58	0	MTOR	chr1	11217208	11217348	-0.134	-0.494708173423005	0.029	-0.132	140	0.123642455163597	0.503522707545137	loss	1092.769	1197.735	1938.364	674.642	-0.193	-0.079	2
59	0	MTOR	chr1	11227498	11227574	0.062	-0.260835138668516	0.032	0.062	76	0.416913146236279	0.789533052553115	loss	1218.158	1169.413	2160.882	658.683	-0.002	0.122	2
60	0	MTOR	chr1	11259314	11259460	-0.164	-0.700077175591145	0.032	-0.171	146	0.0293445846185301	0.211982830352235	loss	891.039	998.98	1580.37	562.644	-0.227	-0.093	1
61	0	MTOR	chr1	11259597	11259760	-0.227	-0.581949411634204	0.023	-0.225	163	0.0701128108178198	0.369572268263531	loss	1062.888	1242.117	1885.337	699.652	-0.271	-0.187	2
62	0	MTOR	chr1	11264617	11264760	-0.45	-1.22075264440111	0.081	-0.49	143	0.0830597433165225	0.40362852859567	loss	618.234	843.186	1096.245	474.854	-0.57	-0.272	1
63	0	MTOR	chr1	11269368	11269515	-0.093	-0.282744443583677	0.021	-0.092	147	0.378872405307434	0.774119502732759	loss	1336.832	1425.649	2371.483	803.072	-0.141	-0.044	2
64	0	MTOR	chr1	11270870	11270963	-0.006	-0.149773649765064	0.046	-0.019	93	0.641118593606892	0.846177969793924	loss	1449.023	1456.194	2570.581	820.284	-0.082	0.084	2
65	0	MTOR	chr1	11272368	11272531	-0.25	-0.721140725077812	0.032	-0.255	163	0.0248078642018284	0.193395571565485	loss	926.017	1103.403	1642.442	621.486	-0.31	-0.169	1
66	0	MTOR	chr1	11272852	11272965	-0.108	-0.436559505510785	0.029	-0.113	113	0.174245107388806	0.591146687781888	loss	1141.997	1230.643	2025.726	693.186	-0.17	-0.056	2
67	0	MTOR	chr1	11273455	11273623	-0.096	-0.451181425692651	0.041	-0.087	168	0.160260354579944	0.566620235120277	loss	1114.859	1189.56	1977.565	670.036	-0.212	-0.035	2
68	0	MTOR	chr1	11276204	11276291	-0.125	-0.255540075664282	0.025	-0.13	87	0.426434008816351	0.795100163909081	loss	1409.976	1537.681	2501.287	866.202	-0.16	-0.051	2
69	0	MTOR	chr1	11288724	11288975	-0.129	-0.686319488189795	0.078	-0.151	251	0.0326787141232006	0.228120673173937	loss	881.938	964.591	1564.219	543.265	-0.261	0.078	1
70	0	MTOR	chr1	11290981	11291111	-0.111	-0.38722154846407	0.038	-0.122	130	0.228150675512966	0.661030827362243	loss	1207.808	1304.897	2142.515	735.028	-0.165	-0.027	2
71	0	MTOR	chr1	11291356	11291491	-0.03	-0.407246680041123	0.115	-0.003	135	0.204990906487074	0.638358316907719	loss	1120.593	1128.771	1987.741	635.781	-0.347	0.094	2
72	0	MTOR	chr1	11292492	11292585	-0.157	-0.325769308112923	0.044	-0.149	93	0.310639712645349	0.73740321142204	loss	1337.123	1489.593	2372	839.105	-0.228	-0.076	2
73	0	MTOR	chr1	11293454	11293544	0.087	0.155795256921864	0.02	0.087	90	0.627764144425779	0.83834666706483	gain	1889.31	1778.006	3351.922	1001.626	0.049	0.121	2
74	0	MTOR	chr1	11294199	11294322	-0.1	-0.46813833167056	0.053	-0.119	123	0.145124424079452	0.545386948556649	loss	1097.457	1174.472	1946.683	661.534	-0.189	0.007	2
75	0	MTOR	chr1	11297899	11298105	-0.234	-1.16692002317404	0.06	-0.244	206	0.337384096383188	0.749427469188208	loss	561.941	661.529	996.345	372.49	-0.324	-0.058	1
76	0	MTOR	chr1	11298458	11298674	-0.31	-1.28090476141598	0.099	-0.32	216	0.337789194238477	0.749427469188208	loss	529.121	644.465	938.102	362.875	-0.5	-0.125	1
77	0	MTOR	chr1	11300359	11300604	-0.35	-0.936800955955852	0.033	-0.354	245	0.00355035517258756	0.0481549213013747	loss	784.952	1002.872	1392.106	564.837	-0.417	-0.238	1
78	0	MTOR	chr1	11301609	11301738	-0.217	-1.27313429638056	0.122	-0.22	129	0.427762534322555	0.795294013353771	loss	496.651	572.283	880.481	322.2	-0.415	0.001	1
79	0	MTOR	chr1	11303170	11303357	-0.11	-0.536463363060408	0.023	-0.107	187	0.0949952617449999	0.437492727726419	loss	1025.459	1105.797	1818.914	622.835	-0.172	-0.045	2
80	0	MTOR	chr1	11307681	11307790	0.026	-0.267184319081254	0.073	0.031	109	0.405663793667553	0.785747678596368	loss	1244.921	1221.506	2208.376	688.037	-0.121	0.136	2
81	0	MTOR	chr1	11307875	11308151	-0.084	-0.749885315246038	0.029	-0.087	276	0.0445126668544754	0.279500133357649	loss	795.936	843.466	1411.598	475.012	-0.184	-0.02	1
82	0	MTOR	chr1	11313895	11314030	-0.066	-0.208299871674554	0.028	-0.065	135	0.516800931114401	0.82128437007095	loss	1421.039	1488.874	2520.919	838.699	-0.131	0.003	2
83	0	MTOR	chr1	11316048	11316249	-0.217	-0.857808419916951	0.04	-0.215	201	0.0075912782299835	0.0859791864208426	loss	779.487	905.593	1382.408	510.02	-0.337	-0.147	1
84	0	MTOR	chr1	11316989	11317222	-0.162	-0.836084108544251	0.069	-0.153	233	0.0361812168345667	0.242845945091269	loss	769.968	854.77	1365.515	481.382	-0.317	-0.04	1
85	0	MTOR	chr1	11318541	11318650	-0.082	-0.241956591667497	0.096	-0.088	109	0.451429966904454	0.805887816190794	loss	1386.468	1467.68	2459.569	826.757	-0.206	0.076	2
86	0	MTOR	chr1	11319304	11319466	-0.252	-0.652078756326426	0.138	-0.229	162	0.042413257320126	0.268644748307284	loss	1005.047	1188.733	1782.691	669.57	-0.481	-0.057	2
87	0	-	chr1	12042696	12042798	-0.294	-0.443248620166174	0.031	-0.29	102	0.167738346061525	0.581394232340421	loss	1297.44	1590.398	2301.578	895.908	-0.385	-0.229	2
88	0	LRRC38	chr1	13801735	13801836	0.107	-0.0540103261287081	0.023	0.112	101	0.866508948707356	0.94486117021006	loss	1478.277	1372.577	2622.495	773.166	0.058	0.148	2
89	0	-	chr1	15011474	15011576	0.024	-0.12786806429181	0.03	0.03	102	0.690660122782996	0.862531899126391	loss	1451.63	1427.93	2575.206	804.357	-0.047	0.063	2
90	0	-	chr1	16517124	16517226	-0.305	-0.461898894127051	0.104	-0.292	102	0.150561187818013	0.551522284853856	loss	1285.292	1578.436	2280.02	889.168	-0.463	-0.122	2
91	0	-	chr1	18026148	18026250	-0.147	-0.505476764420045	0.019	-0.144	102	0.115677611917494	0.4868908000966	loss	1089.901	1206.211	1933.275	679.419	-0.197	-0.102	2
92	0	UBR4	chr1	19504060	19504162	-0.162	-0.469449134514294	0.065	-0.145	102	0.144001603176944	0.543044196026811	loss	1147.66	1280.51	2035.775	721.286	-0.295	-0.053	2
93	0	KIF17	chr1	21016486	21016587	0.022	-0.355901261551501	0.061	0.016	101	0.268008991679602	0.707516199502831	loss	1129.917	1117.834	2004.287	629.618	-0.069	0.126	2
94	0	-	chr1	22404971	22405076	-0.05	0.0205698550783156	0.019	-0.049	105	0.948955214379888	0.981541380078887	gain	1805.284	1869.171	3202.81	1052.997	-0.09	-0.003	2
95	0	-	chr1	22408214	22408287	-0.076	0.0418690680106804	0.026	-0.069	73	0.896323017439275	0.959883677901154	gain	1884.537	1985.405	3343.452	1118.495	-0.139	-0.03	2
96	0	-	chr1	22412931	22413041	-0.199	-0.226193555623033	0.02	-0.2	110	0.481448692164631	0.814811088818686	loss	1536.397	1764.74	2725.636	994.15	-0.25	-0.149	2
97	0	-	chr1	22413161	22413359	-0.132	-0.352249292936851	0.041	-0.14	198	0.272950404201035	0.711994357595009	loss	1274.768	1396.89	2261.343	786.866	-0.214	-0.023	2
98	0	-	chr1	22416435	22416525	-0.174	-0.181587477670301	0.023	-0.168	90	0.571972780293769	0.828107411462232	loss	1584.6	1788.233	2811.178	1007.388	-0.22	-0.118	2
99	0	-	chr1	22417920	22418010	-0.199	-0.588296420518604	0.019	-0.199	90	0.0671102819799744	0.359759638157234	loss	1032.357	1187.499	1831.156	668.874	-0.241	-0.15	2
100	0	-	chr1	22502280	22502382	-0.06	-0.175646368999228	0.033	-0.056	102	0.584613600651443	0.830287097365645	loss	1466.297	1529.866	2601.235	861.798	-0.128	0.002	2
101	0	-	chr1	24013261	24013363	-0.028	-0.532344288735163	0.027	-0.03	102	0.0975605527885464	0.441653952315264	loss	968.356	988.546	1717.578	556.764	-0.079	0.03	1
102	0	-	chr1	25508081	25508183	-0.144	-0.30769333522189	0.035	-0.14	102	0.338252692563815	0.749427469188208	loss	1349.763	1492.721	2394.431	840.867	-0.229	-0.087	2
103	0	-	chr1	27004289	27004391	-0.057	-0.409203777204061	0.039	-0.068	102	0.202822633562165	0.63402724550051	loss	1132.942	1179.009	2009.657	664.091	-0.133	0.025	2
104	0	-	chr1	27022894	27024031	-0.706	-4.01892936325514	0.33	-0.608	1066	0.645301890140726	0.846517489623422	loss	36.804	53.323	64.426	29.766	-1.723	-0.027	1
105	0	-	chr1	27056141	27056354	-0.528	-1.35215946940565	0.065	-0.518	213	0.121398373899629	0.499077481734973	loss	567.106	811.235	1005.512	456.85	-0.673	-0.383	1
106	0	-	chr1	27057642	27058095	-0.551	-1.55329892767157	0.119	-0.526	453	0.279201857704177	0.716471161051377	loss	468.582	665.314	830.669	374.623	-0.799	-0.341	1
107	0	-	chr1	27059166	27059283	-0.332	-0.55613515614597	0.062	-0.365	117	0.0834802418389553	0.404024553232451	loss	1180.402	1479.903	2093.88	833.644	-0.411	-0.199	2
108	0	-	chr1	27087346	27087587	-0.324	-1.15750401925522	0.088	-0.328	241	0.199632875395468	0.629181101004848	loss	607.724	756.574	1077.593	426.048	-0.473	-0.184	1
109	0	-	chr1	27087874	27087964	-0.188	-0.828675757673907	0.018	-0.189	90	0.00990698312711497	0.102592314160791	loss	787.61	897.715	1396.822	505.581	-0.222	-0.146	1
110	0	-	chr1	27088642	27088810	-0.299	-0.931294446167788	0.048	-0.301	168	0.00375029154929539	0.0500345645554256	loss	761.175	939.701	1349.911	529.24	-0.38	-0.185	1
111	0	-	chr1	27089463	27089776	-0.301	-1.35303147707917	0.071	-0.331	313	0.395519900421381	0.782846778886418	loss	481.265	592.486	853.176	333.584	-0.403	-0.151	1
112	0	-	chr1	27092711	27092857	-0.084	-0.374898188394931	0.046	-0.08	146	0.243298109751704	0.678285290557313	loss	1199.575	1273.039	2127.904	717.076	-0.154	0.017	2
113	0	-	chr1	27092947	27093057	-0.375	-0.532472309314194	0.029	-0.382	110	0.0974799983941334	0.441638548280088	loss	1245.549	1616.38	2209.491	910.549	-0.426	-0.308	2
114	0	-	chr1	27094280	27094490	-0.144	-0.352882941652513	0.059	-0.129	210	0.272088586891196	0.710610865043299	loss	1288.174	1416.971	2285.133	798.182	-0.298	-0.048	2
115	0	-	chr1	27097609	27097817	-0.362	-0.809074419199796	0.14	-0.287	208	0.0118005045929708	0.116756965699437	loss	921.961	1161.695	1635.245	654.334	-0.651	-0.209	2
116	0	-	chr1	27098990	27099123	-0.465	-0.79995147189147	0.057	-0.449	133	0.0127864808761861	0.123036874979703	loss	991.841	1364.237	1759.256	768.466	-0.615	-0.395	2
117	0	-	chr1	27099302	27099478	-0.22	-0.705366473475071	0.026	-0.228	176	0.0281429549889844	0.207189799172342	loss	921.375	1076.652	1634.205	606.412	-0.267	-0.166	1
118	0	-	chr1	27099836	27099987	-0.416	-1.24510163081131	0.068	-0.405	151	0.161140674237776	0.568260410122837	loss	587.652	783.244	1041.974	441.076	-0.559	-0.322	1
119	0	-	chr1	27100070	27100208	-0.425	-1.16851327341529	0.046	-0.422	138	0.0587848125004823	0.336872698080368	loss	642.172	863.531	1138.725	486.318	-0.503	-0.329	1
120	0	-	chr1	27100292	27100389	-0.293	-0.845167993762542	0.062	-0.295	97	0.00852876336606448	0.0921219407288157	loss	836.438	1020.545	1483.474	574.796	-0.406	-0.195	1
121	0	-	chr1	27100819	27101711	-0.456	-2.05718276602835	0.153	-0.466	892	0.536281737677465	0.822836611863541	loss	250.265	337.957	443.239	190.157	-0.836	-0.104	1
122	0	-	chr1	27102067	27102198	-0.258	-0.588822563150529	0.036	-0.261	131	0.0668662079026928	0.358746003583197	loss	1077.792	1288.971	1911.786	726.054	-0.337	-0.18	2
123	0	-	chr1	27105513	27107247	-0.385	-1.27071613277981	0.106	-0.393	1734	0.233825911186201	0.667558823267516	loss	564.593	723.833	1001.051	407.599	-0.613	-0.101	1
124	0	PTAFR	chr1	28517051	28517153	0.051	-0.0806793785973047	0.029	0.052	102	0.801740150805424	0.913952951922871	loss	1497.538	1446.441	2656.676	814.788	-0.005	0.116	2
125	0	-	chr1	30037599	30037701	0.026	-0.114742690604229	0.046	0.026	102	0.721009655168711	0.877193809823862	loss	1470.545	1444.338	2608.775	813.603	-0.069	0.106	2
126	0	PUM1	chr1	31502023	31502125	-0.031	0.00155014631228459	0.046	-0.031	102	0.996150647073888	0.998446277693969	gain	1744.318	1780.185	3094.618	1002.853	-0.118	0.048	2
127	0	-	chr1	33008164	33008266	-0.146	-0.254574629751441	0.068	-0.179	102	0.428183508945877	0.795294013353771	loss	1435.818	1583.655	2547.147	892.108	-0.23	0.013	2
128	0	CSMD2	chr1	34500404	34500506	-0.004	-0.0814179505982904	0.022	-0.009	102	0.799963537410473	0.91336403886348	loss	1560.081	1564.27	2767.667	881.185	-0.045	0.041	2
129	0	KIAA0319L	chr1	36002729	36002831	-0.069	-0.080543282161389	0.057	-0.061	102	0.802067638989776	0.914052527421764	loss	1639.54	1718.703	2908.676	968.208	-0.177	0.034	2
130	0	-	chr1	37501929	37502031	0.054	-0.369412748992916	0.04	0.052	102	0.250263079546311	0.68618151781634	loss	1088.973	1049.42	1931.627	591.067	-0.047	0.148	2
131	0	-	chr1	39038834	39038936	-0.164	-0.278735894808812	0.019	-0.16	102	0.385668025542561	0.779184230858084	loss	1414.643	1584.511	2509.569	892.591	-0.205	-0.133	2
132	0	MYCL	chr1	40363043	40363642	-0.449	-1.13110506957402	0.082	-0.449	599	0.00769934008517458	0.0866043012339292	loss	684.947	925.572	1214.634	521.278	-0.624	-0.282	1
133	0	MYCL	chr1	40366485	40367560	-0.528	-2.59473062445758	0.167	-0.572	953	0.588519024183642	0.831420119916431	loss	145.466	207.692	257.26	116.753	-0.815	0.303	1
134	0	-	chr1	40531649	40531750	-0.096	-0.11744062746097	0.035	-0.088	101	0.714733405258401	0.874336077615952	loss	1606.694	1715.321	2850.386	966.302	-0.16	-0.038	2
135	0	HIVEP3	chr1	42005558	42005660	-0.122	-0.364123962723151	0.025	-0.121	102	0.257109068199808	0.695905315589428	loss	1249.659	1358.715	2216.784	765.354	-0.192	-0.066	2
136	0	-	chr1	43501303	43501404	-0.227	-0.557987207044513	0.028	-0.23	101	0.0824570168972043	0.402656869938145	loss	1089.847	1276.489	1933.178	719.02	-0.272	-0.162	2
137	0	-	chr1	43814930	43815031	-0.714	-1.61382132521052	0.027	-0.715	101	0.146652232607583	0.547086305363253	loss	480.039	788.624	851	444.108	-0.776	-0.643	1
138	0	-	chr1	43817878	43817980	-0.582	-1.74969687532644	0.062	-0.578	102	0.371446693492383	0.770500434546905	loss	379.194	566.725	672.039	319.068	-0.684	-0.46	1
139	0	-	chr1	43818185	43818444	-0.343	-1.14875783252515	0.063	-0.352	259	0.158610720746492	0.564619696843076	loss	619.854	786.565	1099.12	442.948	-0.481	-0.171	1
140	0	-	chr1	45003559	45003661	0.194	0.0663278963305239	0.049	0.209	102	0.836455011526468	0.931778200013148	gain	1578.169	1378.767	2799.765	776.654	0.085	0.257	2
141	0	PTCH2	chr1	45286360	45286376	-0.333	-0.65288978805981	0.021	-0.337	16	0.0421570498757643	0.267541433258255	loss	1059.916	1335.374	1880.063	752.202	-0.364	-0.297	2
142	0	PTCH2	chr1	45287937	45288341	-0.533	-1.91500159896999	0.063	-0.523	404	0.467261117073527	0.810316727216292	loss	304.983	442.942	540.342	249.316	-0.714	-0.409	1
143	0	PTCH2	chr1	45288740	45288840	-0.583	-1.99634350018245	0.054	-0.579	100	0.46515617802382	0.808951770087747	loss	289.852	432.82	513.49	243.613	-0.704	-0.499	1
144	0	PTCH2	chr1	45288914	45289057	-0.464	-1.63122912960733	0.039	-0.457	143	0.404348005943104	0.785747678596368	loss	398.568	547.836	706.42	308.424	-0.562	-0.39	1
145	0	PTCH2	chr1	45291921	45292059	-0.414	-1.44271858085841	0.041	-0.417	138	0.342175064238652	0.753154561097492	loss	471.57	629.967	835.971	354.705	-0.485	-0.31	1
