Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr1	3107	3132	26	16384393	16465005	0.498	0.497969470711553	0.0769230769230769	No
chr1	3133	3250	118	16474924	17091101	0.2172	0.217187039458492	0	No
chr1	3251	3267	17	17248469	17277677	-0.1464	-0.146371931817087	0.294117647058824	No
chr1	3268	3467	199	17279855	18016357	0.3706	0.370619242777636	0.0150753768844221	No
chr1	3468	3710	243	18017536	19542572	0.168	0.168040817310792	0.0205761316872428	No
chr1	3711	3719	9	19542698	19545682	-0.2144	-0.214380535538649	0	No
chr1	3720	3758	39	19545682	19595840	0.2381	0.238098172493378	0	No
chr1	3759	3760	2	19596176	19597449	1.2251	1.22510749931874	0.5	CNV
chr1	3761	3863	103	19600576	20233191	0.2747	0.27473685204361	0.0194174757281553	No
chr1	3864	3884	21	20234124	20246888	0.0137	0.0136717799541676	0	No
chr1	3885	3913	29	20248719	20471278	0.2448	0.244801661638896	0	No
chr1	3914	3966	53	20474679	20664612	0.0622	0.062177582174316	0	No
chr1	3967	4067	101	20668985	21054539	0.2798	0.279775415375924	0.0099009900990099	No
chr1	4068	4129	62	21069104	21306983	0.0192	0.0192085873984325	0.0161290322580645	No
chr1	4130	4220	91	21307571	21995888	0.2992	0.270893091567163	0.032967032967033	No
chr1	4221	4255	35	22005111	22083159	-0.0223	-0.0222518905417789	0	No
chr1	4256	4268	13	22084076	22149388	0.299	0.299002094948602	0	No
chr1	4269	4277	9	22149413	22151776	0.07	0.0699936051329308	0	No
chr1	4278	4372	95	22154346	22333961	0.3641	0.364103660563269	0.0210526315789474	No
chr1	4373	4512	136	22336176	23384333	0.1927	0.18625101736527	0.00735294117647059	No
chr1	4513	4588	76	23385537	23687884	0.0131	0.0131035266531963	0	No
chr1	4589	5032	444	23687884	25573457	0.2075	0.209765215007028	0.0157657657657658	No
chr1	5033	5042	10	25611070	25656885	-1.4008	-1.40084172480578	0.1	No
chr1	5043	5258	215	25666942	26451969	0.1418	0.141830246041315	0.00465116279069767	No
chr1	5259	5751	492	26487770	28086794	0.2807	0.280712290912057	0.0040650406504065	No
chr1	5752	5785	34	28086942	28178267	0.0106	0.0106054654270178	0	No
chr1	5786	5794	9	28199079	28211911	0.4854	0.485431502956306	0	No
chr1	5795	6522	723	28212305	32671634	0.2207	0.220685379830257	0.0110650069156293	No
chr1	6523	6581	59	32671801	32798353	0.3763	0.362668302755686	0.0338983050847458	No
chr1	6582	6644	62	32798633	33066260	0.1764	0.171786008235304	0.0161290322580645	No
chr1	6645	6651	7	33066260	33099440	-0.2528	-0.252840925695566	0	No
chr1	6652	6674	23	33099640	33161210	0.2101	0.210054803051392	0.173913043478261	No
chr1	6675	6691	17	33161210	33237429	0.4561	0.456120879925689	0	No
chr1	6692	7034	343	33237429	35442893	0.1788	0.178768109384222	0.00583090379008746	No
chr1	7035	7091	57	35447052	35650269	-0.0472	-0.0245673731610145	0.0175438596491228	No
chr1	7092	7319	228	35652658	36474587	0.1351	0.135082492876475	0.0087719298245614	No
chr1	7320	7346	27	36475107	36558178	0.3502	0.350150328084403	0	No
chr1	7347	7367	21	36558697	36602457	0.0784	0.0784285404681734	0	No
chr1	7368	7431	64	36602457	36788709	0.2862	0.286199384226679	0	No
chr1	7432	7448	17	36793477	36809822	0.1024	0.102367877993302	0	No
chr1	7449	7478	30	36814333	36929564	0.3898	0.389756259991189	0	No
chr1	7479	7648	170	36929769	38185237	0.1454	0.14539014827919	0	No
chr1	7649	7661	13	38185486	38220136	0.5027	0.502653550837279	0	No
chr1	7662	8171	510	38225890	40654840	0.1502	0.14637887730085	0.00980392156862745	No
chr1	8172	8214	43	40656411	40759822	-0.0418	-0.0417830925448251	0	No
chr1	8215	8250	36	40766116	40881023	0.3092	0.309159810593517	0	No
chr1	8251	8312	62	40881893	41091006	0.0517	0.0517471023255958	0	No
chr1	8313	8329	17	41091043	41220103	0.2638	0.263760062275392	0	No
chr1	8330	8332	3	41222872	41228783	0.8442	0.844230403484023	0	No
chr1	8333	8491	159	41228943	42630519	0.1609	0.152641170347746	0.00628930817610063	No
chr1	8492	8513	22	42642235	42693692	-0.199	-0.199030894900159	0	No
chr1	8514	8879	365	42730546	44045458	0.1631	0.163122103827033	0.00547945205479452	No
chr1	8880	9205	326	44054435	45363186	0.2513	0.251261760749726	0.00306748466257669	No
chr1	9206	9396	190	45392240	46159444	0.1634	0.163365264019528	0.0105263157894737	No
chr1	9397	9412	16	46159798	46206999	-0.0393	-0.0393212893654029	0.0625	No
chr1	9413	9414	2	46211802	46269380	1.0534	1.05342537691336	0.5	CNV
chr1	9415	9618	204	46290084	47079285	0.1911	0.191074368671333	0.00980392156862745	No
chr1	9619	9668	50	47079285	47150333	-0.0513	-0.0512884450272856	0	No
chr1	9669	9783	115	47152329	47824328	0.1441	0.144130805779387	0.0173913043478261	No
chr1	9784	9796	13	47824328	47844505	-0.1678	-0.16778133624717	0	No
chr1	9797	9841	45	47881731	48708233	0.1966	0.196580377036391	0	No
chr1	9842	10006	165	48713072	51753618	-0.1154	-0.12079131988495	0.0242424242424242	No
chr1	10007	10046	40	51753759	51810750	0.1862	0.212141831909801	0.025	No
chr1	10047	10055	9	51819960	51822308	-0.4441	-0.444063068529625	0	No
chr1	10056	10529	473	51822308	53716532	0.0931	0.0931077847862549	0.00634249471458774	No
chr1	10530	10565	36	53720782	54060691	0.3863	0.386329025604662	0.0555555555555556	No
chr1	10566	10691	126	54231192	54683977	0.071	0.0710100500969567	0.0238095238095238	No
chr1	10692	10885	194	54686308	55529696	0.2622	0.262156446929261	0.0412371134020619	No
chr1	10886	10933	48	55529834	55591185	-0.0108	-0.0107860586156816	0	No
chr1	10934	10994	60	55591185	57174430	-0.0577	-0.0576948551147963	0.0166666666666667	No
chr1	10995	11022	28	57174430	57186076	-0.2898	-0.289829437149603	0	No
chr1	11023	11097	75	57189141	59042070	-0.0337	-0.0336716296972637	0	No
chr1	11098	11101	4	59042070	59043117	0.5093	0.509256053585986	0	No
chr1	11102	11121	20	59120470	59125875	-0.192	-0.191986787511646	0	No
chr1	11122	11136	15	59126799	59154875	0.0846	0.0846118706674252	0	No
chr1	11137	11145	9	59155864	59247776	-0.1562	-0.156183488664855	0	No
chr1	11146	11176	31	59247776	60294602	0.1539	0.153893595212802	0	No
chr1	11177	11209	33	60297744	60342091	-0.231	-0.231026274510721	0	No
chr1	11210	11244	35	60359053	61849030	0.0308	0.0308228672164507	0	No
chr1	11245	11252	8	61869690	61922308	-0.1126	-0.112603615512954	0	No
chr1	11253	11262	10	61922308	61924975	-0.3891	-0.389097384406248	0	No
chr1	11263	11285	23	61924975	62228886	-0.0628	-0.0628418266317796	0	No
chr1	11286	11378	93	62231968	62909066	0.1156	0.115574654172696	0	No
chr1	11379	11575	197	62910489	64676558	-0.0914	-0.0914292985862812	0.0101522842639594	No
chr1	11576	11624	49	64680411	65278576	0.0813	0.0812722437877518	0	No
chr1	11625	11639	15	65280351	65300333	-0.2204	-0.220377369531054	0	No
chr1	11640	11700	60	65301033	65877045	0.1068	0.106759569648308	0	No
chr1	11701	12077	377	65878515	68697480	-0.0774	-0.0774069646307488	0.0106100795755968	No
chr1	12078	12214	136	68697830	70728558	-0.1648	-0.164751135507704	0.00735294117647059	No
chr1	12215	12252	38	70736536	71352010	0.0976	0.0976265674329098	0.0263157894736842	No
chr1	12253	12315	63	71418104	71872037	-0.3211	-0.321098397174547	0	No
chr1	12316	12623	308	71872037	77529171	-0.1602	-0.160211064111674	0.00649350649350649	No
chr1	12624	12655	32	77529171	77672479	-0.3101	-0.310069204409273	0	No
chr1	12656	12765	110	77676056	78408364	0.0095	0.00947713650414147	0.00909090909090909	No
chr1	12766	13030	265	78408364	85014717	-0.1718	-0.17181201280097	0.0150943396226415	No
chr1	13031	13036	6	85016045	85020126	-0.9065	-0.906539129744381	0	No
chr1	13037	13298	262	85020126	86622465	-0.0645	-0.0721046172359459	0.00763358778625954	No
chr1	13299	13303	5	86813755	86815016	-0.9063	-0.906262247698533	0	No
chr1	13304	13801	498	86815016	92108351	-0.124	-0.132971313849681	0.00602409638554217	No
chr1	13802	13937	134	92108391	92949120	-6e-04	-0.000607918123316501	0	No
chr1	13938	13952	15	92974290	92978407	-0.3556	-0.355575778388457	0	No
chr1	13953	14108	156	92978678	94018819	-0.0502	-0.0501551605030859	0.00641025641025641	No
chr1	14109	14130	22	94018819	94333487	0.2657	0.346043977959687	0.0909090909090909	No
chr1	14131	14136	6	94334499	94337773	-0.1359	-0.135903098495645	0	No
chr1	14137	14144	8	94338598	94343483	0.1594	0.159350764530547	0	No
chr1	14145	14158	14	94344591	94354766	-0.2018	-0.201849489724024	0	No
chr1	14159	14215	57	94360135	94586677	0.2237	0.223663172024894	0.0175438596491228	No
chr1	14216	14278	63	94637243	94995878	-0.1218	-0.121796268220628	0	No
chr1	14279	14324	46	94995878	95657345	0.1161	0.116099621966735	0	No
chr1	14325	14614	290	95657345	100671961	-0.1432	-0.143225751934408	0.0103448275862069	No
chr1	14615	14738	124	100671961	101706501	0.0244	0.0243909779034961	0.032258064516129	No
chr1	14739	14807	69	101706501	103474154	-0.2735	-0.273457756949275	0.0289855072463768	No
chr1	14808	15019	212	103477866	109336321	-0.0557	-0.0557149348147424	0.00943396226415094	No
chr1	15020	15116	97	109337445	109648702	0.0232	0.023217026543157	0	No
chr1	15117	15226	110	109649187	109849667	0.2461	0.246106807718287	0	No
chr1	15227	15487	260	109852248	110563470	0.1403	0.144223071653496	0	No
chr1	15488	15496	9	110564214	110577364	-0.2008	-0.200785906551568	0	No
chr1	15497	15559	63	110580444	110775036	0.1849	0.184900733143346	0	No
chr1	15560	15824	265	110775147	112302235	0.0379	0.0456139639533428	0.00377358490566038	No
chr1	15825	15855	31	112303132	112317154	-0.1979	-0.197910519280651	0	No
chr1	15856	15957	102	112317154	113231430	0.0753	0.0752743401973215	0.0196078431372549	No
chr1	15958	15994	37	113231430	113257910	0.2443	0.244262458776972	0	No
chr1	15995	16089	95	113257910	114300445	-0.0156	-0.0155929782623404	0.0315789473684211	No
chr1	16090	16103	14	114301221	114307488	-0.3817	-0.381698289749645	0	No
chr1	16104	16232	129	114307488	114696521	0.0752	0.0751532736365216	0.00775193798449612	No
chr1	16233	16245	13	114935440	114938855	-0.5169	-0.516854330588504	0	No
chr1	16246	16352	107	114938855	115282521	1e-04	0.00011366422986937	0.00934579439252336	No
chr1	16353	16414	62	115284108	115592974	-0.241	-0.24104553242337	0.0483870967741935	No
chr1	16415	16595	180	115592974	117127372	0.0109	0.010935699081727	0	No
chr1	16596	16606	11	117127372	117236897	0.3779	0.377926634609761	0	No
chr1	16607	16737	130	117237274	118066572	0.0205	0.0204726856852208	0.0153846153846154	No
chr1	16738	16756	19	118066572	118071564	-0.4777	-0.47765422893475	0	No
chr1	16757	16883	127	118165412	119427474	-0.0733	-0.0732653952088901	0	No
chr1	16884	17056	173	119427474	121304037	0.0425	0.0424698350930702	0	No
chr1	17057	17164	108	121306432	145442278	-0.102	-0.102009568516664	0.00925925925925926	No
chr1	17165	17335	171	145442278	146496599	0.1312	0.131215746741359	0.00584795321637427	No
chr1	17336	17526	191	146514342	149915850	-0.0641	-0.0591811410056375	0.0157068062827225	No
chr1	17527	17617	91	149915850	150259436	0.0686	0.0685844382329718	0	No
chr1	17618	17638	21	150266380	150321808	0.3645	0.364456493807991	0	No
chr1	17639	17672	34	150325353	150448473	-0.0282	-0.0282303718756692	0	No
chr1	17673	17722	50	150448473	150531874	0.1991	0.199091274774543	0	No
chr1	17723	17821	99	150532307	150783883	-0.026	-0.0376942761726231	0.0404040404040404	No
chr1	17822	18358	536	150783883	152009476	0.1454	0.14542724469257	0.00746268656716418	No
chr1	18359	18478	120	152056674	152552209	-0.0341	-0.0341373958868924	0.00833333333333333	No
chr1	18479	18480	2	152573275	152586639	0.8123	0.81234524255404	0	No
chr1	18481	18591	111	152595229	153409779	-0.0239	-0.0239009560833806	0	No
chr1	18592	18626	35	153410615	153609114	0.2098	0.209848206972786	0	No
chr1	18627	18655	29	153610494	153640186	0	-3.84082496325071e-05	0	No
chr1	18656	18737	82	153640369	153777924	0.2321	0.2488913521997	0.0121951219512195	No
chr1	18738	18769	32	153777924	153903206	-0.0542	-0.0541649571747285	0	No
chr1	18770	19021	252	153903206	154439081	0.1766	0.168350228271802	0.00396825396825397	No
chr1	19022	19045	24	154439311	154455899	-0.1244	-0.0770405977372173	0.0416666666666667	No
chr1	19046	19230	185	154455899	154965568	0.1028	0.102800957309138	0.0162162162162162	No
chr1	19231	19473	243	154965968	155288802	0.2141	0.214149378792109	0	No
chr1	19474	19499	26	155289443	155305299	0.0779	0.0779493620997824	0	No
chr1	19500	19503	4	155305299	155306452	-0.4988	-0.498758716987942	0	No
chr1	19504	19692	189	155306452	155917740	0.1128	0.1127685093719	0.00529100529100529	No
chr1	19693	19785	93	155920127	156146765	0.3039	0.303869090832494	0	No
chr1	19786	19966	181	156146765	156539308	0.1927	0.192719772928439	0.0220994475138122	No
chr1	19967	20122	156	156542237	156815693	0.1025	0.102503885720628	0	No
chr1	20123	20232	110	156815693	156956046	0.2255	0.225539513069509	0	No
chr1	20233	20368	136	157014016	157766994	-0.1015	-0.101513399650816	0.00735294117647059	No
chr1	20369	20454	86	157767524	158324551	0.0501	0.0501071612641763	0	No
chr1	20455	20484	30	158325012	158532872	-0.1548	-0.154827686788965	0	No
chr1	20485	20503	19	158532872	158587937	-0.3528	-0.352840300075418	0.0526315789473684	No
chr1	20504	20667	164	158589027	159684013	-0.0516	-0.0515607985977482	0.00609756097560976	No
chr1	20668	20753	86	159684255	159924127	0.1333	0.13325117151628	0	No
chr1	20754	20756	3	159997406	159998173	-1.0343	-1.03429878163971	0	No
chr1	20757	20778	22	159998173	160009458	-0.1896	-0.189649583688684	0	No
chr1	20779	20994	216	160009458	160395146	0.0824	0.0824410338066258	0.00462962962962963	No
chr1	20995	21088	94	160395146	160723158	-0.127	-0.127045049429314	0.0106382978723404	No
chr1	21089	21329	241	160723158	161203071	0.1095	0.115270668409844	0.00829875518672199	No
chr1	21330	21334	5	161204893	161208413	0.6993	0.699334367995753	0.2	No
chr1	21335	21379	45	161228429	161519855	0.1183	0.118269890593133	0	No
chr1	21380	21382	3	161559265	161576687	1.0038	1.00376413769315	0.666666666666667	CNV
chr1	21383	21426	44	161593108	161790963	0.0507	0.0507319618840338	0	No
chr1	21427	21623	197	161816204	163045520	-0.0579	-0.057894739166924	0	No
chr1	21624	21645	22	163045520	163116775	-0.4246	-0.424572231170262	0	No
chr1	21646	21677	32	163116775	164790846	-0.0352	-0.0351779642191136	0.03125	No
chr1	21678	21707	30	164815807	165175360	-0.2261	-0.226057917430321	0	No
chr1	21708	21797	90	165177309	166820809	0.0823	0.0823195977580513	0.0222222222222222	No
chr1	21798	21822	25	166820809	166888421	-0.2376	-0.237606388543166	0	No
chr1	21823	21897	75	166888421	167385212	0.0366	0.0366093974676698	0	No
chr1	21898	21938	41	167385212	167396583	-0.2584	-0.258406299782164	0	No
chr1	21939	22135	197	167399790	169099447	0.0167	0.00755182313661587	0.0304568527918782	No
chr1	22136	22183	48	169100587	169435024	-0.2542	-0.254191981536584	0.0208333333333333	No
chr1	22184	22271	88	169435024	169762846	-0.0399	-0.0398697164005994	0	No
chr1	22272	22356	85	169762846	170522558	-0.2066	-0.206645801491199	0	No
chr1	22357	22577	221	170632236	172357919	-0.0659	-0.0658528861088713	0	No
chr1	22578	22739	162	172376868	173703573	-0.1822	-0.182245248164954	0.0123456790123457	No
chr1	22740	22746	7	173720887	173744901	0.3321	0.332075064244444	0	No
chr1	22747	22783	37	173751289	173827415	-0.1695	-0.169486435406738	0	No
chr1	22784	22811	28	173827415	173900887	0.0978	0.0977921402933711	0	No
chr1	22812	22836	25	173900887	173907790	-0.391	-0.391016093592247	0	No
chr1	22837	22896	60	173907790	174959243	-0.0275	-0.0274988404755433	0.0166666666666667	No
chr1	22897	22926	30	174959243	174980676	-0.2558	-0.255754838783688	0.0333333333333333	No
chr1	22927	22999	73	174980676	176085843	0.0638	0.0637803733483165	0.0136986301369863	No
chr1	23000	23006	7	176102894	176133058	-0.4181	-0.418112190287832	0	No
chr1	23007	23048	42	176137828	176811740	0.0337	0.0336511067138272	0	No
chr1	23049	23070	22	176811740	176832954	-0.2895	-0.28945326910706	0	No
chr1	23071	23242	172	176833022	178876089	-0.0317	-0.0317192075063204	0.0232558139534884	No
chr1	23243	23256	14	178885447	178889241	-0.4127	-0.412739933022202	0	No
chr1	23257	24208	951	179012806	184024089	-0.0274	-0.0273506258864959	0.00841219768664564	No
chr1	24209	24257	49	184027229	184598256	-0.1809	-0.224796822649758	0.0204081632653061	No
chr1	24258	24268	11	184659714	184662598	-0.6281	-0.628125687744781	0	No
chr1	24269	24288	20	184662598	184703859	-0.2173	-0.217310186005568	0	No
chr1	24289	24341	53	184706093	185087473	-0.0093	-0.00927236240663601	0	No
chr1	24342	24408	67	185087473	185704248	-0.265	-0.265005983639269	0	No
chr1	24409	24603	195	185815143	186388747	-0.1166	-0.116555241874784	0.00512820512820513	No
chr1	24604	24781	178	186388812	193222723	-0.2585	-0.258525525572747	0.00561797752808989	No
chr1	24782	24791	10	193222723	196197242	-0.6783	-0.678330230013032	0	No
chr1	24792	24848	57	196197242	196749189	-0.1803	-0.180348982513874	0	No
chr1	24849	24855	7	196757801	196763072	-1.031	-1.03101086893237	0.142857142857143	No
chr1	24856	24955	100	196794543	197147682	-0.3041	-0.304105553976835	0.02	No
chr1	24956	24976	21	197150091	197396827	0.0412	0.0412314111620879	0	No
chr1	24977	25120	144	197396827	198608497	-0.3273	-0.327342087825779	0.00694444444444444	No
chr1	25121	25122	2	198661384	198661987	-1.628	-1.62804943557286	0	No
chr1	25123	25159	37	198661987	198726374	-0.2792	-0.351080860515344	0.027027027027027	No
chr1	25160	25292	133	198828010	200828498	-0.0949	-0.0949168866749675	0	No
chr1	25293	25297	5	200828498	200829803	-0.6542	-0.654153316910087	0	No
chr1	25298	25574	275	200842002	201786462	0.1592	0.159175482570588	0.00727272727272727	No
chr1	25575	25679	105	201788886	201939492	0.0121	0.012095787872529	0	No
chr1	25680	25787	108	201939492	202287956	0.1536	0.153589092188732	0.00925925925925926	No
chr1	25788	25914	127	202287956	202778362	-0.0411	-0.0411151142023771	0	No
chr1	25915	26079	165	202778362	203276534	0.1411	0.146740693149376	0.0121212121212121	No
chr1	26080	26115	36	203276534	203459856	-0.0544	-0.0544351295388616	0	No
chr1	26116	26148	33	203459856	203709005	0.2524	0.252353385494127	0	No
chr1	26149	26163	15	203709005	203712999	-0.2263	-0.22626805507217	0	No
chr1	26164	26289	126	203712999	204242984	0.1504	0.140281489206679	0.00793650793650794	No
chr1	26290	26298	9	204372590	204375226	-0.3884	-0.388438530552377	0	No
chr1	26299	26495	197	204375226	205043943	0.126	0.13059204366005	0.0050761421319797	No
chr1	26496	26547	52	205043980	205115389	-0.0633	-0.0632935311163741	0	No
chr1	26548	26647	100	205115389	205571236	0.1576	0.157580039525825	0	No
chr1	26648	26697	50	205571236	205628494	-0.234	-0.234023015179234	0	No
chr1	26698	26704	7	205628494	205634014	0.2181	0.218052154628177	0	No
chr1	26705	26725	21	205681842	205687561	-0.2218	-0.221810645843183	0	No
chr1	26726	26754	29	205688704	205760859	-0.0322	-0.0322416970922911	0	No
chr1	26755	26829	75	205763977	206327688	0.1649	0.164924080690756	0.0133333333333333	No
chr1	26830	26935	106	206328766	206856428	0.0287	0.0286599795414923	0	No
chr1	26936	26939	4	206858328	206902466	0.6233	0.623347264376584	0.25	No
chr1	26940	27021	82	206902680	207140562	0.0876	0.0875810500234487	0.024390243902439	No
chr1	27022	27271	250	207140930	208211792	-0.0664	-0.0663562194368503	0.008	No
chr1	27272	27338	67	208212212	209824455	0.1772	0.177232105058542	0	No
chr1	27339	27402	64	209849048	210024801	0.0028	0.00282007841776501	0	No
chr1	27403	27702	300	210024801	212553347	-0.1279	-0.127868845626227	0.0133333333333333	No
chr1	27703	27736	33	212558609	212900047	0.111	0.111013314552863	0.0303030303030303	No
chr1	27737	27803	67	212900333	213162814	-0.0866	-0.086564464415926	0.0149253731343284	No
chr1	27804	27819	16	213162814	213168223	-0.3731	-0.373068447279906	0	No
chr1	27820	27887	68	213168223	214214563	-0.119	-0.119029986223717	0	No
chr1	27888	27934	47	214454618	214811373	0.1136	0.113640471534636	0.0425531914893617	No
chr1	27935	28103	169	214813301	216497051	-0.1443	-0.144347118687961	0.00591715976331361	No
chr1	28104	28205	102	216497516	218511035	-0.2753	-0.275250794766166	0	No
chr1	28206	28493	288	218511035	222819047	-0.0697	-0.0745097403228241	0.0104166666666667	No
chr1	28494	28518	25	222821111	222841497	-0.3513	-0.351266017829746	0	No
chr1	28519	28592	74	222843312	223395340	-0.1105	-0.110467816576456	0.0135135135135135	No
chr1	28593	28768	176	223395340	224567193	0.0865	0.08652797054221	0.0284090909090909	No
chr1	28769	28794	26	224572869	224601058	-0.2332	-0.23321608373749	0	No
chr1	28795	28816	22	224605942	225117491	0.1212	0.121216211322599	0	No
chr1	28817	28943	126	225140363	225685475	-0.2145	-0.214458000798062	0.00793650793650794	No
chr1	28944	29017	74	225685902	226128877	0.1764	0.176429531778962	0.0135135135135135	No
chr1	29018	29064	47	226128877	226414093	-0.0869	-0.0868730139037264	0	No
chr1	29065	29075	11	226418887	226438667	-0.5708	-0.570755518068405	0	No
chr1	29076	29084	9	226453199	226489058	0.1309	0.130850483493512	0	No
chr1	29085	29090	6	226496859	226549162	-0.2697	-0.269675048800116	0	No
chr1	29091	29119	29	226549698	226789934	0.2165	0.216530253394032	0	No
chr1	29120	29154	35	226789934	226822329	-0.0481	-0.048054819587085	0	No
chr1	29155	29196	42	226822329	227174498	0.2048	0.204810013323316	0	No
chr1	29197	29272	76	227174523	227919159	-0.1947	-0.194717480706643	0	No
chr1	29273	29384	112	227919196	228366039	0.1697	0.169654092816668	0	No
chr1	29385	29399	15	228366263	228393282	-0.0818	-0.08183952009105	0	No
chr1	29400	29432	33	228399484	228466722	0.3613	0.361280117376766	0	No
chr1	29433	29588	156	228466806	228873563	0.1981	0.198077045768939	0	No
chr1	29589	29617	29	228878959	229440408	-0.1346	-0.134556535902788	0	No
chr1	29618	29635	18	229440408	229460901	-0.4081	-0.408109231064615	0	No
chr1	29636	29985	347	229460901	231488635	-0.0119	-0.0118651139171691	0.0115273775216138	No
chr1	29986	30002	17	231488635	231502212	-0.3787	-0.37869869962355	0	No
chr1	30003	30125	123	231503323	232943447	-0.0541	-0.054103440768604	0.00813008130081301	No
chr1	30126	30134	9	232943447	232945795	-0.524	-0.523958334180285	0.111111111111111	No
chr1	30135	30537	403	232945795	236371630	-0.0348	-0.0326916017815894	0.00992555831265509	No
chr1	30538	30543	6	236371630	236379942	-0.3391	-0.339091518646331	0	No
chr1	30544	30550	7	236379942	236381891	-0.8036	-0.803554596752052	0	No
chr1	30551	30558	8	236383503	236393621	-0.3214	-0.321355110557398	0	No
chr1	30559	30652	94	236396087	236766746	-0.0601	-0.0601137268261683	0	No
chr1	30653	30676	24	236767299	236925944	0.2026	0.202599988925594	0	No
chr1	30677	30721	45	236925944	237062241	-0.0094	-0.00937498195886778	0	No
chr1	30722	31028	307	237062241	241798627	-0.1213	-0.121262113493564	0.00651465798045603	No
chr1	31029	31130	102	241798627	243652406	0.0243	0.0243289113576067	0.0196078431372549	No
chr1	31131	31263	132	243662976	245017690	-0.1687	-0.168673492086775	0	No
chr1	31264	31727	463	245018285	249214102	0.0027	0.00271059096791254	0.0129589632829374	No
chr10	31728	31914	187	225903	1178185	-0.0904	-0.09035709856341	0.0053475935828877	No
chr10	31915	31965	51	1228104	3175625	0.1151	0.115087533965649	0	No
chr10	31966	32040	75	3176576	5020169	-0.0948	-0.0947646592475984	0	No
chr10	32041	32058	18	5020713	5136660	-0.5297	-0.52972907056363	0.0555555555555556	No
chr10	32059	32112	54	5138510	5500364	-0.1324	-0.132413745786491	0	No
chr10	32113	32134	22	5540607	5695082	0.0783	0.0783247519496929	0	No
chr10	32135	32169	35	5708375	5804702	-0.1171	-0.117122804439804	0.0285714285714286	No
chr10	32170	32184	15	5804909	5842681	-0.2766	-0.276629543505499	0	No
chr10	32185	32287	103	5853702	6275618	0.071	0.0709695688043872	0.0194174757281553	No
chr10	32288	32424	137	6275667	7797611	-0.074	-0.0740332812248033	0	No
chr10	32425	32466	42	7797611	8058364	-0.2904	-0.290418850025517	0	No
chr10	32467	32508	42	8058364	11371199	-0.0759	-0.0758833332077807	0	No
chr10	32509	32534	26	11371199	11504289	-0.4284	-0.428369692102071	0	No
chr10	32535	32637	103	11504289	12195907	-0.0219	-0.0219419339383416	0.00970873786407767	No
chr10	32638	32663	26	12197294	12214840	-0.2944	-0.294389340339422	0	No
chr10	32664	32793	130	12215604	13361445	-0.0656	-0.0656170702909201	0.0153846153846154	No
chr10	32794	32801	8	13363884	13387106	0.4048	0.404806248365838	0.125	No
chr10	32802	33032	230	13480562	15557649	-0.0878	-0.0878452876575957	0.00869565217391304	No
chr10	33033	33124	92	15557649	16769181	-0.2723	-0.272287406396585	0.0108695652173913	No
chr10	33125	33182	58	16794548	17110331	-0.0465	-0.0465204486986832	0	No
chr10	33183	33212	30	17110538	17190681	-0.2371	-0.237061871396002	0	No
chr10	33213	33214	2	17190681	17191226	-1.2866	-1.28661725991256	0	No
