Chr	Target.Start	Target.End	NumberOfTargets	OriStCoordinate	OriEndCoordinate	CBS.Mean	LogRatios	Above.PValues.Cutoff	Calls
chr1	21380	21386	7	161559265	161601082	-0.8834	-0.883404485398931	0.714285714285714	CNV
chr1	21387	24252	2865	161641095	184596943	0.0994	0.0998470554289057	0.00174520069808028	No
chr1	24253	24851	599	184596943	196758584	0.045	0.0449800880593071	0.00166944908180301	No
chr1	24852	24862	11	196758584	196857450	0.4405	0.44045430691171	0.0909090909090909	No
chr1	24863	25301	439	196871498	200843015	0.0496	0.0496372178761023	0	No
chr1	25302	27561	2259	200843015	211652118	0.1161	0.116709148920847	0.00354138999557326	No
chr1	27562	28400	839	211652227	220864035	0.0759	0.0774426631811939	0.00119189511323004	No
chr1	28401	28819	419	220869943	225148047	0.1135	0.113465858862021	0.00238663484486874	No
chr1	28820	28932	112	225152121	225682101	-0.0049	-0.00492785445314086	0	No
chr1	28933	29676	744	225682101	229644135	0.0957	0.0948544337125509	0.00134408602150538	No
chr1	29677	29682	6	229652452	229657469	-5e-04	-0.000457882742463787	0	No
chr1	29683	29684	2	229661747	229663175	-0.85	-0.850029215336319	0.5	CNV
chr1	29685	30325	639	229666105	235274782	0.1076	0.107414821144015	0.00312989045383412	No
chr1	30326	30494	169	235277196	235973615	0.0085	0.0129822116172421	0.0177514792899408	No
chr1	30495	31662	1167	235973615	248685904	0.0788	0.078183949625053	0.00599828620394173	No
chr1	31663	31671	9	248756051	248814283	-0.6858	-0.685837761931189	0.111111111111111	No
chr1	31672	31727	56	248844649	249214102	0.1382	0.138208191491642	0	No
chr10	31728	33279	1551	225903	17757701	-0.2511	-0.252736317249574	0.00257898130238556	No
chr10	33280	33281	2	17757771	17841936	0.4988	0.498807398205354	0.5	CNV
chr10	33282	33355	74	17875727	18966183	-0.2671	-0.267086210408753	0.0135135135135135	No
chr10	33356	33390	35	18966183	19636963	-0.4494	-0.449372356705665	0	No
chr10	33391	34778	1387	19640925	39144330	-0.2659	-0.268911564480594	0.0165825522710887	No
chr10	34779	34787	9	42905473	42947038	-0.0043	-0.00428101480214101	0	No
chr10	34788	34811	24	42949542	43090050	0.1473	0.147283363364725	0	No
chr10	34812	34813	2	43109616	43119224	0.731	0.730993682320898	0	No
chr10	34814	35081	268	43127297	46222863	0.1007	0.100688446958784	0.00373134328358209	No
chr10	35082	35093	12	46960403	46971381	0.3689	0.509852283547872	0.0833333333333333	No
chr10	35094	35572	478	46998932	53893717	0.1048	0.104764443338995	0.00209205020920502	No
chr10	35573	35678	106	53921558	55913116	0.0117	0.011696710783711	0	No
chr10	35679	35715	37	55943190	59953354	0.1194	0.119358147788467	0.027027027027027	No
chr10	35716	35717	2	59953415	59953938	0.696	0.696003857479093	0	No
chr10	35718	36512	795	59953984	70516165	0.0817	0.0816921234839966	0.00377358490566038	No
chr10	36513	36514	2	70516959	70519267	0.8605	0.860526623776794	0	No
chr10	36515	43045	6528	70520717	121718089	0.1069	0.107259995361952	0.00260416666666667	No
chr10	43046	43047	2	122216764	122263157	0.8247	0.82465396778333	0	No
chr10	43048	43472	424	122263283	125806268	0.102	0.102036704794239	0	No
chr10	43473	43475	3	126085982	126089637	-0.4577	-0.457739152597762	0	No
chr10	43476	43986	511	126090376	132961594	0.0991	0.0979426329640926	0.00587084148727984	No
chr10	43987	44032	46	132965078	133966557	0.2304	0.230441419734762	0	No
chr10	44033	44119	87	133967237	134262140	0.0709	0.0708813939087968	0.0114942528735632	No
chr10	44120	44123	4	134351266	134464020	0.6699	0.669900381674939	0	No
chr10	44124	44444	321	134503788	135381924	0.1015	0.101477594534015	0	No
chr11	44445	45134	689	193065	1316989	0.0885	0.0885149754102206	0	No
chr11	45135	45136	2	1330616	1411424	0.8082	0.808168532554476	0.5	CNV
chr11	45137	45813	676	1411424	4967550	0.1063	0.106344693516436	0.0029585798816568	No
chr11	45814	45815	2	4967931	4976163	-2.5272	-5.55171020889521	1	CNV
chr11	45816	46007	192	4976541	5777007	0.086	0.092502240610829	0.00520833333333333	No
chr11	46008	46012	5	5798822	5809361	0.4793	0.479324675922454	0	No
chr11	46013	46939	927	5809361	9303130	0.1049	0.104886291259938	0.00107874865156419	No
chr11	46940	46965	26	9303130	9450829	-0.0728	-0.105173227045921	0.0384615384615385	No
chr11	46966	47949	983	9451346	17668184	0.1145	0.114530731875441	0.00101729399796541	No
chr11	47950	49161	1209	17668396	33166492	0.0703	0.0687385209232523	0.00496277915632754	No
chr11	49162	49435	274	33178326	34912284	0.1121	0.114280664518385	0.00364963503649635	No
chr11	49436	49437	2	34916581	34918460	-0.5216	-0.521596766419562	0	No
chr11	49438	50436	998	34937671	47371655	0.1087	0.109270149877424	0.00400801603206413	No
chr11	50437	50438	2	47372069	47372999	0.822	0.82204485239902	0	No
chr11	50439	50639	201	47374160	47870066	0.0638	0.0638375991067034	0	No
chr11	50640	50642	3	48002042	48118480	0.6028	0.60280788160281	0.333333333333333	No
chr11	50643	50743	101	48131521	55340468	0.0744	0.0744233539870454	0.0198019801980198	No
chr11	50744	50755	12	55370793	55419380	-0.5406	-0.540593205605404	0	No
chr11	50756	50851	96	55432602	56185036	0.0478	0.0478145574451338	0	No
chr11	50852	52013	1161	56185036	61912847	0.1133	0.113287225172886	0.00430663221360896	No
chr11	52014	52016	3	61913021	61914406	0.6515	0.651537227715135	0	No
chr11	52017	55532	3514	61915910	74349853	0.103	0.102770340336542	0.00341491178144565	No
chr11	55533	55612	80	74351531	74674830	0.1969	0.196892424947697	0	No
chr11	55613	55617	5	74676095	74689295	0.5649	0.564861618159685	0	No
chr11	55618	55807	190	74689295	75719917	0.1483	0.148291612790739	0.00526315789473684	No
chr11	55808	56172	365	75727823	77595804	0.0938	0.0956843462162503	0.010958904109589	No
chr11	56173	56174	2	77618709	77629187	-0.5067	-0.506685843644707	0.5	CNV
chr11	56175	56416	242	77671329	82689801	0.1309	0.133572586657236	0	No
chr11	56417	56781	365	82689801	86522362	0.0903	0.0903457914155973	0.00547945205479452	No
chr11	56782	56783	2	86534501	86650142	0.7084	0.708384462545225	0	No
chr11	56784	56895	112	86656735	88961161	0.0815	0.0755390092154246	0	No
chr11	56896	56897	2	89028756	89057682	-0.6426	-0.642601301611637	0	No
chr11	56898	58502	1603	89057749	110007125	0.0735	0.073227307959812	0.00374298190892077	No
chr11	58503	58659	157	110007125	111369511	0.1165	0.116532438373075	0	No
chr11	58660	58661	2	111383619	111384364	0.8102	0.810188081198391	0	No
chr11	58662	60412	1751	111385545	120357763	0.1061	0.10700710393098	0.00456881781838949	No
chr11	60413	61656	1244	120357763	129873104	0.0756	0.075614801359999	0.00321543408360129	No
chr11	61657	61658	2	129873104	129939908	0.7181	0.718138629226585	0	No
chr11	61659	62066	408	129940524	134257925	0.0554	0.0553821632855415	0.00980392156862745	No
chr12	62067	63575	1505	208320	9232809	0.1195	0.119955210467241	0.00398671096345515	No
chr12	63576	63577	2	9241765	9242657	-0.6073	-0.60729334880391	0	No
chr12	63578	63771	194	9242845	10586869	0.1029	0.102928907152151	0.0103092783505155	No
chr12	63772	63773	2	10599030	10600125	-0.7552	-0.755227755996397	0	No
chr12	63774	65301	1527	10601966	34179628	0.0878	0.0863738964053229	0.00523903077930583	No
chr12	65302	65757	456	34179695	44189644	-0.2739	-0.276996854490995	0	No
chr12	65758	65766	9	44190867	44199694	-0.7151	-0.71511213863487	0.222222222222222	No
chr12	65767	66711	945	44200061	50368740	-0.2336	-0.235426028396468	0.00529100529100529	No
chr12	66712	66979	268	50369297	51718412	-0.2931	-0.292449480814245	0.0111940298507463	No
chr12	66980	67295	316	51722161	53085787	-0.2017	-0.208913702453258	0.00632911392405063	No
chr12	67296	67297	2	53086234	53086745	-1.5743	-1.57433841787702	1	CNV
chr12	67298	67357	60	53088436	53294594	-0.2134	-0.213413873638105	0	No
chr12	67358	67364	7	53295006	53345557	0.4232	0.423240774377354	0.285714285714286	No
chr12	67365	67578	212	53345621	53800477	-0.2089	-0.208929696675502	0.00943396226415094	No
chr12	67579	67580	2	53803070	53805002	-0.83	-0.830000292164538	0	No
chr12	67581	67605	25	53817639	53862700	-0.2556	-0.255553896099956	0	No
chr12	67606	67607	2	53865555	53873232	0.47	0.470041918047547	0.5	CNV
chr12	67608	67645	38	53874905	53994875	-0.2149	-0.214873215601606	0	No
chr12	67646	67648	3	54059016	54063203	-1.164	-1.16403225210325	0	No
chr12	67649	69220	1571	54063668	64841922	-0.2381	-0.237621171321727	0.00254614894971356	No
chr12	69221	69222	2	64849560	64854126	-1.2294	-1.22939103736025	0.5	CNV
chr12	69223	75087	5857	64858084	133811026	-0.2527	-0.252136973776216	0.00648796312105173	No
chr13	75088	80855	5762	19601053	115092770	-0.2687	-0.269781487658466	0.00694203401596668	No
chr14	80856	80881	26	20201831	20444239	-0.9315	-0.931510966006771	0.653846153846154	CNV
chr14	80882	81092	211	20444575	21360318	-0.2435	-0.249330089500304	0.00947867298578199	No
chr14	81093	81095	3	21387703	21388269	-1.6893	-1.68934349415727	1	CNV
chr14	81096	82521	1426	21423995	25279152	-0.2093	-0.210448470950267	0.00701262272089762	No
chr14	82522	84509	1981	25279152	57711154	-0.261	-0.260642278649477	0.00959111559818274	No
chr14	84510	84511	2	57713474	57714530	-1.125	-1.1249548965451	0	No
chr14	84512	85312	800	57735204	64998732	-0.2492	-0.250246749800989	0.00625	No
chr14	85313	85662	350	65007690	68235337	-0.2005	-0.200508750597705	0.00571428571428571	No
chr14	85663	85664	2	68236369	68239020	0.6259	0.62589005603696	0	No
chr14	85665	89339	3673	68241753	106494620	-0.2255	-0.225920625486337	0.00544514021236047	No
chr14	89340	89342	3	106539360	106552491	0.4247	0.424735722824726	0	No
chr14	89343	89372	30	106692069	107283180	-0.2187	-0.218658227084563	0	No
chr15	89373	89397	25	20450287	22840379	-0.4331	-0.559079717466313	0.12	No
chr15	89398	92368	2969	22841044	45353449	0.0971	0.0971692794983195	0.00202088245200404	No
chr15	92369	92372	4	45357352	45364736	0.9009	0.900909969949532	0	No
chr15	92373	96890	4517	45365641	79186657	0.0974	0.0987995629717968	0.00287801638255479	No
chr15	96891	96892	2	79187252	79189643	0.9177	0.917682826890363	0.5	CNV
chr15	96893	97457	565	79190033	85213431	0.1058	0.107384230796438	0.00353982300884956	No
chr15	97458	97460	3	85213887	85231090	-0.4707	-0.470675770087233	0	No
chr15	97461	98082	621	85234795	90375438	0.1148	0.115996478412618	0.00322061191626409	No
chr15	98083	98084	2	90375478	90375758	0.8813	0.881255442941329	0.5	CNV
chr15	98085	99073	989	90375988	102389805	0.1	0.10002986869641	0.00404448938321537	No
chr16	99074	99366	293	96717	685762	-0.3	-0.296229742346831	0.0102389078498294	No
chr16	99367	99371	5	686136	692176	-0.8326	-0.832647639196238	0.2	No
chr16	99372	100041	670	697431	1867308	-0.2698	-0.269799967269795	0.00895522388059702	No
chr16	100042	100077	36	1869065	1993401	-0.1107	-0.110675421049895	0	No
chr16	100078	100152	75	1994450	2052744	-0.2796	-0.291706447535878	0.0133333333333333	No
chr16	100153	100154	2	2052956	2053742	0.7438	0.743766407443585	0	No
chr16	100155	100460	306	2059451	2649294	-0.2658	-0.268823608201916	0.0065359477124183	No
chr16	100461	100463	3	2649669	2651134	-0.8345	-0.834502019847459	0.666666666666667	CNV
chr16	100464	100585	122	2651364	3017182	-0.269	-0.26902255025382	0.0163934426229508	No
chr16	100586	100602	17	3017182	3024579	-0.0595	-0.0594856989469377	0	No
chr16	100603	100874	272	3025333	3641363	-0.294	-0.305087261532052	0.0110294117647059	No
chr16	100875	100876	2	3642757	3644566	0.4051	0.405121253662848	0	No
chr16	100877	101907	1030	3645621	14762231	-0.2501	-0.249407991972805	0.0058252427184466	No
chr16	101908	101918	11	14762231	15116757	-0.603	-0.603018264673106	0	No
chr16	101919	104653	2734	15122638	31769831	-0.2545	-0.253743213972292	0.00512070226773958	No
chr16	104654	104655	2	31770111	31770573	-0.9958	-0.995771230639233	0.5	CNV
chr16	104656	105541	884	31770573	55739324	-0.2608	-0.26392513324644	0.0113122171945701	No
chr16	105542	105543	2	55806412	55807345	-1.2609	-1.26085219424048	0.5	CNV
chr16	105544	105550	7	55844474	55855531	0.3612	0.361210467875605	0	No
chr16	105551	105552	2	55862757	55867056	-0.6811	-0.681088694099789	0.5	CNV
chr16	105553	107412	1860	55880015	69167517	-0.242	-0.242003256639076	0.0010752688172043	No
chr16	107413	107426	14	69170633	69202919	-0.4735	-0.473458052387753	0.0714285714285714	No
chr16	107427	107606	180	69220953	70154648	0.1178	0.117819689481225	0	No
chr16	107607	107616	10	70164417	70191012	-0.3093	-0.309341402783382	0	No
chr16	107617	108438	821	70284838	75327927	0.1155	0.113752233688997	0.00243605359317905	No
chr16	108439	108466	28	75338975	75513784	-0.3023	-0.302307620446011	0	No
chr16	108467	108488	22	75562328	75611848	0.2342	0.234241203495252	0	No
chr16	108489	110106	1618	75633878	90142308	-0.2501	-0.249654972076315	0.0030902348578492	No
chr17	110107	111477	1371	6006	5042725	-0.2531	-0.254102507529237	0.00510576221735959	No
chr17	111478	111479	2	5042780	5044913	0.5731	0.57314629732253	0.5	CNV
chr17	111480	113533	2052	5050258	15406487	-0.2476	-0.247936513963556	0.0043859649122807	No
chr17	113535	113536	2	15449055	15457018	-1.0477	-1.04772430325655	0.5	CNV
chr17	113537	113565	28	15475165	15619883	-0.2811	-0.28110141874718	0.0714285714285714	No
chr17	113566	113568	3	15621120	15623183	0.4467	1.18929172058539	0.333333333333333	No
chr17	113569	113651	83	15623183	16041565	-0.269	-0.279814108173987	0.0120481927710843	No
chr17	113652	113653	2	16042325	16047052	-0.999	-0.998999660045983	0	No
chr17	113654	114039	386	16049672	18045158	-0.2363	-0.236286917003572	0.0103626943005181	No
chr17	114040	114041	2	18045335	18046265	-0.9296	-0.929574526051641	0	No
chr17	114042	114212	170	18046936	18638644	-0.2612	-0.261214551126386	0	No
chr17	114213	114224	12	18654129	18786032	-0.551	-0.728335109797596	0.166666666666667	No
chr17	114225	114656	432	18793041	25957812	-0.2449	-0.243495113507175	0.00694444444444444	No
chr17	114657	114661	5	25958196	25974296	0.5426	0.542608583718267	0	No
chr17	114662	114670	9	25974428	26088158	-0.1121	-0.112066462100265	0.222222222222222	No
chr17	114671	115222	552	26089752	27802895	-0.2188	-0.21881993304072	0.00181159420289855	No
chr17	115223	115492	270	27804664	28851779	-0.2912	-0.287624728161734	0.0037037037037037	No
chr17	115493	115506	14	28851779	29096136	-0.0237	-0.0236622785149818	0	No
chr17	115507	115591	85	29111258	29527551	-0.3251	-0.336722688850536	0.0117647058823529	No
chr17	115592	115596	5	29528090	29549081	0.5198	0.519768057475342	0.2	No
chr17	115597	115722	126	29550578	30186225	-0.2678	-0.267836440249283	0	No
chr17	115723	115744	22	30187941	30221848	-0.503	-0.502976469837513	0.0909090909090909	No
chr17	115745	117749	2003	30221861	39412670	-0.2519	-0.253088288170999	0.00798801797304044	No
chr17	117750	117751	2	39422044	39422549	-4.9297	-4.92971261094786	1	CNV
chr17	117752	118306	555	39422616	40734316	-0.253	-0.263605160295455	0.00540540540540541	No
chr17	118307	119242	936	40734723	43507225	0.11	0.112381381749669	0.00641025641025641	No
chr17	119243	119314	72	43507268	44271151	-0.5452	-0.534467358164988	0.347222222222222	No
chr17	119315	125148	5827	44273643	81083688	0.0992	0.0994208925181061	0.00446198730049768	No
chr18	125149	125439	291	158412	3256322	0.0875	0.0870022026776688	0.00343642611683849	No
chr18	125440	125441	2	3272806	3277497	-0.5971	-0.597074965650198	0	No
chr18	125442	126065	624	3277886	12277371	0.0934	0.0935049120045365	0.00641025641025641	No
chr18	126066	126067	2	12308009	12308893	0.9616	0.961606351248585	0	No
chr18	126068	126894	825	12310881	25572871	0.0818	0.0805233402073399	0.0096969696969697	No
chr18	126895	126979	85	25573387	28918417	-0.0226	-0.0226421418941604	0	No
chr18	126980	127879	900	28919752	43684510	0.0945	0.0945206416059957	0.00222222222222222	No
chr18	127880	127881	2	43685298	43698365	0.8971	0.89711408730894	0	No
chr18	127882	128038	157	43699933	44773682	0.1064	0.106425105914166	0	No
chr18	128039	128041	3	44773682	44774463	-0.3608	-0.360838548817801	0	No
chr18	128042	128203	162	44774463	47373612	0.0851	0.0851007124523555	0	No
chr18	128204	128211	8	47375958	47404364	0.4066	0.406570971556674	0	No
chr18	128212	128733	522	47405347	55218643	0.0976	0.0958984977119807	0	No
chr18	128734	129602	868	55221422	70461677	0.0588	0.0586976103551189	0.00460829493087558	No
chr18	129603	130023	421	70501257	78005367	0.1048	0.104803861592715	0	No
chr19	130024	130067	44	281407	440999	0.1205	0.148599362090841	0	No
chr19	130068	130069	2	460486	460997	-1.3186	-1.31860053907358	1	CNV
chr19	130070	130614	544	463900	1650386	0.0885	0.0915547898999509	0.0257352941176471	No
chr19	130615	130616	2	1753691	1754188	0.849	0.848970943314868	0	No
chr19	130617	130721	105	1754188	2015480	0.0948	0.0948356319338862	0.019047619047619	No
chr19	130722	130723	2	2015480	2037948	0.8057	0.805744971517844	0	No
chr19	130724	131466	743	2039536	4366669	0.0896	0.0883103340372365	0.0107671601615074	No
chr19	131467	131469	3	4366993	4402840	0.7093	0.709323554407164	0.333333333333333	No
chr19	131470	131778	309	4405878	5720854	0.0935	0.093473997289895	0.00323624595469256	No
chr19	131779	131798	20	5724709	5775361	-0.1251	-0.125144695038475	0.05	No
chr19	131799	132679	881	5776187	8969501	0.0885	0.0892084895880455	0.00340522133938706	No
chr19	132680	132874	195	8971715	9089401	0.1576	0.157557011221489	0	No
chr19	132875	133779	903	9089401	11944811	0.0865	0.0865465636200012	0.0044296788482835	No
chr19	133780	133784	5	11944836	11979397	0.7499	0.749910000904165	0	No
chr19	133785	134124	338	11979487	12936839	0.085	0.084991291704025	0.00887573964497041	No
chr19	134125	134126	2	12937071	12937671	-0.6399	-0.639888548316065	0	No
chr19	134127	134218	92	12939510	13106764	0.0763	0.0763356658199194	0	No
chr19	134219	134220	2	13134791	13135629	0.8567	0.856660665569205	0	No
chr19	134221	134266	46	13135836	13318658	0.0269	0.0268589666618218	0	No
chr19	134267	134270	4	13318658	13321604	0.532	0.532025552780207	0.25	No
chr19	134271	134504	234	13322963	14266285	0.0623	0.065767306830141	0	No
chr19	134505	134506	2	14266909	14267617	0.7479	0.747912915266984	0	No
chr19	134507	135888	1382	14267746	18989915	0.088	0.0877672232550601	0.0065123010130246	No
chr19	135889	135890	2	18990037	18991277	0.8281	0.828115138341482	0	No
chr19	135891	136422	532	18992899	24062514	0.087	0.0827559082432224	0.0169172932330827	No
chr19	136423	136428	6	24062766	24065323	0.9444	0.944406941044492	0.833333333333333	CNV
chr19	136429	136511	83	24097686	30506555	0.1653	0.147381190392047	0.0963855421686747	No
chr19	136512	136581	70	30934409	32971408	-0.2313	-0.231304623026748	0.0142857142857143	No
chr19	136583	136585	3	33072082	33076031	-0.863	-0.862959877083275	0.333333333333333	No
chr19	136586	138482	1895	33076767	40366644	-0.2499	-0.24976413083041	0.00474934036939314	No
chr19	138483	138484	2	40367900	40405946	-1.709	-4.04744586807124	1	CNV
chr19	138485	140390	1905	40408459	47354184	-0.247	-0.246498129290283	0.0031496062992126	No
chr19	140391	140404	14	47421921	47425641	-0.6676	-0.667575084319148	0.0714285714285714	No
chr19	140405	141283	877	47440564	50040412	-0.2605	-0.262408200167942	0.00798175598631699	No
chr19	141284	141285	2	50042347	50046009	-0.9743	-0.974260396434844	0	No
chr19	141286	141538	253	50046292	50462041	-0.2371	-0.237142461908891	0.00395256916996047	No
chr19	141539	141540	2	50463815	50475429	-1.3265	-1.32648365801868	1	CNV
chr19	141541	142052	512	50475744	52132376	-0.2156	-0.215612769248791	0.001953125	No
chr19	142053	142059	7	52133695	52148841	-0.909	-0.909020225936118	0.142857142857143	No
chr19	142060	142206	147	52195895	52772959	-0.272	-0.271980175869191	0.00680272108843537	No
chr19	142207	142208	2	52780677	52784844	0.3045	0.304509206241248	0.5	CNV
chr19	142209	142281	72	52784991	53059048	-0.2571	-0.257080215711495	0.0138888888888889	No
chr19	142282	142283	2	53075591	53077339	0.5857	0.585669002821832	0	No
chr19	142284	142904	620	53085819	55309495	-0.2384	-0.24104537095743	0.0112903225806452	No
chr19	142905	142921	17	55315078	55362637	0.1952	0.195193273305605	0.0588235294117647	No
chr19	142922	144093	1172	55363498	59083982	-0.2381	-0.238094690549891	0.00511945392491468	No
chr2	144100	146281	2180	38846	26864347	0.0878	0.0870641244273738	0.00321100917431193	No
chr2	146282	146283	2	26915543	26915977	1.1868	1.18680771279581	0	No
chr2	146284	150570	4280	26950444	70074861	0.0925	0.0932218771329484	0.00303738317757009	No
chr2	150571	150572	2	70076803	70082174	-0.6691	-0.66913907119331	0	No
chr2	150573	150766	194	70088419	70995279	0.0896	0.0896065033993115	0	No
chr2	150767	150776	10	71004404	71039769	-0.0709	-0.0709147932051095	0	No
chr2	150777	153191	2413	71043113	99241016	0.1263	0.127217890316221	0.000828843762950684	No
chr2	153192	153815	623	99241016	105472206	0.0928	0.0946080889565599	0.00160513643659711	No
chr2	153816	153817	2	105472206	105472704	1.0504	1.05039706082423	0.5	CNV
chr2	153818	154280	462	105472704	111924532	0.0952	0.0938074891175201	0.00432900432900433	No
chr2	154281	154282	2	112525208	112615955	-0.5692	-0.569247861203489	0	No
chr2	154283	155939	1656	112625461	135738480	0.1121	0.112060382117723	0.00543478260869565	No
chr2	155940	156751	812	135738480	152404948	0.0851	0.0860314651270621	0.00492610837438424	No
chr2	156752	156753	2	152406167	152408462	0.801	0.80098563623573	0	No
chr2	156754	157977	1224	152409191	166730328	0.0824	0.082405687239874	0.00163398692810458	No
chr2	157978	157979	2	166730328	166731060	-0.6868	-0.686833878569018	0	No
chr2	157980	159603	1624	166731060	179402683	0.0888	0.0897008701491785	0.00492610837438424	No
chr2	159604	160079	476	179403214	179641251	0.0396	0.0396461855196002	0	No
chr2	160080	160180	101	179641251	179972891	0.1433	0.143346421369315	0	No
chr2	160181	160887	707	179972891	190331302	0.0494	0.049382312094986	0.00565770862800566	No
chr2	160888	162795	1906	190332117	206987490	0.0851	0.0851583972835621	0.00734522560335782	No
chr2	162796	162798	3	206987720	206988508	-0.522	-0.522010997545253	0	No
chr2	162799	163509	711	206988508	212570143	0.0824	0.0823553647699901	0.00421940928270042	No
chr2	163510	164616	1107	212576767	220197401	0.1127	0.112695678171699	0	No
chr2	164617	164618	2	220197802	220238571	0.718	0.717995505037032	0	No
chr2	164619	164958	340	220238706	223808247	0.1102	0.110209103126404	0	No
chr2	164959	165576	618	223808247	231110746	0.0602	0.0601998382766271	0.00323624595469256	No
chr2	165577	166426	849	231112554	235964322	0.1088	0.109961672471	0.00706713780918728	No
chr2	166427	166431	5	236402673	236578542	0.6153	0.615313284566546	0	No
chr2	166432	167292	860	236578542	242028821	0.1161	0.115221371154108	0.00465116279069767	No
chr2	167293	167295	3	242029266	242033914	-0.478	-0.477998579890536	0	No
chr2	167296	167606	311	242035034	242946705	0.1139	0.11385937570273	0.00643086816720257	No
chr20	167608	167747	140	68258	585263	0.0804	0.0803846453520436	0	No
chr20	167748	167749	2	590286	590751	0.6763	0.676326662816062	0	No
chr20	167750	167938	189	590751	1559398	0.1512	0.151162998891035	0	No
chr20	167939	167941	3	1569093	1584486	2.7337	2.73368692357346	1	CNV
chr20	167942	168725	783	1592229	5526787	0.1279	0.130082241330607	0.00766283524904215	No
chr20	168726	169544	819	5526787	18542009	0.0835	0.083509467246893	0.00366300366300366	No
chr20	169545	170301	756	18548126	30586284	0.1125	0.112546324977047	0	No
